density_med_bin,cpy_med_bin,cpy_mean_bin,log_cpy_med_bin,cpy_var,log_cpy_var,field
29.275122537364226,5.141447368421053,7.833524968882167,0.7149581097201492,86.41270309932109,0.22537674551174952,Physics
24.482422127787423,6.125,8.762144793373123,0.7870156338638594,110.10123064896615,0.23445732789913656,Physics
27.94495027911735,5.133928571428571,30.496640778081574,0.7104491652404112,47718.75811330209,0.2910460774880651,Physics
21.27910907720942,4.591269841269841,9.455728962085386,0.6989700043360189,245.5226159646444,0.2837859366364118,Physics
22.337072611691063,5.583333333333334,10.566672772918514,0.7659167939666319,251.09825254286898,0.25283289083548466,Physics
20.719029116402986,4.907843137254902,8.61047532034529,0.6989700043360189,169.7572836145914,0.22711316408806792,Physics
28.984100982346128,5.225,10.009481463067376,0.7245170181704872,286.77735535052,0.30440905391752404,Physics
21.800540924356255,4.645833333333334,8.24704402211136,0.6690067809585756,91.75797642491854,0.23053774864450127,Physics
23.6672099942649,6.0,12.211950943492353,0.7969411080126974,227.06059785766786,0.30427091906017295,Physics
27.14124538745326,5.5875,9.037415404856581,0.7707896219732904,104.7966274216944,0.35426672300703826,Physics
22.87727434916225,4.325,8.777752260768128,0.7156818820794937,118.18365292251057,0.27310936181548584,Physics
23.117916045894635,4.887362637362637,8.53087593143011,0.693140460675295,127.9900949250158,0.2808935121302828,Physics
25.525748043313005,6.269230769230769,9.196528596446553,0.8176597916673173,84.77211183991405,0.18602690796261995,Physics
22.612537207157594,5.8,11.027590372561736,0.7781512503836436,333.27787125466756,0.3176740538855347,Physics
21.009866587489043,6.019607843137255,9.272670355143653,0.8450980400142568,93.14462695870375,0.19148677174841913,Physics
24.197254072085457,5.2,9.259352402714246,0.7592569699389438,175.1645010912065,0.2778940931574518,Physics
28.215884957363443,4.5,11.596462515339836,0.6532125137753437,1412.6929318131445,0.244011072475674,Physics
22.08017472971816,7.522727272727273,11.063996412857867,0.8903876971048963,147.01269402811462,0.2041488247143782,Physics
21.57452992045738,5.0,9.40362631262786,0.6989700043360189,139.25250068683516,0.24784748574509285,Physics
24.990276210375228,4.708333333333334,8.547149174226186,0.6728501952917211,100.35655411397542,0.20018536796003444,Physics
25.80005116220414,5.461538461538462,9.885273676143258,0.7806118686782786,171.25034461318228,0.25520812837637513,Physics
23.39612875330912,6.75,12.76732550374462,0.8450980400142568,467.2761743344661,0.2686179537126405,Physics
20.477362655182393,4.857142857142858,8.96152385312486,0.7323937598229685,283.76341329787573,0.21517658733705858,Physics
26.071766789779154,5.607142857142858,8.896232651077852,0.7608746200696839,87.88177436846102,0.25685984112456683,Physics
19.931938277675677,4.107142857142858,7.375470768481604,0.7403626894942439,86.76771570221011,0.3152381258058017,Physics
27.402006576078048,5.721153846153847,10.881487364587597,0.7979055210254804,221.65585238429026,0.1893955272174732,Physics
23.95230848991646,4.944444444444445,6.712886579923344,0.7132104434506291,37.15401734890138,0.25282758367964153,Physics
19.144625527089204,5.428571428571429,9.588504041022619,0.7781512503836436,213.62602281271882,0.2824861543495541,Physics
26.61017453091839,6.733333333333333,12.208327329447297,0.8388490907372553,367.68311335525186,0.30220887332831703,Physics
24.751034649927412,6.416666666666666,9.95066291847987,0.8152865741550864,142.57548677090784,0.2643653716481087,Physics
20.186659863326685,6.0,9.085417978693133,0.7781512503836436,88.91721708242966,0.23591991603073256,Physics
19.682477642134085,4.666666666666667,8.945164057047183,0.6690067809585756,210.01244138281254,0.2852730230315581,Physics
19.435760342717735,4.605769230769231,9.78073950151156,0.6789674235002269,290.18220916106,0.2604733332250587,Physics
25.274658406513616,6.322916666666666,9.173467221117376,0.8016323462331665,180.76486840223595,0.2237890486038012,Physics
29.820387487273244,6.236111111111111,20.617246046995664,0.8016323462331665,9408.307974986268,0.3014721872939759,Physics
28.732076990812075,6.026315789473684,8.47030924691064,0.788912128372429,94.00953739409037,0.2552107814559234,Physics
29.55700328064962,5.828571428571428,9.506520533817746,0.7655569051342079,128.62933469381852,0.2520801281732501,Physics
27.668572108825686,4.966666666666667,8.038307501236295,0.7075701760979364,83.02223330600626,0.24418651676260864,Physics
26.32500764919821,5.722222222222222,9.413152457234888,0.7656559564086002,168.0169284483767,0.23664578773156397,Physics
26.86235281432605,6.0,8.635165540943403,0.7955323035132496,125.20656946957492,0.23813772157843477,Physics
18.87647671407762,5.166666666666666,8.463386220805338,0.733680708715253,114.98097134557462,0.2182177281402,Physics
18.60111453793008,4.214285714285714,11.361841210689896,0.7061485889631421,908.8843836766007,0.39339827205991,Physics
28.477123891872296,5.081871345029239,9.333342693297414,0.7085153222422491,169.04745540185507,0.27535132011442376,Physics
12.95105434571726,0.7291666666666667,6.170090278185866,0.19188552623891317,184.77658687747663,0.6911342952995134,Economics
13.75143146863616,0.788888888888889,4.636388263611174,0.23856062735983125,88.53516026661642,0.5479960937486761,Economics
12.817624103648917,1.2678571428571428,12.150409572625515,0.3881801713828814,2749.960270444451,0.6773991925779672,Economics
13.401507191812595,1.1565656565656566,5.425864172678029,0.3452336581560347,184.7808116322667,0.5233473346195843,Economics
14.930940123992103,0.7817460317460317,9.596597883239912,0.12493873660829993,3255.6927985132206,0.6329138171444606,Economics
14.222233353690676,0.6461538461538461,4.355887006010845,0.16110964736695962,81.90989053690652,0.6091581820793328,Economics
13.177832209102707,0.48701298701298695,14.873631025665082,0.15970084286751188,11550.997478770987,0.6947165567960902,Economics
13.297080179321998,0.9188311688311689,5.896025493813031,0.21071055226078025,375.0089355510999,0.6226331447384048,Economics
12.482509415516923,0.6,5.799488741650507,0.07018785339457338,231.30586344615693,0.675040428258176,Economics
16.100447672735513,1.0,3.738237332069376,0.06530793474999526,87.8205131790784,0.3850252147354495,Economics
16.449477720018095,1.0,4.8283500804321235,0.1398159254813754,100.26536950873275,0.5347126703688867,Economics
13.994729749677681,1.0,5.657466836397178,0.15261016320615828,151.82103147607552,0.6183685080584153,Economics
15.516339461320992,0.8035714285714286,7.1685134725525606,0.25527250510330607,451.5283538614226,0.7145667831173411,Economics
13.64264406639451,0.7083333333333333,5.656256515886934,0.1549019599857432,277.09483894145205,0.6026430258836338,Economics
14.337617729391383,0.8785714285714286,3.9379962784893126,0.25527250510330607,88.8380637218906,0.4467867768851271,Economics
15.17013049194108,0.9642857142857143,7.8533563601860825,0.4073826807522245,518.6905172259515,0.6568931892565084,Economics
14.103425995827628,0.5,2.8497754934693784,0.037788560889399754,52.363821525949476,0.41977879091566633,Economics
15.629194445126704,0.4606060606060606,2.4903026465278786,-0.11704160301668398,28.8906569799404,0.46277830199244585,Economics
15.404772955019755,0.9545454545454546,5.2791064209698115,0.17609125905568124,129.39720037735202,0.5771965637756771,Economics
15.05629990771552,0.5934065934065934,3.8666986129625447,0.07463361829690418,109.82339823876599,0.5049477911741707,Economics
14.580097413221342,0.8273026315789473,4.081868725057193,0.2304489213782739,89.88728553693974,0.484419107668518,Economics
14.699510225667078,1.0,7.516392524872788,0.18563657696191166,1231.8097905131028,0.5282572465058661,Economics
15.746891436281594,1.0,6.809056508721756,0.09691001300805642,719.3599113126713,0.6058552442642113,Economics
13.529908682783287,1.1666666666666665,6.0430836858789645,0.2787536009528289,438.7799101847681,0.5892772269930762,Economics
15.869178727069162,0.43650793650793646,4.086931441451566,0.024905017285936026,271.8363023696218,0.5330166914715295,Economics
14.464551271038022,0.8730769230769231,4.313958592319273,0.24467785556833707,85.33708603022744,0.5211708149416496,Economics
13.88294896158967,1.0,9.757510887289525,0.3116246451989503,902.3148777528592,0.6650735626008129,Economics
