,density,edginess,citations_per_year
92,1583.8942710255499,0.45613572001457214,13.333333333333334
93,1033.3669501349732,0.46959245204925537,11.428571428571429
95,567.1427219254953,0.5933782458305359,6.583333333333333
96,1335.5159767173793,0.471034973859787,5.2
97,1158.5145319154303,0.7289378643035889,9.866666666666667
98,1588.5405606129927,0.794556200504303,9.0
103,1261.699853419912,0.5501485466957092,13.107142857142858
104,1675.4541738338876,0.6821115612983704,16.818181818181817
109,1346.7485443755847,0.4373135268688202,1.0
113,1298.3071762246254,0.5406233668327332,2.0588235294117645
114,564.5691323452794,0.6827868223190308,8.777777777777779
115,1579.288583357242,0.6233382821083069,30.75
116,1533.6546638677405,0.9378434419631958,29.636363636363637
117,1671.091089164769,0.49496638774871826,18.083333333333332
118,1178.955334957623,0.5452356934547424,10.583333333333334
119,1259.368119622996,0.5660074949264526,9.5
120,949.6861083302699,0.46256405115127563,14.25
121,447.0527131726464,0.5128471851348877,2.0
122,959.817701631412,0.5242286324501038,2.0
124,1492.5343768990756,0.8028781414031982,17.8
126,1384.0752936247864,0.5271774530410767,21.428571428571427
127,676.9454877417558,0.6052055358886719,37.6
129,1623.2461564772077,0.5186516642570496,8.0
130,1523.673993010558,0.7758285999298096,1.3333333333333333
131,1717.5036128833347,0.5376889705657959,0.625
132,1486.3795536293806,0.6302626132965088,5.083333333333333
133,1289.2314646613936,0.5665580034255981,21.166666666666668
134,1666.7616654316237,0.46888941526412964,0.5
136,1641.4741949310355,0.5224476456642151,10.285714285714286
137,1687.6314907754224,0.6886287331581116,19.0
138,1632.2838546135172,0.7453722357749939,11.653846153846153
139,1752.769579034186,0.43814852833747864,6.5
140,1563.9245541756968,0.6330662369728088,14.0
141,1610.4527979065078,0.49102088809013367,22.727272727272727
142,598.6405106393655,0.5448125004768372,10.0
144,1315.9864760294838,0.712520182132721,15.3
145,1641.4741949310355,0.528095543384552,3.0
147,1631.2722381462909,0.5982595682144165,7.833333333333333
148,1698.9353966490569,0.5452783703804016,0.25
149,1663.5367005328394,0.4190429747104645,3.1333333333333333
150,1695.520425008426,0.6603367328643799,3.888888888888889
155,1624.2429258151176,0.5618157982826233,8.818181818181818
156,1463.958996565209,0.6882876753807068,6.25
158,1003.3787596765756,0.4696001410484314,2.642857142857143
159,1679.8517635888868,0.6161642670631409,2.6666666666666665
160,512.1980746452987,0.5755757689476013,2.4
162,1623.2461564772077,0.4327624440193176,9.363636363636363
164,1272.1157062465504,0.5111887454986572,4.266666666666667
166,1443.9232166551003,0.7855114340782166,2.2
167,1616.3196069622697,0.5453100204467773,2.125
169,1542.9778913295208,0.7838875651359558,5.333333333333333
170,1497.983085915739,0.6385414004325867,2.4
172,1228.8873108908285,0.6830259561538696,5.4
174,1559.4903045803976,0.5813658237457275,3.6
175,1458.1496147586913,0.5326062440872192,0.6666666666666666
176,1218.2251546831542,0.6369853019714355,1.0
177,1570.1964199066229,0.5675029754638672,2.0
178,1662.465877966721,0.5144610404968262,10.0
179,1751.5172643008702,0.7834944725036621,0.2
180,1761.612548519055,0.7724640369415283,2.1666666666666665
181,1409.4502293327532,0.5255401730537415,12.7
183,1426.7123260163803,0.6812478303909302,13.0
184,1281.8119485480645,0.7831495404243469,0.25
185,1432.8371395548963,0.7668238878250122,3.3333333333333335
187,1684.2842226758344,0.7851731181144714,2.7142857142857144
188,1007.401418394469,0.5917370915412903,21.818181818181817
189,1161.4217630462526,0.45578551292419434,2.5833333333333335
190,899.515743949166,0.5847959518432617,1.6923076923076923
192,1034.1385821262172,0.581200361251831,19.727272727272727
193,1602.7286134388792,0.5490497350692749,3.142857142857143
195,1446.7352069567103,0.6144071817398071,4.75
196,1633.2973476589243,0.5780617594718933,1.6153846153846154
197,850.8890810585498,0.7351433634757996,3.769230769230769
199,1131.9423371795947,0.6110574007034302,2.75
200,1721.0534915111746,0.6208884716033936,11.2
202,1661.3970757641519,0.45235151052474976,2.5
203,1551.6029484654368,0.5232632160186768,8.428571428571429
204,1778.3963756875423,0.7923349142074585,23.23076923076923
205,1432.8371395548963,0.6903492212295532,14.0
208,1139.4456802608834,0.4921848177909851,7.416666666666667
210,1281.8119485480645,0.9042304158210754,18.789473684210527
212,1646.6475595308839,0.6967043280601501,9.75
214,129.40700636259476,0.8527442812919617,0.4444444444444444
215,1382.8422408879621,0.6536927819252014,3.4545454545454546
216,421.06465720076045,0.5997068285942078,4.928571428571429
218,1304.9824262041252,0.6635540127754211,6.647058823529412
220,689.34082321082,0.8339981436729431,10.642857142857142
221,1737.9152449305698,0.7710492610931396,0.6
222,1752.769579034186,0.44383251667022705,6.7272727272727275
223,1115.103160744383,0.647867739200592,3.45
225,1658.2030601897548,0.5672105550765991,3.2222222222222223
226,1725.820937381054,0.6097187399864197,0.2857142857142857
227,1049.4057120113157,0.7352774143218994,0.6666666666666666
228,1549.000281671346,0.44947922229766846,4.666666666666667
229,1674.3602890174482,0.5659676194190979,10.571428571428571
230,1781.0213607044604,0.510413408279419,2.142857142857143
231,1162.5176279750156,0.5737850069999695,2.8620689655172415
232,1632.2838546135172,0.8290373682975769,3.5
233,1621.258119469703,0.5710299015045166,3.1
235,1581.1260688903162,0.700889527797699,0.09090909090909091
236,1613.3782175190356,0.5771316289901733,23.818181818181817
238,802.9165621262589,0.6668956279754639,7.0
239,1515.5040583708155,0.4167214334011078,35.81818181818182
240,1739.1386707412896,0.7111721038818359,0.7142857142857143
241,1603.688061067562,0.5212540030479431,2.2666666666666666
243,1735.4760042855876,0.6014552116394043,2.0
244,1736.6944169903786,0.3983725607395172,0.7
247,1766.726121943903,0.5243035554885864,2.0
248,1719.8677657886665,0.6401487588882446,1.4
249,1453.122624775591,0.7402646541595459,0.6
250,1778.3963756875423,0.8564683198928833,7.75
251,1771.8844541017581,0.4172368347644806,4.5
252,1194.917097230755,0.48104119300842285,1.8888888888888888
253,1781.0213607044604,0.5286252498626709,17.9
254,840.4687710638586,0.5765674114227295,8.071428571428571
255,1560.3741496895213,0.40670305490493774,4.7272727272727275
257,1565.7087473387078,0.49254390597343445,2.8461538461538463
258,1258.9032864001138,0.6107210516929626,19.4
259,1472.061523386206,0.6193029284477234,14.2
260,1734.2603503979592,0.5618656277656555,17.25
261,1474.2948289444553,0.584823727607727,0.875
262,704.062759271651,0.5637704730033875,1.8666666666666667
264,1462.5001369720976,0.8819757103919983,16.0
265,1555.9699874833125,0.5515881180763245,10.666666666666666
266,1762.8867628052687,0.49640700221061707,8.0
267,625.4130172374314,0.8111380934715271,1.2307692307692308
268,1540.4184199221554,0.5673348903656006,36.833333333333336
270,720.726964144861,0.6795400977134705,6.5
271,1497.983085915739,0.749803900718689,4.2
272,1007.401418394469,0.5583875775337219,9.777777777777779
274,1596.0603564388518,0.7710040807723999,0.0625
275,1354.7821519734903,0.5441707372665405,14.157894736842104
276,1542.1233282578119,0.9010870456695557,2.0
277,1500.3365463893533,0.8280891180038452,16.5
278,1225.873752737098,0.4247654676437378,6.666666666666667
279,1733.047097678829,0.46346741914749146,6.7
282,1727.019055357615,0.8290191888809204,3.75
283,524.7548793870133,0.5518711805343628,24.333333333333332
285,1484.8525891428274,0.5310651063919067,2.090909090909091
287,1446.0306353770638,0.743860125541687,0.6666666666666666
288,1380.3860421178433,0.6839109659194946,1.8181818181818181
289,1307.0571645575437,0.47707000374794006,4.380952380952381
291,1005.0292317142372,0.6191049814224243,18.352941176470587
292,1558.6080257856333,0.46700969338417053,2.0
293,1095.6097844438298,0.7847420573234558,3.6
296,1256.5869233068734,0.4903719425201416,1.8571428571428572
297,1783.6579951988294,0.43019014596939087,2.857142857142857
299,1718.6845324517221,0.5786129236221313,4.3076923076923075
300,1716.3253438346337,0.5446892976760864,2.3333333333333335
301,1009.3111829945633,0.5883181691169739,14.636363636363637
302,1755.2826372923976,0.49703249335289,4.846153846153846
303,1643.5376224698368,0.8921711444854736,4.125
304,1570.1964199066229,0.4907703101634979,30.545454545454547
305,916.2397524363204,0.678027868270874,1.6666666666666667
307,1722.2417165607633,0.547954797744751,20.8
308,1267.3493131216874,0.6596514582633972,2.375
309,1531.9775719629206,0.849521279335022,13.692307692307692
310,1404.2636141655803,0.8545273542404175,2.8
312,1382.8422408879621,0.7243464589118958,10.136363636363637
314,743.0834401686111,0.8787873983383179,3.5714285714285716
315,517.0216432686008,0.5958101749420166,0.5625
316,1465.4222695042963,0.7837432622909546,3.6666666666666665
319,1634.312721937172,0.9477489590644836,13.666666666666666
321,510.9199467402048,0.8771175742149353,6.1
322,1518.7563133403778,0.4633138179779053,2.6875
323,1656.0839893535544,0.5994358062744141,1.3636363636363635
324,1131.2675570209612,0.9639116525650024,4.590909090909091
325,1760.3410767754322,0.9089427590370178,8.5
326,1446.0306353770638,0.7250499725341797,6.25
327,1645.6089239043758,0.45330408215522766,11.083333333333334
328,1586.6771655375899,0.5094491839408875,8.88888888888889
329,1193.3312131978157,0.5317005515098572,12.125
330,1520.3903046857051,0.52928227186203,0.3333333333333333
331,1365.3255208780365,0.9715008735656738,2.923076923076923
333,1754.0247603205949,0.43822789192199707,3.75
334,1775.7831551731035,0.3551093637943268,1.7272727272727273
335,1608.5111658957833,0.5442148447036743,32.833333333333336
337,275.0361869691665,0.9736965298652649,17.529411764705884
338,1368.2981995272726,0.7062750458717346,10.7
339,1740.3647017718527,0.5330167412757874,0.5
343,1543.8339569673226,0.6832267045974731,7.666666666666667
345,1685.3977307977486,0.47236913442611694,3.3636363636363638
346,1516.3151798956612,0.7871631979942322,4.655172413793103
347,1735.4760042855876,0.6484778523445129,3.7
349,1626.2419887330295,0.5250598788261414,6.25
350,1463.2289538932023,0.9768433570861816,1.75
351,1586.6771655375899,0.5862665176391602,3.0
352,1194.917097230755,0.6849273443222046,4.4
354,1695.520425008426,0.5211753249168396,5.916666666666667
355,1542.9778913295208,0.7144651412963867,8.545454545454545
356,898.1629752654071,0.8072914481163025,1.5
358,1380.3860421178433,0.6894423961639404,12.142857142857142
359,1711.6358934174746,0.5577840805053711,0.5
360,1545.5503315716505,0.7621897459030151,0.3333333333333333
361,1676.550306943762,0.4654531180858612,7.166666666666667
363,1334.9617076761272,0.49162757396698,8.88888888888889
365,1741.5933454002275,0.7265961170196533,9.5
367,1761.612548519055,0.6910881400108337,2.4285714285714284
368,1233.668253883679,0.9078960418701172,8.333333333333334
370,313.04471989026223,0.6295906901359558,2.888888888888889
371,1515.5040583708155,0.8191106915473938,3.625
372,1446.7352069567103,0.852067232131958,2.25
373,595.7146769887677,0.9031035900115967,21.416666666666668
374,1218.6462513255008,0.6489726901054382,1.0833333333333333
375,1727.019055357615,0.508887529373169,5.166666666666667
376,1379.7739646396096,0.44493401050567627,0.9166666666666666
378,890.5017255546085,0.8696697354316711,18.857142857142858
379,1494.0851158420494,0.5069239735603333,2.5
380,1755.2826372923976,0.5717428922653198,0.8461538461538461
381,814.4915933207767,0.8576024174690247,3.6
382,1659.2658324430083,0.5560833215713501,10.636363636363637
384,1307.577353074908,0.6203629970550537,23.166666666666668
385,1265.4577193950624,0.6038121581077576,6.375
386,1762.8867628052687,0.3233078122138977,0.1
387,1598.9080793030942,0.7763497233390808,1.0
388,895.475862207003,0.48966071009635925,1.75
390,144.46521449598208,0.8637263178825378,3.0
391,1639.4184451820292,0.7172358632087708,4.181818181818182
394,1150.9856970514243,0.6985772848129272,38.5
395,1320.2522226592357,0.598370373249054,0.8181818181818182
396,834.8576413041334,0.8006736636161804,0.15384615384615385
400,1769.29961504567,0.940386950969696,0.9
402,1781.0213607044604,0.6607260704040527,2.4166666666666665
403,1705.827777998427,0.5460361242294312,38.93333333333333
405,1697.7947063978688,0.47699764370918274,3.111111111111111
406,904.988218417567,0.7289727926254272,25.970588235294116
407,1426.7123260163803,0.6454275846481323,7.823529411764706
408,1075.6523843193734,0.525910496711731,20.652173913043477
409,1475.7892426343124,0.5867247581481934,5.222222222222222
410,1708.1439099333998,0.4590238034725189,13.2
412,1736.6944169903786,0.4189283847808838,4.363636363636363
413,904.4709838444879,0.7886467576026917,2.5625
415,1319.7167322458722,0.6448659896850586,1.5454545454545454
416,628.0498554012041,0.5374037623405457,6.75
417,1350.7474560270566,0.60672926902771,2.2142857142857144
418,1243.3998475774144,0.8275217413902283,3.3333333333333335
419,1541.2701260639376,0.5473784804344177,5.0
421,1534.4952043086953,0.3911031186580658,3.772727272727273
422,1671.091089164769,0.5081503391265869,1.5
423,1308.0982546120713,0.4634394645690918,4.230769230769231
424,1719.8677657886665,0.7898913025856018,3.2142857142857144
425,1731.8364142043924,0.432833731174469,3.3636363636363638
426,1782.3382405759965,0.9573915004730225,0.35714285714285715
428,1365.9185449978577,0.9320638179779053,8.0
430,1559.4903045803976,0.5780813097953796,0.9333333333333333
431,406.1608781917561,0.9049575328826904,4.3076923076923075
432,1782.3382405759965,0.5146613121032715,0.5
433,1284.2709093679082,0.8324060440063477,6.785714285714286
435,1719.8677657886665,0.7267939448356628,2.25
438,1038.805182576843,0.5271185040473938,12.0
439,1658.2030601897548,0.5708399415016174,2.6363636363636362
440,1559.4903045803976,0.5374060869216919,11.777777777777779
442,1573.814349870022,0.7060856819152832,1.5714285714285714
445,1349.601352691069,0.762212872505188,2.8333333333333335
446,1230.6194184483863,0.5198509097099304,1.3571428571428572
447,1754.0247603205949,0.4806428551673889,18.4
453,898.6695396412534,0.6418936848640442,7.217391304347826
454,1601.7709105185963,0.5683004260063171,2.5
456,1382.8422408879621,0.7515999674797058,10.5
457,1713.9757010667934,0.5392687320709229,3.375
458,1452.4087498233087,0.5196248292922974,23.25
459,1306.0186239065717,0.6311184763908386,2.962962962962963
460,1516.3151798956612,0.7953000068664551,9.846153846153847
461,590.9962712598596,0.5234572887420654,0.5
462,1350.7474560270566,0.5484496355056763,18.166666666666668
463,1222.0314445738013,0.6591233015060425,1.5
466,878.2624495161391,0.6681385636329651,3.44
467,1678.7491781101949,0.5279258489608765,10.75
468,1779.707531535145,0.5291661024093628,3.1666666666666665
469,1273.07544126146,0.40918397903442383,3.6666666666666665
470,502.7648526881912,0.503653347492218,0.15384615384615385
471,1655.0275200032986,0.5595818161964417,5.0
472,1347.3177181314584,0.6220819354057312,0.14285714285714285
473,1444.6246422887066,0.7329033017158508,0.5
474,1188.2204806229365,0.4818341135978699,19.1
476,995.2463696113632,0.5494329929351807,37.3
477,977.8116558768863,0.9095246195793152,2.6923076923076925
479,788.0340649812885,0.7120406627655029,0.09090909090909091
480,1512.2727576336465,0.8892632126808167,0.07692307692307693
481,1517.1275720607969,0.8042722940444946,9.0
482,1444.6246422887066,0.659224271774292,0.14285714285714285
483,1306.537588490457,0.7906012535095215,3.2222222222222223
485,252.88889019733963,0.8181487917900085,3.466666666666667
487,1541.2701260639376,0.8258316516876221,4.2
488,1636.3492887493653,0.870306670665741,4.857142857142857
490,1510.6647928887419,0.6221679449081421,14.25
491,1258.438980554113,0.5385692119598389,0.5
492,1589.4747092108819,0.6266570687294006,1.5555555555555556
493,1730.6282927644984,0.5230506062507629,9.6
495,1675.4541738338876,0.4634174108505249,8.416666666666666
498,1637.3704910614426,0.39364680647850037,7.230769230769231
499,601.9651257012964,0.9291089177131653,8.1
500,435.35618854158116,0.9641454815864563,22.333333333333332
501,1625.2415350570484,0.6114439368247986,1.75
502,1708.1439099333998,0.8852168917655945,18.25
503,1598.9080793030942,0.6751437187194824,0.75
504,1597.007974782327,0.7708483338356018,5.583333333333333
505,1760.3410767754322,0.5296714305877686,9.25
506,1680.956620715277,0.9034162759780884,10.7
507,1723.432275016141,0.49857816100120544,5.8
509,1702.3710685878436,0.6236168146133423,9.0
512,1516.3151798956612,0.546804666519165,2.0
514,1629.2544618962088,0.5266780257225037,13.8
517,1577.4575363194458,0.6206727027893066,2.8
518,1058.1238498435682,0.5956750512123108,25.53846153846154
519,1563.9245541756968,0.9094870686531067,1.7142857142857142
520,1759.0723396874419,0.5003512501716614,5.928571428571429
521,1468.3618754970075,0.6548631191253662,0.2
522,1563.0346926288887,0.6071428060531616,0.6666666666666666
524,1416.6766528013263,0.5518650412559509,4.4
525,1750.2674510532656,0.4186994433403015,3.5
526,1228.024005979193,0.7012748122215271,0.9090909090909091
527,1618.2895984256315,0.7688271403312683,0.8181818181818182
529,1264.9861453509602,0.7876375317573547,3.8421052631578947
530,1522.0294338636409,0.5590856075286865,4.636363636363637
531,1494.8622796736338,0.5585812926292419,2.4285714285714284
532,876.3756695040778,0.7222840189933777,3.9130434782608696
534,1651.8699958799086,0.5007440447807312,3.466666666666667
535,598.3409871642691,0.978157639503479,12.4375
536,1529.4722723172224,0.7007710933685303,6.25
537,188.7241699017326,0.7535069584846497,4.857142857142857
538,1694.3866538912753,0.5888066291809082,5.5
539,1268.2983089866927,0.4211619794368744,1.6666666666666667
541,1645.6089239043758,0.4536241292953491,8.642857142857142
542,960.8488142655033,0.5438107848167419,0.5
543,1286.2481938856477,0.7569753527641296,2.466666666666667
544,1193.7271442765039,0.6718706488609314,3.0
545,1172.8976372759812,0.5765673518180847,13.407407407407407
546,1149.2146271653128,0.8119217753410339,0.9285714285714286
548,1418.6668067177275,0.9111544489860535,0.5384615384615384
549,1586.6771655375899,0.600947380065918,10.090909090909092
550,1444.6246422887066,0.567725658416748,1.0
551,1606.5767641408588,0.8257167935371399,1.4375
552,428.76401477515077,0.37284931540489197,3.5217391304347827
553,1757.8063293992482,0.7448418736457825,1.6666666666666667
554,1321.8627283577569,0.6998931169509888,0.5555555555555556
555,1441.8249567533144,0.7941189408302307,1.4705882352941178
556,1085.0470650011298,0.6869800686836243,30.214285714285715
557,645.7288986930844,0.8245737552642822,2.6
558,1535.3372154365302,0.5986896753311157,24.6875
560,1589.4747092108819,0.5756824612617493,7.529411764705882
561,1308.6197706988205,0.7123048901557922,7.5
563,1519.5725337384379,0.49069634079933167,21.384615384615383
564,1119.6507226233864,0.6625093817710876,3.6956521739130435
565,1696.6563846663364,0.5883173942565918,2.25
566,1174.0263474566316,0.9017547965049744,34.67857142857143
567,1612.4012416898056,0.8206142783164978,1.4444444444444444
568,1595.1146025218973,0.5243732929229736,2.3333333333333335
569,1364.7333367015017,0.7967892289161682,15.722222222222221
570,1251.9924492183113,0.6188946962356567,5.5
571,247.81204222218528,0.9229689240455627,15.793650793650794
572,1294.2499895283981,0.37670207023620605,0.08333333333333333
573,1389.6650666522576,0.5438719391822815,7.363636363636363
574,1245.194074831515,0.5993889570236206,5.142857142857143
575,1541.2701260639376,0.6296367645263672,7.0
576,1596.0603564388518,0.46443241834640503,3.7777777777777777
578,940.8368574276295,0.4427846074104309,2.918918918918919
579,1271.6366164852436,0.6508151292800903,14.26923076923077
580,1670.0054896745146,0.6040801405906677,11.833333333333334
581,871.5573063946007,0.4922091066837311,1.0
582,913.7426334390865,0.6136679649353027,14.076923076923077
583,1474.2948289444553,0.5181558132171631,1.625
585,1766.726121943903,0.7243756651878357,0.2727272727272727
588,444.67895860468104,0.8916438221931458,15.461538461538462
591,1623.2461564772077,0.7336026430130005,5.875
592,1401.050860082966,0.6346951723098755,0.7142857142857143
593,1521.2092256817846,0.5520559549331665,6.555555555555555
594,1567.4991614089352,0.6007645726203918,1.2
595,1445.3271145094784,0.5216624736785889,5.0
596,1679.8517635888868,0.4520837366580963,3.0
598,918.3965414141725,0.6412203907966614,6.222222222222222
599,1356.522505495616,0.5305706262588501,6.294117647058823
600,1115.103160744383,0.7051399350166321,0.46153846153846156
601,1501.911689717719,0.49034374952316284,19.833333333333332
602,1389.6650666522576,0.49623903632164,4.136363636363637
603,1498.766272511981,0.43217071890830994,2.5
604,953.7001785842164,0.9708665609359741,15.5
605,1717.5036128833347,0.8878888487815857,1.3125
608,1306.537588490457,0.4812372922897339,2.727272727272727
609,1575.63275334382,0.5186963081359863,3.1875
611,1555.093656998038,0.4470462203025818,2.0
612,984.6305443202891,0.9197186827659607,16.75
613,1258.9032864001138,0.6077815294265747,3.3529411764705883
614,1760.3410767754322,0.48687732219696045,7.8
615,1661.3970757641519,0.6687924265861511,3.5714285714285716
616,981.9740196732391,0.47364094853401184,0.3333333333333333
617,497.46370294183396,0.48016929626464844,4.222222222222222
618,1560.3741496895213,0.6179236769676208,2.4166666666666665
619,1171.3977393351538,0.8452604413032532,5.7
620,1470.578296393118,0.4382420778274536,5.55
621,1293.2415258348792,0.6186519265174866,3.0
624,1606.5767641408588,0.6291865110397339,2.3461538461538463
626,1667.840945399248,0.7215123176574707,17.4
627,1693.2552324744777,0.5589832663536072,25.75
628,1548.1355488601337,0.66898512840271,17.0
630,1556.8478705185685,0.49886441230773926,6.866666666666666
632,1712.8046566308976,0.559357225894928,5.5
633,1080.6127651908705,0.8649891018867493,0.7368421052631579
634,1432.152722327981,0.7868447303771973,0.5416666666666666
635,1422.6725367123527,0.5668853521347046,5.333333333333333
636,1729.4227261768444,0.5892210006713867,4.625
637,910.5618550756101,0.5323525667190552,0.75
638,1642.504946578028,0.7552027702331543,8.761904761904763
639,468.1392870495011,0.7558223009109497,7.461538461538462
640,1402.333326068571,0.6717901229858398,14.115384615384615
641,1430.7868008163043,0.6073770523071289,3.0
643,1433.5225701002464,0.5343291163444519,3.125
644,1778.3963756875423,0.3636437654495239,1.2857142857142858
645,1436.274104717051,0.6622937321662903,4.190476190476191
646,928.4802728866455,0.6059423685073853,24.263157894736842
647,1604.6492576152302,0.5190744400024414,3.909090909090909
648,1684.2842226758344,0.4727100729942322,3.0
650,1441.8249567533144,0.5535712242126465,0.29411764705882354
651,1325.643297537348,0.7971177697181702,0.9130434782608695
652,1227.1625267711686,0.6907975673675537,1.8333333333333333
654,1325.643297537348,0.49608638882637024,2.9
656,1300.8624968784363,0.5816431045532227,3.4
657,1602.7286134388792,0.6874287724494934,2.0
658,1326.1860662482072,0.5310591459274292,0.15
659,1548.1355488601337,0.651357889175415,5.315789473684211
661,1363.5511574478637,0.631199836730957,0.8333333333333334
662,1173.2735526556614,0.8478898406028748,31.071428571428573
663,1247.4479354615771,0.6016591191291809,0.42857142857142855
664,956.1331446134009,0.8555929064750671,1.9
669,1364.141882634945,0.8187272548675537,22.714285714285715
670,371.18623086507444,0.8691968321800232,12.4
671,1698.9353966490569,0.8812313079833984,3.7777777777777777
675,1298.8170834303548,0.8344727158546448,5.45
676,1271.1581696100468,0.7887210249900818,3.2
678,1416.0151697755773,0.7777707576751709,9.25
679,918.3965414141725,0.9407505393028259,2.5384615384615383
682,1200.517776777882,0.7477912306785583,3.1153846153846154
683,1564.81585711574,0.6520870327949524,5.222222222222222
684,1042.2150152053534,0.9185781478881836,0.2
685,1412.7212972399755,0.48939910531044006,17.27777777777778
686,1114.457989414255,0.6265349388122559,10.078947368421053
687,998.4756092868935,0.5569246411323547,0.25925925925925924
688,1578.3723112801745,0.5104542970657349,9.75
689,1687.6314907754224,0.49965205788612366,5.428571428571429
690,1302.4029125529096,0.760276734828949,14.555555555555555
691,1386.551253070936,0.42730116844177246,1.7083333333333333
692,1778.3963756875423,0.7441593408584595,3.0
693,1775.7831551731035,0.9637588262557983,8.125
694,1611.426052943159,0.43042677640914917,3.0
696,1670.0054896745146,0.6309571862220764,0.3333333333333333
697,422.60297628898826,0.728201150894165,3.761904761904762
698,1363.5511574478637,0.5158090591430664,5.1
699,1635.3301377838004,0.5152670741081238,4.5
702,1482.571214357612,0.6145336627960205,6.333333333333333
703,1663.5367005328394,0.39349299669265747,1.1666666666666667
704,1141.8645343546652,0.7171761393547058,2.5
705,1264.0446089006634,0.7281403541564941,19.857142857142858
708,1652.9205282651083,0.6314077377319336,7.4
709,1677.6486943682623,0.8801969885826111,1.5
710,1768.0115681116206,0.719158947467804,0.9411764705882353
711,1096.22274905407,0.45732975006103516,0.16666666666666666
713,1221.1825162863486,0.7703471779823303,3.8
714,1422.6725367123527,0.5074477195739746,0.3333333333333333
715,1368.2981995272726,0.8622286319732666,1.12
716,1440.4312325095898,0.4425028860569,0.75
717,1541.2701260639376,0.6347967386245728,0.20833333333333334
718,45.23336058940518,0.6151191592216492,5.571428571428571
719,1251.9924492183113,0.8922631740570068,2.75
722,1514.6943383503778,0.6886281371116638,8.642857142857142
723,1541.2701260639376,0.6185207366943359,3.5
724,1636.3492887493653,0.5232986211776733,8.0
725,907.2401262161229,0.9042290449142456,3.1538461538461537
726,1730.6282927644984,0.70051109790802,0.42857142857142855
727,596.2569074702188,0.8759612441062927,4.214285714285714
728,1716.3253438346337,0.5718510150909424,7.222222222222222
730,450.0581775093266,0.7466734647750854,9.8125
