# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:07:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/i34y3rzk.json
# init = 2 (Default)
# random
#   seed = 88148
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_GPT2.nonsems/multireg-20250511180755_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.542201
# Diagonal elements of inverse mass matrix:
# 2.32026e-05, 2.22984e-05, 2.31738e-05, 2.33321e-05, 1.63235e-05
-34514.2,0.857916,0.542201,3,7,0,34517.1,-0.0162973,0.13467,0.151025,0.106211,0.982922,0.118975,0.144107,0.107619,-33747
-34514.2,0.862513,0.542201,1,1,0,34515.4,-0.0162973,0.13467,0.151025,0.106211,0.982922,0.118975,0.144107,0.107619,-33747
-34512.5,0.984985,0.542201,2,3,0,34514.9,-0.00945997,0.137202,0.148428,0.113951,0.977914,0.120624,0.140248,0.115461,-33746.2
-34513.6,0.885453,0.542201,2,3,0,34514.7,-0.0200421,0.135547,0.149706,0.111198,0.979758,0.119276,0.141995,0.112671,-33747
-34514.3,0.894885,0.542201,2,3,0,34515.9,-0.0196526,0.138055,0.145938,0.11445,0.981687,0.121465,0.137547,0.115967,-33744.3
-34512,1,0.542201,2,3,0,34514.4,-0.0128457,0.136994,0.144789,0.109808,0.977834,0.120986,0.137004,0.111263,-33743.4
-34512.5,0.853838,0.542201,3,7,0,34514.2,-0.0108317,0.139226,0.144008,0.111804,0.979174,0.122993,0.135892,0.113285,-33742.9
-34512.5,0.764045,0.542201,2,3,0,34516,-0.0108317,0.139226,0.144008,0.111804,0.979174,0.122993,0.135892,0.113285,-33742.9
-34513,0.855574,0.542201,3,7,0,34514.9,-0.0147771,0.132568,0.151586,0.10984,0.981146,0.116424,0.144175,0.111296,-33747.3
-34512.6,1,0.542201,3,7,0,34513.8,-0.0159721,0.133983,0.147283,0.114281,0.977725,0.117387,0.138992,0.115795,-33745.3
-34512.3,0.936815,0.542201,3,7,0,34514.6,-0.0104119,0.136667,0.147092,0.107386,0.980562,0.120907,0.139785,0.108809,-33744.3
-34513.6,0.424021,0.542201,3,7,0,34523.2,-0.0150639,0.131599,0.14755,0.114176,0.976086,0.115009,0.139288,0.115689,-33746
-34512.6,1,0.542201,3,7,0,34514.3,-0.0113478,0.133605,0.144031,0.113186,0.980656,0.117203,0.135717,0.114686,-33741.9
