# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 18:59:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/mo7y4_1t.json
# init = 2 (Default)
# random
#   seed = 17654
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-BOW_j/hreg-20250323135907_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.483259
# Diagonal elements of inverse mass matrix:
# 2.34006e-05, 1.5899e-05, 0.000120016, 0.000123711, 0.000174324, 0.000130321, 0.000112556, 0.000128293, 0.00011804, 0.000138307, 0.000116548, 0.000726358, 0.10428
-35683.3,0.998793,0.483259,3,7,0,35688.8,-0.0111278,0.995792,-0.0444075,-0.0638075,-0.0554801,-0.152056,0.0371651,-0.000328272,-0.0163908,-0.0672515,0.00417001,-0.0398518,0.0472467,-33622.6
-35682.3,0.80636,0.483259,3,7,0,35693.6,-0.015072,0.99806,-0.0543823,-0.0449455,-0.0522618,-0.124633,0.0481217,0.019581,-0.0438012,-0.0766788,0.018032,-0.02525,0.0900461,-33624.4
-35685.5,0.764311,0.483259,3,7,0,35693,-0.0172971,1.00063,-0.0414521,-0.0374139,-0.0449864,-0.122806,0.0390909,0.022805,-0.0387984,-0.0806999,0.0257602,-0.0142673,0.087521,-33622.3
-35683.3,1,0.483259,3,7,0,35690.4,-0.00918986,0.99478,-0.0464128,-0.0712008,-0.0688904,-0.137851,0.0497675,0.0114722,-0.0164047,-0.0564758,-0.00134478,-0.0210188,0.0540919,-33618.7
-35683.1,0.990969,0.483259,3,7,0,35688.8,-0.0141937,0.998418,-0.0350279,-0.0662546,-0.0703324,-0.142436,0.0369508,-0.000237696,-0.015214,-0.0753024,0.00868403,-0.0645734,0.0479366,-33622.1
-35689.8,0.670033,0.483259,3,7,0,35698.9,-0.010032,0.994435,-0.0628979,-0.0535082,-0.0814804,-0.111186,0.0163457,0.0116617,-0.0272217,-0.109553,0.0159532,-0.0254349,0.0636535,-33623.8
-35690.2,0.948214,0.483259,3,7,0,35700.2,-0.0124078,1.00227,-0.0567759,-0.0256739,-0.0721045,-0.134676,0.0432432,-0.00300935,-0.0298276,-0.102781,0.0270612,-0.0613487,0.0667389,-33631.2
-35686.6,0.964734,0.483259,3,7,0,35695.1,-0.0137878,0.991582,-0.0391427,-0.0850525,-0.0708651,-0.110798,0.0410603,0.0058389,-0.0325719,-0.0649562,-0.00452861,-0.0217808,0.0527325,-33616.7
-35683.2,0.987974,0.483259,3,7,0,35691.8,-0.0155764,1.00091,-0.0403945,-0.0562362,-0.0721997,-0.140772,0.0552225,0.0198915,-0.0290532,-0.0690822,0.0168289,-0.0528299,0.0433705,-33626.8
-35682.5,0.997456,0.483259,3,7,0,35687.1,-0.0100756,0.993317,-0.0541979,-0.0511555,-0.0546884,-0.129644,0.0436838,0.024518,-0.0194567,-0.0699411,0.00131867,-0.00697887,0.087655,-33616.2
-35680.2,0.980179,0.483259,3,7,0,35686.2,-0.0162011,0.998128,-0.0386593,-0.0621918,-0.070441,-0.113059,0.0403074,0.01729,-0.0299454,-0.0737782,0.0196227,-0.026131,0.0410571,-33617.5
-35683,0.914599,0.483259,3,7,0,35685.9,-0.0104881,0.995977,-0.0622557,-0.0588769,-0.0487267,-0.14429,0.0585646,0.0214121,-0.0272243,-0.0862059,0.0159108,-0.0452408,0.071016,-33630.1
-35681.5,0.896831,0.483259,3,7,0,35689.5,-0.0174657,0.999052,-0.0390437,-0.056341,-0.0790631,-0.117908,0.0350555,0.00866449,-0.0253562,-0.0662482,0.00629522,-0.0302443,0.0364207,-33615.9
-35683.6,0.960113,0.483259,3,7,0,35685.4,-0.00715855,0.994354,-0.0414571,-0.0524071,-0.0380169,-0.122055,0.0538041,0.0198022,-0.0375555,-0.0897242,0.0146073,-0.0371873,0.0709861,-33621.6
-35685.9,0.924054,0.483259,3,7,0,35692.4,-0.0172509,0.999398,-0.0400231,-0.0669374,-0.102538,-0.126712,0.0458234,0.0150354,-0.0242831,-0.0969058,0.00298617,-0.0613105,0.0705825,-33628.7
-35687.2,0.933757,0.483259,3,7,0,35694.9,-0.012701,0.997778,-0.0600627,-0.0436774,-0.0253605,-0.124214,0.0494821,0.0176923,-0.0330836,-0.0595994,0.0176262,-0.00291438,0.0416423,-33618.1
-35681.9,0.860751,0.483259,2,3,0,35691.8,-0.014086,0.999071,-0.0447838,-0.045741,-0.0453285,-0.132481,0.039269,0.0259662,-0.0283254,-0.0651879,0.00633516,-0.0325994,0.082444,-33618.2
-35682.2,0.923228,0.483259,3,7,0,35688,-0.00910865,0.993885,-0.049509,-0.0683895,-0.0794857,-0.125474,0.0497621,0.00709265,-0.0273288,-0.0918671,0.0157772,-0.0458748,0.0432161,-33625
-35684.8,0.720098,0.483259,3,7,0,35689.9,-0.00860107,0.9963,-0.0572528,-0.047981,-0.0469061,-0.123469,0.0306083,0.00717526,-0.0379989,-0.0739183,-0.00829311,-0.0237203,0.0809165,-33618.6
-35683.3,0.982286,0.483259,3,7,0,35688.2,-0.0213858,0.996871,-0.0371193,-0.0661904,-0.0794446,-0.123139,0.0524762,0.0196887,-0.0263667,-0.0779108,0.025973,-0.0218408,0.065634,-33624
-35688.5,0.893149,0.483259,3,7,0,35693.1,-0.00862157,0.996735,-0.0538557,-0.0269247,-0.0466041,-0.1148,0.038699,-0.0159393,-0.0277432,-0.0933911,0.00299087,-0.0477722,0.0432119,-33616.8
-35687.8,0.971672,0.483259,3,7,0,35694.5,-0.0176541,0.997947,-0.0360185,-0.0914667,-0.0731561,-0.12207,0.0413931,0.0389612,-0.0315806,-0.0622743,0.00607753,-0.0316398,0.0496382,-33623.8
-35683.9,0.941163,0.483259,3,7,0,35695.9,-0.0163221,0.996133,-0.0384031,-0.0650784,-0.0679605,-0.138734,0.0438178,0.0182381,-0.0192,-0.075984,-0.0200706,-0.0270789,0.0611729,-33621.8
-35688.6,0.878893,0.483259,3,7,0,35694.2,-0.00846726,0.995044,-0.0425802,-0.0823682,-0.101245,-0.139611,0.0410391,0.0325435,-0.0325876,-0.0812764,0.00473265,-0.052846,0.0855285,-33632.2
-35685.6,0.931916,0.483259,2,7,0,35693.5,-0.00729695,0.992581,-0.0429051,-0.0729917,-0.0907313,-0.138083,0.0396243,0.0209395,-0.0335778,-0.0810159,0.00019955,-0.0507591,0.0788294,-33628
