# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 18:59:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/mo7y4_1t.json
# init = 2 (Default)
# random
#   seed = 17654
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-BOW_j/hreg-20250323135907_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.551988
# Diagonal elements of inverse mass matrix:
# 2.25176e-05, 1.71485e-05, 0.000119011, 0.000125837, 0.000174104, 0.000151954, 9.4154e-05, 0.000152374, 0.000135719, 0.000133804, 0.000137428, 0.000453683, 0.07435
-35686.9,0.843746,0.551988,3,7,0,35690.2,-0.0109296,0.99378,-0.0519459,-0.0461974,-0.0476551,-0.138472,0.0341542,0.00700046,-0.0145539,-0.094085,0.0151375,0.0305677,0.0877107,-33621.1
-35684.5,0.920441,0.551988,3,7,0,35691.4,-0.014226,0.993509,-0.0393582,-0.0683233,-0.0828473,-0.116627,0.0547777,0.021036,-0.0391045,-0.0578275,0.00956498,-0.0594516,0.0762299,-33619.8
-35684.8,0.98546,0.551988,3,7,0,35689.1,-0.013466,0.997103,-0.0350852,-0.0628738,-0.0762301,-0.114156,0.056062,0.0234728,-0.041585,-0.052076,0.00318301,-0.0617289,0.0591956,-33618
-35680.8,0.995728,0.551988,3,7,0,35687.7,-0.013263,0.997207,-0.051993,-0.0643976,-0.0579693,-0.114656,0.041621,0.00930782,-0.0239281,-0.0886763,0.0191468,-0.0557936,0.0793264,-33619.2
-35685.5,0.913683,0.551988,3,7,0,35687.8,-0.015401,0.997228,-0.0372569,-0.050109,-0.0749253,-0.125276,0.0352158,0.00454126,-0.0483738,-0.0919586,-0.00392777,-0.0310317,0.0330726,-33626.5
-35684,0.730491,0.551988,3,7,0,35692.3,-0.0179142,0.995188,-0.0470788,-0.0504476,-0.0672874,-0.116495,0.0367198,0.00963539,-0.0572219,-0.0857839,0.000836841,-0.0445773,0.0478843,-33626.4
-35684.8,0.727213,0.551988,3,7,0,35695.3,-0.0109875,1.00018,-0.043563,-0.0671147,-0.057098,-0.124512,0.0469995,0.0226548,-0.00634056,-0.0622614,0.0233229,-0.0120437,0.0957277,-33615
-35685.3,0.936451,0.551988,3,7,0,35692,-0.0137984,0.993616,-0.0547024,-0.0489486,-0.0580204,-0.12501,0.0307771,0.0311417,-0.0521072,-0.0885842,0.00201946,-0.0620934,0.0493127,-33627.2
-35686.1,0.977958,0.551988,3,7,0,35691.6,-0.0158128,0.999639,-0.0255612,-0.0496788,-0.0736139,-0.137096,0.0299546,-0.00708575,-0.0161133,-0.0712686,0.0184802,-0.013334,0.0481198,-33618.8
-35683.4,0.99325,0.551988,3,7,0,35691.5,-0.00910059,0.995408,-0.0474142,-0.063538,-0.0535614,-0.119373,0.0327561,-0.0041288,-0.0200124,-0.0769337,0.0291337,-0.0399462,0.0364375,-33616
-35682.6,0.909942,0.551988,3,7,0,35689.1,-0.00991577,0.996775,-0.041498,-0.0456259,-0.0804606,-0.111078,0.0324953,0.008607,-0.0360317,-0.0680937,0.0107287,-0.0206205,0.0380652,-33614.8
-35681.3,0.902324,0.551988,3,7,0,35688.5,-0.0179803,0.997375,-0.0598469,-0.0633016,-0.0708259,-0.132792,0.0536081,0.00762998,-0.0218349,-0.0783269,0.0113724,-0.0566254,0.0742021,-33625.5
-35681.5,0.805952,0.551988,3,7,0,35687.7,-0.00733023,0.99914,-0.0329186,-0.0506053,-0.0568536,-0.119211,0.032526,0.0231865,-0.0330898,-0.076701,0.0102032,-0.0249776,0.0505899,-33616.5
-35683.3,0.758153,0.551988,3,7,0,35692.8,-0.0184048,0.99307,-0.0608797,-0.0628659,-0.0667952,-0.12663,0.0568371,-0.00064843,-0.0222514,-0.0679026,0.0113251,-0.0354308,0.071707,-33621.3
-35685.1,0.871314,0.551988,3,7,0,35693.2,-0.0157193,0.997343,-0.0517897,-0.0509068,-0.0820571,-0.120767,0.0181396,0.00545132,-0.017467,-0.0729819,0.0167736,-0.0673081,0.0448534,-33616.3
-35679.6,0.918075,0.551988,3,7,0,35688.1,-0.0151566,0.99485,-0.0527569,-0.0516077,-0.0566646,-0.118093,0.0378556,0.0231319,-0.0251522,-0.0770299,0.00051413,-0.0228271,0.053631,-33615.6
-35678.5,0.663115,0.551988,3,7,0,35687.6,-0.0137135,0.99624,-0.0436899,-0.0548455,-0.0557015,-0.131338,0.0447057,0.012807,-0.033811,-0.0671272,0.0151819,-0.0327758,0.0535655,-33620.3
-35679.5,0.893297,0.551988,3,7,0,35681.5,-0.013134,0.997829,-0.0390262,-0.0581186,-0.0626011,-0.117963,0.0379805,0.0167716,-0.0164094,-0.0873011,0.00242012,-0.0389218,0.0482261,-33615.3
-35684.7,0.588179,0.551988,2,3,0,35687.9,-0.0144512,0.998157,-0.0283895,-0.0628355,-0.0585933,-0.126693,0.0339828,0.0183347,-0.00548343,-0.0858872,-0.000645966,-0.0591289,0.0434972,-33614.9
