# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:07:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/tr_41gxb.json
# init = 2 (Default)
# random
#   seed = 29720
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-BOW_j/hreg-20240928160730_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.496698
# Diagonal elements of inverse mass matrix:
# 2.67451e-05, 1.56611e-05, 9.98333e-05, 0.000130266, 0.000176585, 0.000135826, 0.000101718, 0.000155868, 0.000102019, 0.000142668, 0.000131489, 0.000552299, 0.0988336
-35456.6,1,0.496698,3,7,0,35466,-0.0140263,0.993948,-0.0544563,-0.0571305,-0.0718377,-0.130774,0.0415933,0.000680271,-0.0306192,-0.0772438,0.00839421,-0.0383811,0.082915,-101533
-35457.9,0.84194,0.496698,3,7,0,35464.6,-0.00950863,0.991264,-0.030266,-0.0432874,-0.0843735,-0.147195,0.035157,-0.000279354,-0.0244013,-0.0686751,-0.0030364,0.00410958,0.0570757,-101532
-35456.8,1,0.496698,3,7,0,35461.7,-0.0143515,0.995955,-0.0529709,-0.0662133,-0.0781904,-0.130327,0.0371816,0.00568036,-0.00865518,-0.0578889,-0.00028551,-0.0466402,0.0859226,-101533
-35455.9,0.98239,0.496698,3,7,0,35460.8,-0.00653977,0.993548,-0.0317246,-0.05104,-0.0627617,-0.142876,0.030566,0.000854416,-0.0260599,-0.0751796,-0.00063147,-0.0350901,0.080451,-101532
-35460.1,0.78122,0.496698,3,7,0,35465.4,-0.01882,0.993101,-0.0528255,-0.0756315,-0.0730908,-0.134826,0.0394063,0.0289444,-0.0221146,-0.0742696,0.0185147,-0.0269105,0.0489382,-101536
-35461.7,0.783293,0.496698,3,7,0,35468.6,-0.00823812,0.997089,-0.03931,-0.068406,-0.0737965,-0.135036,0.0378942,0.0296544,-0.022861,-0.0800458,0.0273659,-0.0368217,0.0371816,-101536
-35457.8,0.919106,0.496698,3,7,0,35467.8,-0.0161891,0.992624,-0.0538431,-0.0434425,-0.0663473,-0.160403,0.0234341,0.00844368,-0.0234028,-0.0596438,0.0150095,-0.0309847,0.0784172,-101534
-35456.1,0.998692,0.496698,3,7,0,35460.8,-0.0160712,0.991221,-0.046733,-0.05028,-0.0710161,-0.162177,0.0305889,0.00783165,-0.0200221,-0.0649896,0.0147605,-0.025403,0.0780416,-101532
-35458.7,0.884039,0.496698,3,7,0,35464.4,-0.00688014,0.995903,-0.0157131,-0.0612278,-0.0762282,-0.14331,0.0268969,-0.00649181,-0.0238921,-0.0557542,-0.00849716,-0.0429425,0.0483364,-101536
-35457.7,0.876696,0.496698,3,7,0,35463.3,-0.0155484,0.987361,-0.0524693,-0.052247,-0.0670636,-0.144082,0.0371567,0.0182811,-0.0113066,-0.0817733,0.0136397,-0.0395865,0.0615139,-101534
-35457.5,0.9771,0.496698,3,7,0,35462.7,-0.00738599,0.995266,-0.0524906,-0.0324834,-0.0658314,-0.131578,0.0286128,-0.00157165,-0.0143972,-0.0699916,0.00737866,-0.030951,0.0674827,-101535
-35455,1,0.496698,3,7,0,35460,-0.0131313,0.991538,-0.0287845,-0.0487349,-0.064794,-0.140848,0.035846,0.0077494,-0.00845155,-0.0846162,0.0124475,-0.029997,0.050107,-101532
-35457.8,0.552929,0.496698,2,3,0,35464.4,-0.0106387,0.998027,-0.0218793,-0.0535856,-0.0628972,-0.141994,0.0310241,0.00814886,-0.000294324,-0.0811888,0.01034,-0.0319516,0.0449154,-101534
-35457.8,0.934962,0.496698,3,7,0,35463.6,-0.006895,0.991336,-0.0603673,-0.0589764,-0.0812566,-0.144988,0.0362553,0.00478707,-0.0282735,-0.0568157,-0.00100853,-0.0320813,0.08131,-101534
-35459.6,0.809926,0.496698,3,7,0,35466.4,-0.0170169,0.996311,-0.0511719,-0.0480745,-0.0710343,-0.136247,0.0479235,0.0224646,-0.0111865,-0.0918274,0.0133455,-0.0410882,0.0448339,-101535
-35458,0.938455,0.496698,3,7,0,35466.3,-0.0135063,0.994578,-0.043668,-0.077948,-0.056803,-0.137199,0.0411302,0.0237312,-0.0245197,-0.0800659,-0.000349038,-0.0268365,0.0710067,-101534
-35456.7,0.971145,0.496698,3,7,0,35462.5,-0.0106834,0.989862,-0.0408046,-0.0563099,-0.0717192,-0.137571,0.0548371,0.00835812,-0.0151532,-0.0807746,0.00545907,-0.0307729,0.0768455,-101533
-35457.9,0.956758,0.496698,3,7,0,35461.6,-0.00893218,0.996587,-0.0461084,-0.0650996,-0.0797312,-0.144906,0.0514082,-0.00023574,-0.0257238,-0.085469,0.0169202,-0.0575007,0.0622003,-101534
-35464,0.750783,0.496698,3,7,0,35468.5,-0.00467796,0.99084,-0.0498432,-0.0534925,-0.0721982,-0.144935,0.0367642,-0.01969,-0.0269801,-0.0872701,0.0139208,-0.102012,0.058447,-101537
-35463.8,0.953962,0.496698,3,7,0,35476.2,-0.00457716,0.994883,-0.0404972,-0.06846,-0.091536,-0.152665,0.0505415,0.00129295,-0.00211374,-0.0882401,-0.0147262,-0.083693,0.0965121,-101538
-35464.5,0.927291,0.496698,3,7,0,35472.1,-0.0180982,0.99054,-0.049135,-0.0641293,-0.0626366,-0.135523,0.0343472,0.0398503,-0.0241567,-0.0795504,0.0196248,-0.0999649,0.0830596,-101538
-35464.6,0.772544,0.496698,3,7,0,35472.8,-0.0209992,0.989431,-0.0495792,-0.0601059,-0.0530002,-0.143219,0.0460515,0.0296355,-0.0245869,-0.0765624,0.00753859,-0.0535725,0.131297,-101538
-35462.9,0.985181,0.496698,3,7,0,35469.3,-0.00289959,0.997994,-0.0399966,-0.0414293,-0.0902723,-0.145297,0.0249369,-0.00861589,-0.00435727,-0.073033,-0.0112575,-0.0767465,0.0583958,-101539
-35458.1,0.983014,0.496698,2,3,0,35465,-0.00520807,0.995135,-0.0377207,-0.0413675,-0.0866018,-0.140521,0.0238851,-0.0031965,-0.0118957,-0.073692,-0.00981799,-0.06141,0.0674415,-101535
-35458.3,0.951653,0.496698,3,7,0,35464.3,-0.019458,0.993276,-0.0409778,-0.0671004,-0.0535435,-0.141641,0.041465,0.0148122,-0.0200001,-0.0579315,0.0191232,-0.0404816,0.0421873,-101534
-35460,0.693496,0.496698,3,7,0,35466.2,-0.00636017,0.99216,-0.034988,-0.0519455,-0.0844525,-0.141975,0.0340728,0.00268271,-0.00921259,-0.0708778,-0.0123321,-0.0253313,0.143202,-101533
-35459.8,0.930343,0.496698,3,7,0,35467.9,-0.0179608,0.994613,-0.0675026,-0.0595385,-0.0835472,-0.138834,0.021355,0.00597817,-0.0132579,-0.0611806,0.0164034,-0.0199374,0.07333,-101536
-35457.6,0.993805,0.496698,3,7,0,35463.9,-0.00710112,0.99262,-0.0248604,-0.0634901,-0.06623,-0.141591,0.0278122,0.0123422,-0.0225655,-0.0593342,0.00101541,-0.0749102,0.050485,-101533
-35457.8,0.879973,0.496698,3,7,0,35466.4,-0.015108,0.993535,-0.0485924,-0.0408821,-0.0859742,-0.138004,0.0255283,0.00236651,-0.0111599,-0.064972,0.0160615,0.00797499,0.0681822,-101533
-35459.1,0.776891,0.496698,3,7,0,35468,-0.00960098,0.989283,-0.0194927,-0.0736926,-0.0717395,-0.147726,0.0344291,0.0145682,-0.0211565,-0.0666931,-0.00472023,-0.0331425,0.0884065,-101535
-35457.4,0.834606,0.496698,3,7,0,35467.3,-0.0121946,0.997449,-0.0505145,-0.0611508,-0.0847603,-0.137105,0.0379048,-0.0148645,-0.00959126,-0.0551322,0.00714627,-0.0291591,0.0447229,-101534
-35456,0.966971,0.496698,3,7,0,35462,-0.00929276,0.991661,-0.0526479,-0.0537767,-0.0737563,-0.134634,0.0325714,-0.0058083,-0.016252,-0.0724425,-0.0178074,-0.0482352,0.0530436,-101534
-35456.6,0.9881,0.496698,3,7,0,35460.4,-0.0124479,0.995422,-0.0487235,-0.0446434,-0.0790681,-0.149819,0.0531414,0.00725381,-0.0115951,-0.0631131,-0.000137451,-0.0611405,0.0748516,-101532
-35458.3,0.886729,0.496698,3,7,0,35464.8,-0.0159724,0.994815,-0.0368962,-0.0569602,-0.0644669,-0.164197,0.0357724,0.00208037,-0.0260166,-0.0710833,-0.00357391,-0.0292784,0.0371995,-101532
-35454.9,1,0.496698,3,7,0,35460.1,-0.00777896,0.994604,-0.0403839,-0.0525969,-0.0545085,-0.150259,0.0356862,-0.00335008,-0.0196507,-0.0642395,-0.00539929,-0.0359286,0.0566596,-101532
-35454.6,0.874485,0.496698,3,7,0,35459.8,-0.0137369,0.994818,-0.036433,-0.0520726,-0.0902712,-0.140511,0.0292809,0.0147777,-0.0161193,-0.0662471,0.0183309,-0.0342333,0.0617436,-101531
-35456.5,0.785972,0.496698,3,7,0,35463.1,-0.0181993,0.994819,-0.0484432,-0.0589323,-0.0524012,-0.1431,0.0348331,-0.00142874,-0.0187031,-0.0717759,-0.0112006,-0.05293,0.0507137,-101534
-35454.7,0.982565,0.496698,3,7,0,35458.1,-0.0068727,0.992238,-0.0327678,-0.0564163,-0.0902465,-0.138317,0.0359834,0.00662074,-0.0118353,-0.0678327,0.00730241,-0.0299384,0.05591,-101532
-35457.2,0.738729,0.496698,3,7,0,35462.4,-0.00704157,0.996941,-0.0268483,-0.0561564,-0.0921252,-0.134064,0.0307702,0.0147517,-0.00993425,-0.0685906,-0.00397145,-0.0264932,0.0565306,-101534
-35455.7,0.901088,0.496698,3,7,0,35465.6,-0.0168423,0.993219,-0.0463861,-0.0678998,-0.0631149,-0.144577,0.0356245,-0.00701634,-0.0254727,-0.0669087,0.0152724,-0.0474375,0.0652872,-101533
-35455.8,0.977932,0.496698,3,7,0,35459.7,-0.0065417,0.993724,-0.0439425,-0.0420636,-0.0819725,-0.135745,0.0278381,0.000112587,-0.0224195,-0.0735114,-0.0066338,-0.039686,0.0400746,-101533
-35455.5,0.885227,0.496698,3,7,0,35462.3,-0.00927886,0.995692,-0.0375295,-0.0702497,-0.0625453,-0.150391,0.0388672,0.0115955,-0.0128256,-0.0662249,0.0162914,-0.0442273,0.0771576,-101532
-35457.9,0.840777,0.496698,3,7,0,35461.2,-0.0166421,0.989313,-0.036459,-0.0614104,-0.0494161,-0.139465,0.0407458,0.00297261,-0.0259874,-0.0693201,0.0163142,-0.0208884,0.0695413,-101535
