# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:40:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/9xqpbjmg.json
# init = 2 (Default)
# random
#   seed = 68476
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_SciBERT/reg-20250420204005_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.582481
# Diagonal elements of inverse mass matrix:
# 2.31262e-05, 2.35156e-05, 1.70288e-05
-35505.8,0.835246,0.582481,2,3,0,35505.9,-0.0148788,-0.0313355,1.00608,-33330.7
-35504.4,1,0.582481,2,3,0,35505.8,-0.00966037,-0.0326202,1.00158,-33329
-35504.7,0.97114,0.582481,2,3,0,35504.8,-0.0102928,-0.0305876,1.00342,-33329.8
-35508,0.525915,0.582481,2,3,0,35511.4,-0.00531507,-0.0396363,0.999118,-33328.1
-35506,1,0.582481,2,3,0,35508,-0.0173497,-0.0303493,1.00478,-33330.9
-35507.8,0.90573,0.582481,2,3,0,35508,-0.0186698,-0.0318292,1.00726,-33331.7
-35506.9,1,0.582481,2,3,0,35508.2,-0.0197665,-0.0312134,1.00455,-33331
-35506.9,0.729924,0.582481,1,1,0,35508.6,-0.0197665,-0.0312134,1.00455,-33331
-35506.9,0.935,0.582481,3,7,0,35509.1,-0.0078602,-0.0375302,0.997681,-33328
-35506.4,1,0.582481,2,3,0,35507.4,-0.00695211,-0.0347748,0.997958,-33328.4
-35507,0.989331,0.582481,2,3,0,35507.5,-0.00461848,-0.0361832,0.999537,-33328.5
-35507.4,0.98542,0.582481,3,7,0,35508.7,-0.0201089,-0.033028,0.998594,-33329.7
-35506.3,0.999029,0.582481,3,7,0,35507.8,-0.00617665,-0.0297594,1.00478,-33330.6
-35507.1,0.925784,0.582481,3,7,0,35509,-0.007269,-0.0403681,1.00337,-33328.6
-35505.1,1,0.582481,2,3,0,35507.5,-0.00877196,-0.0344569,0.999383,-33328.4
-35506.3,0.947811,0.582481,3,7,0,35506.4,-0.0165571,-0.0279574,1.00455,-33331.3
-35506.1,1,0.582481,3,7,0,35507.5,-0.00649099,-0.0294471,1.00444,-33330.6
-35506.5,0.973843,0.582481,2,3,0,35506.9,-0.00784086,-0.0283947,1.00563,-33331.2
-35505.7,0.973119,0.582481,2,7,0,35507.7,-0.0179362,-0.0351989,1.00172,-33329.2
-35504.4,0.857246,0.582481,1,3,0,35507.5,-0.0114343,-0.0326437,1.00362,-33329.4
-35505.4,0.922573,0.582481,2,3,0,35505.5,-0.0117482,-0.0383336,1.0009,-33328.1
-35507.6,0.814159,0.582481,2,3,0,35508.5,-0.00576469,-0.0385561,1.0055,-33329.4
-35505.4,1,0.582481,3,7,0,35507.9,-0.00927603,-0.0363292,1.00445,-33329.1
-35506.2,0.944977,0.582481,3,7,0,35507,-0.00756934,-0.0382777,1.00003,-33328
-35504.8,1,0.582481,3,7,0,35506.4,-0.00939899,-0.0322025,0.999726,-33328.8
-35505.1,0.762341,0.582481,2,7,0,35507.2,-0.0117595,-0.0352387,1.00498,-33329.4
-35505.3,0.905399,0.582481,3,7,0,35507.2,-0.00694846,-0.0307288,1.00164,-33329.5
-35505.2,0.985926,0.582481,3,7,0,35506,-0.0169516,-0.034674,1.00235,-33329.3
-35505.8,0.821889,0.582481,2,3,0,35506.9,-0.0153587,-0.0345721,0.997978,-33328.6
-35505.9,0.992562,0.582481,2,7,0,35506.5,-0.00938228,-0.0345973,1.00629,-33329.9
-35505.4,1,0.582481,2,3,0,35506.5,-0.0151955,-0.035479,0.999122,-33328.5
-35505.4,0.998014,0.582481,3,7,0,35505.9,-0.00724519,-0.03181,1.00431,-33329.9
-35505.5,0.967767,0.582481,2,7,0,35506.4,-0.0108773,-0.0366286,0.99867,-33328
-35506.9,0.863091,0.582481,3,7,0,35508.9,-0.00509875,-0.0292662,1.00484,-33330.9
-35505,0.987665,0.582481,2,3,0,35507.2,-0.00748597,-0.0320764,1.00232,-33329.3
-35504.7,0.994089,0.582481,2,3,0,35505.3,-0.010841,-0.0293107,1.00208,-33329.9
-35506,0.834359,0.582481,3,7,0,35506.5,-0.0145817,-0.0297887,1.00614,-33331.1
-35505.9,0.883801,0.582481,3,7,0,35508.5,-0.0109702,-0.0311853,0.997218,-33329
-35505.2,0.968641,0.582481,3,7,0,35507.1,-0.0149456,-0.0314869,1.00483,-33330.3
-35505.9,0.954087,0.582481,2,3,0,35506,-0.0147376,-0.0316048,1.00634,-33330.8
-35505.3,0.976124,0.582481,2,3,0,35506.3,-0.0103819,-0.0312538,0.998406,-33329
-35504.5,1,0.582481,2,7,0,35505.2,-0.0121634,-0.0314855,1.00386,-33329.8
-35506,0.891194,0.582481,2,3,0,35506.3,-0.00708413,-0.0277456,1.00119,-33330.3
-35504.7,1,0.582481,2,3,0,35506.1,-0.0143649,-0.0351184,1.0031,-33329
-35504.8,0.969938,0.582481,2,7,0,35505.2,-0.011894,-0.0341835,0.99917,-33328.4
-35505.5,0.954758,0.582481,3,7,0,35506.2,-0.00759197,-0.0302754,1.00435,-33330.2
-35504.5,0.988177,0.582481,3,7,0,35505.7,-0.0095159,-0.0328813,1.00289,-33329.2
-35504.4,0.980896,0.582481,2,3,0,35504.8,-0.011518,-0.0319455,1.00072,-33329
-35506.2,0.739609,0.582481,2,3,0,35506.8,-0.0143596,-0.0309431,0.997083,-33329.2
-35504.8,0.979825,0.582481,2,7,0,35506.9,-0.00956809,-0.0355137,1.00059,-33328.3
-35506,0.912131,0.582481,3,7,0,35506.5,-0.0117967,-0.0261519,1.0034,-33331.2
-35504.9,0.976789,0.582481,2,3,0,35506.5,-0.0144027,-0.0305099,1.00394,-33330.2
-35504.4,1,0.582481,2,3,0,35504.9,-0.0140617,-0.0314583,1.00221,-33329.5
