# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:09:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/88h05y03.json
# init = 2 (Default)
# random
#   seed = 7044
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SciBERT_j.h-nonsems/hreg-20250511200922_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.407579
# Diagonal elements of inverse mass matrix:
# 2.4908e-05, 1.74852e-05, 0.00012523, 0.000117171, 0.000106369, 0.000151209, 0.000121907, 0.000127436, 0.000159087, 0.000187606, 0.000139663, 0.000110702, 0.000143964, 0.000138361, 0.000137524, 0.00011082, 8.96075e-05, 0.000129571, 0.000182713, 0.000125757, 0.000196705, 0.000118828, 0.000104644, 0.000209678, 0.000193014, 0.000194924, 0.000180178, 0.000140155, 0.000118175, 0.00183718, 0.000994367, 0.000209667, 0.0892075, 0.0858103, 0.123479
-33244.7,1,0.407579,3,7,0,33259.6,-0.000227991,0.967325,0.137987,-0.028811,0.225754,0.110484,0.299477,0.159925,0.0916133,0.0595616,0.271901,0.183916,-0.0422848,0.0951389,0.100298,0.0319694,0.169832,0.128315,0.151765,0.157565,-0.00122625,-0.0488311,-0.0279084,0.037922,0.0170955,-0.00412085,-0.0600106,0.0367868,-0.0150715,0.0554854,0.0927329,0.0115471,0.13682,0.0682134,0.0420419,-33896.4
-33244.6,0.948445,0.407579,3,7,0,33260.9,-0.0192578,0.974129,0.140281,-0.0443627,0.23005,0.136154,0.28679,0.170784,0.0612123,0.0642022,0.233755,0.14288,-0.0488499,0.11042,0.0643211,0.00400633,0.157712,0.105629,0.155765,0.157273,0.00137696,-0.0429043,-0.0282516,0.0344302,0.00835004,-0.0102738,-0.0278746,0.0172432,-0.0224057,0.213242,0.132587,-0.0235558,0.0932598,0.104263,0.034457,-33812.4
-33251.4,0.856621,0.407579,3,7,0,33269.3,-0.00495073,0.968982,0.142121,-0.0229836,0.221858,0.141307,0.318913,0.184968,0.0879979,0.0633401,0.218835,0.184727,-0.0603871,0.111287,0.0662299,0.0148373,0.169883,0.119082,0.114648,0.16544,0.00216659,-0.0351924,-0.0223734,0.0267573,-0.00273223,-0.00198757,-0.0324945,0.00432924,-0.0312679,0.0805145,0.0818385,0.00117154,0.180376,0.0675381,0.0167075,-33873.4
-33243.4,1,0.407579,4,15,0,33267.3,-0.0145282,0.972576,0.12626,-0.047576,0.224314,0.0963593,0.282825,0.156277,0.0824487,0.0587271,0.260587,0.154602,-0.0301271,0.111433,0.0963759,0.00721488,0.151079,0.117332,0.161252,0.173039,-2.2847e-05,-0.0442763,-0.00591113,0.0310348,0.00121866,-0.0124625,-0.0375447,0.0262921,-0.00829786,0.21177,0.118357,-0.0224819,0.236994,0.0882368,0.0354,-33827
-33238.6,1,0.407579,3,7,0,33260.3,-0.01261,0.971464,0.12593,-0.0322915,0.221971,0.0954082,0.290454,0.171405,0.100537,0.074828,0.25961,0.173906,-0.0424577,0.107802,0.0915673,0.0198777,0.162885,0.126043,0.154983,0.171905,-0.00532552,-0.0483037,-0.0126252,0.0192259,0.00870141,-0.011386,-0.0224648,0.0289596,-0.0092815,0.182433,0.14928,-0.00506342,0.147908,0.0799651,0.0216232,-33857.9
-33242.5,0.776595,0.407579,4,15,0,33260.6,-0.00162881,0.971826,0.140323,-0.0473642,0.231825,0.125821,0.283054,0.157364,0.0682046,0.0527443,0.245982,0.161832,-0.049831,0.0965353,0.0952899,0.00928202,0.169853,0.115627,0.142453,0.15777,0.0050561,-0.0345256,-0.0107075,0.0228006,0.0119769,-0.0234715,-0.0199726,0.00839433,-0.0101352,0.19641,0.0635357,-0.00826252,0.07267,0.0584922,0.0218189,-33826.9
-33240.6,1,0.407579,3,7,0,33258.9,-0.00621476,0.97118,0.131964,-0.0287008,0.248608,0.118119,0.292562,0.135629,0.0806338,0.0761258,0.264062,0.163001,-0.0398423,0.0764158,0.0620409,0.0246274,0.171861,0.115166,0.137797,0.158758,0.00806,-0.0400416,-0.0177045,0.0267896,0.0143727,0.00704387,-0.0277318,0.0108848,-0.0166975,0.099819,0.10912,-0.00149303,0.15024,0.0640185,0.0147704,-33837.1
-33238,1,0.407579,3,7,0,33253.3,-0.0116737,0.970762,0.139447,-0.0434525,0.235106,0.13281,0.300909,0.150861,0.0567282,0.0763143,0.269959,0.172607,-0.0573314,0.0908755,0.0851011,0.000856797,0.149438,0.117118,0.142531,0.163594,0.00849614,-0.0314492,-0.00869538,0.0228865,0.0145462,0.00674958,-0.0195962,0.0282136,-0.0112134,0.0948925,0.101603,0.00107876,0.123998,0.0594671,0.0259796,-33859
-33241.3,0.846855,0.407579,3,7,0,33258,-0.0105938,0.972398,0.131534,-0.0338557,0.238254,0.130077,0.313297,0.151799,0.053133,0.0679068,0.257919,0.185101,-0.0459672,0.0897537,0.0678098,0.0154854,0.160912,0.114622,0.152863,0.17847,0.00736045,-0.036151,-0.0282523,0.0179474,0.0161477,0.00789134,-0.039388,0.04054,-0.0222473,0.0395931,0.110029,-0.0027285,0.119329,0.0880556,0.0223111,-33877.8
-33239.5,0.761785,0.407579,3,7,0,33259.1,-0.0124049,0.971723,0.126476,-0.0316124,0.251531,0.126216,0.31567,0.168869,0.0667387,0.055551,0.268681,0.181166,-0.0360919,0.106424,0.0566716,0.0194144,0.163802,0.13085,0.143813,0.158489,-0.00807992,-0.0536994,-0.0259376,0.0384607,0.0108054,-0.0240025,-0.0374509,0.0270331,-0.0210732,0.0877839,0.0727413,-0.0029439,0.135773,0.11112,0.0325708,-33895
-33246.6,0.813465,0.407579,3,7,0,33261.9,-0.0201065,0.97216,0.15261,-0.067381,0.224665,0.111238,0.304938,0.141497,0.0651769,0.0475547,0.250238,0.166033,-0.0484678,0.0903602,0.0589829,0.00319074,0.161965,0.126294,0.15038,0.166806,-0.0079971,-0.0421637,-0.0115993,0.033577,0.0156429,-0.0116182,-0.0277268,0.0196687,-0.00569259,0.129945,0.0425387,-0.00702039,0.162719,0.139171,0.0294364,-33848.5
-33246.1,0.938685,0.407579,3,7,0,33268.9,-0.000729063,0.969041,0.145849,-0.0135412,0.22999,0.126758,0.293015,0.147285,0.0845739,0.0695455,0.251048,0.16456,-0.0359338,0.116068,0.102374,0.0129416,0.169071,0.111879,0.154085,0.164432,-0.00498526,-0.0615303,-0.0313684,0.0288471,0.00661884,-0.0117181,-0.0658363,0.0460357,-0.0248463,0.21835,0.132931,-0.0115722,0.104906,0.0560063,0.0463708,-33871.7
-33249.2,0.880819,0.407579,3,7,0,33265.6,-0.0209045,0.973913,0.126973,-0.0522364,0.241096,0.112153,0.319004,0.171749,0.0580152,0.0558834,0.262106,0.162115,-0.0601329,0.0800938,0.0649483,-0.000803789,0.165016,0.135813,0.148392,0.145085,-0.00337061,-0.030804,-0.0223197,0.0306729,0.00635162,-0.00693299,-0.0174052,-0.00160769,-0.0187421,0.0742201,0.0517331,-0.0140556,0.13276,0.157689,0.033269,-33857.8
-33247.6,0.95543,0.407579,3,7,0,33265.7,-0.00200665,0.965779,0.118583,-0.0212949,0.241701,0.101644,0.324872,0.171544,0.0742243,0.0422894,0.267374,0.165221,-0.0372326,0.100477,0.0880905,-0.00155921,0.15974,0.12474,0.13084,0.16475,-0.0120662,-0.038079,-0.0151697,0.0249667,0.00813915,-0.000306904,-0.0344029,0.0140183,-0.0172994,0.0658909,0.0195687,-0.000784254,0.146384,0.112318,0.0156727,-33884.5
-33239.7,1,0.407579,3,7,0,33259.7,-0.0127146,0.975468,0.118101,-0.0220448,0.217589,0.118953,0.303641,0.165756,0.0739487,0.0408489,0.259353,0.160948,-0.0604934,0.103561,0.105487,0.00276045,0.16267,0.117351,0.153782,0.14117,-0.00139444,-0.0288833,-0.0380939,0.0376942,0.00853117,-0.000827939,-0.0367119,0.0250916,-0.0203631,0.10413,0.0623643,-0.0142463,0.145868,0.111271,0.0297931,-33824.3
-33241.3,0.94194,0.407579,3,7,0,33256.8,-0.00850184,0.966363,0.145935,-0.041383,0.24885,0.118654,0.309507,0.159785,0.0473589,0.0873935,0.268551,0.161534,-0.0435463,0.109044,0.0697386,0.0093737,0.166128,0.125064,0.131288,0.149752,-0.0061056,-0.0535348,-0.0177416,0.0286331,-0.0105182,-0.00490933,-0.0406212,0.0122085,-0.0386416,0.196591,0.170752,-0.00616268,0.092605,0.131641,0.029203,-33891.6
-33241.6,0.950277,0.407579,3,7,0,33255.4,-0.0173308,0.969791,0.147198,-0.0446201,0.258108,0.115526,0.297883,0.158668,0.0494046,0.0881673,0.256735,0.174446,-0.0408812,0.087188,0.0784903,0.01571,0.161626,0.132613,0.141728,0.156388,0.0028729,-0.055103,-0.0118659,0.0257899,-0.00632048,-0.00282168,-0.0328441,0.00226077,-0.0280079,0.167466,0.16963,-0.0243571,0.130697,0.12602,0.0268273,-33883.8
-33247.4,0.907073,0.407579,3,7,0,33265.5,-0.00552387,0.970874,0.145539,-0.0346829,0.232675,0.116377,0.309236,0.170126,0.082861,0.0684991,0.231227,0.170262,-0.0761215,0.082628,0.0843382,-0.00202719,0.173482,0.134457,0.138836,0.175448,-0.0165357,-0.0218453,-0.0244592,0.0212189,-0.000428065,0.00938812,-0.0218258,0.017285,-0.000597217,0.15726,0.149795,-0.0159456,0.10787,0.0961514,0.0174314,-33870.6
-33246.6,0.918131,0.407579,3,7,0,33271.4,-0.0150639,0.970586,0.134693,-0.0312181,0.221155,0.128199,0.278891,0.17233,0.074485,0.068731,0.271086,0.163854,-0.0202917,0.138629,0.0798582,0.0332654,0.157883,0.106703,0.149864,0.146328,0.00752178,-0.0549685,-0.00981189,0.0326425,0.00791723,-0.0197295,-0.043342,0.0159806,-0.0422324,0.172182,0.10034,-0.0326042,0.119965,0.102117,0.0556105,-33849.7
-33248.4,0.969011,0.407579,4,15,0,33268.6,-0.0155948,0.973809,0.14394,-0.0379313,0.237986,0.13183,0.306552,0.157414,0.0590261,0.0483467,0.28565,0.153149,-0.0278316,0.12652,0.0981583,0.00726857,0.163528,0.129467,0.174777,0.140217,-0.020245,-0.0491411,-0.0297481,0.0369319,-0.0067374,-0.0161004,-0.0462536,0.00318993,-0.0248544,0.180167,0.120426,-0.0358413,0.172996,0.145716,0.0375861,-33890.4
-33246.1,0.932209,0.407579,3,7,0,33262,-0.00476971,0.969123,0.133253,-0.0350795,0.223086,0.106914,0.284812,0.169098,0.0816741,0.0786958,0.240447,0.179382,-0.0666297,0.0806196,0.0696609,0.00810998,0.169942,0.111596,0.129785,0.165904,0.0112637,-0.0363086,-0.0210712,0.0244037,0.0188512,-0.000686283,-0.0306395,0.0419718,-0.0218777,0.136446,0.0842895,0.0216088,0.0835019,0.0494238,0.0374189,-33828.3
-33243.5,1,0.407579,3,7,0,33260.5,-0.0159922,0.972907,0.134869,-0.0475446,0.223263,0.119676,0.296371,0.165156,0.094573,0.0420095,0.270396,0.176747,-0.0268866,0.113131,0.0926847,0.0263665,0.166075,0.112419,0.151467,0.151102,0.0142126,-0.0515624,-0.0249534,0.0591813,0.000858908,-0.0214717,-0.0417936,0.043834,-0.0162678,0.159121,0.103611,-0.0163112,0.115403,0.124099,0.0362913,-33861
