# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:09:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/88h05y03.json
# init = 2 (Default)
# random
#   seed = 7044
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_SciBERT_j.h-nonsems/hreg-20250511200922_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.491793
# Diagonal elements of inverse mass matrix:
# 2.37463e-05, 1.71316e-05, 0.000102618, 0.000111343, 0.000134987, 0.000118015, 0.000107535, 0.000118042, 0.000186588, 0.00016939, 0.000146856, 0.00010896, 0.000107615, 0.000128263, 0.000142069, 0.000121772, 8.44058e-05, 0.000148206, 0.000153926, 0.000106982, 0.000196625, 0.000118075, 0.000105837, 0.000166663, 0.000168023, 0.000177056, 0.000135223, 0.00012928, 8.69088e-05, 0.00245698, 0.000778475, 0.000133087, 0.0792679, 0.0595613, 0.108384
-33237.3,0.893901,0.491793,3,7,0,33253.8,-0.0138763,0.972552,0.127685,-0.026036,0.233755,0.122408,0.297736,0.146237,0.052436,0.0778997,0.254591,0.172884,-0.0467131,0.0983802,0.0924756,-0.00963262,0.150406,0.122947,0.141684,0.161981,0.00875048,-0.0445661,-0.0229971,0.0229313,0.00344409,-0.0103365,-0.0373412,0.0270531,-0.028238,0.121883,0.113846,0.0149082,0.0823319,0.0827798,0.0410048,-33837.3
-33241.2,0.619527,0.491793,3,7,0,33257,-0.00723909,0.973024,0.138906,-0.0417973,0.22401,0.126215,0.295494,0.185394,0.0938659,0.0604881,0.26079,0.172393,-0.0444572,0.103,0.0826543,0.0367687,0.178754,0.105754,0.152912,0.142218,-0.012811,-0.0519651,-0.0343034,0.0520465,0.0144083,-0.00338449,-0.0440436,0.0276957,-0.0228899,0.208773,0.073429,-0.00332277,0.144853,0.0773384,0.0556172,-33867.4
-33239.7,0.845464,0.491793,3,7,0,33257.7,-0.00740739,0.973586,0.139383,-0.0352858,0.23551,0.121469,0.288278,0.179532,0.0870228,0.0625842,0.277005,0.18231,-0.0474329,0.103239,0.0841477,0.0317508,0.177512,0.101302,0.149705,0.149513,-0.000913129,-0.0570536,-0.0309438,0.0449939,0.015932,-0.00464719,-0.046709,0.028077,-0.0287356,0.174743,0.0790358,-0.00528321,0.172909,0.0753761,0.0554254,-33876.3
-33241,0.872324,0.491793,3,7,0,33257.7,-0.0120361,0.967885,0.130167,-0.00286727,0.226045,0.12257,0.300246,0.162417,0.070662,0.0624201,0.28573,0.16538,-0.0568869,0.110393,0.0682853,0.00992326,0.150873,0.129429,0.133168,0.135421,-0.00612114,-0.0569078,-0.0292259,0.0374352,0.0095678,-0.00250281,-0.0492286,0.0345438,-0.0292427,0.149433,0.143174,0.00294962,0.103748,0.0813273,0.0353827,-33858.1
-33247,0.819739,0.491793,3,7,0,33260.8,-0.00831126,0.97391,0.14747,-0.0601511,0.221947,0.109652,0.297864,0.154495,0.0847854,0.0688039,0.229314,0.179183,-0.0351075,0.112796,0.09894,0.0134887,0.188228,0.102181,0.161974,0.176117,-0.00122591,-0.0349432,-0.028626,0.0246923,0.00535389,-0.0180006,-0.034825,0.0153698,-0.0399933,0.145438,0.0945523,-0.0568491,0.112749,0.106052,0.0502359,-33864.8
-33243.2,0.978716,0.491793,3,7,0,33265.4,-0.0120144,0.967192,0.127,-0.0152488,0.235237,0.13256,0.306553,0.167556,0.0575994,0.0586216,0.289426,0.157502,-0.0518921,0.102505,0.0683527,0.0045235,0.151681,0.140563,0.13714,0.134133,-0.0101732,-0.0569884,-0.0240048,0.0434115,0.00634161,0.00213303,-0.0478102,0.0323886,-0.00351169,0.143691,0.100799,-0.00867558,0.111796,0.0943472,0.0439528,-33873
