# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:30:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/p2s2ady0.json
# init = 2 (Default)
# random
#   seed = 28229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SciBERT_j.h-nonsems/hreg-20250511163045_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.483141
# Diagonal elements of inverse mass matrix:
# 2.44962e-05, 1.81627e-05, 0.000118778, 0.000111902, 0.000119381, 0.000161759, 0.00014413, 0.000107751, 0.000211314, 0.000167775, 0.000142567, 0.000132555, 0.000131533, 0.000122365, 0.000132883, 0.000141339, 0.000132925, 0.000138241, 0.00015692, 0.000124811, 0.00017267, 0.000140459, 0.000151161, 0.000192673, 0.000199618, 0.000198512, 0.00015303, 0.000132168, 0.000117344, 0.00220196, 0.00100432, 0.000629246, 0.0943804, 0.0823935, 0.0702165
-33365.1,0.879033,0.483141,3,7,0,33392.8,-0.010508,0.969981,0.142351,-0.0633143,0.251115,0.117258,0.320743,0.156433,0.0683952,0.0670167,0.24531,0.139498,-0.0607826,0.108003,0.0765829,-0.0360287,0.166821,0.076069,0.151851,0.158613,0.0303889,0.0621858,0.0463445,0.0451074,0.068739,-0.000510088,0.191014,-0.0328995,0.0328785,0.131544,0.0849997,0.071558,0.113553,0.178542,0.126129,-33719.4
-33365.1,0.662925,0.483141,3,7,0,33386.4,-0.0118838,0.972655,0.136802,-0.0548747,0.254627,0.118375,0.325886,0.138671,0.0722545,0.0672359,0.244916,0.135571,-0.0663571,0.102525,0.074452,-0.0312528,0.176093,0.0779921,0.141482,0.155025,0.0342367,0.057899,0.0526992,0.0427288,0.0558022,9.95549e-05,0.189624,-0.0434678,0.0479664,0.105016,0.0711029,0.0777863,0.0976021,0.168088,0.129011,-33712.9
-33363.7,0.921502,0.483141,3,7,0,33378.9,-0.00646901,0.974733,0.13114,-0.0488472,0.24897,0.126172,0.298282,0.15741,0.0626255,0.0914867,0.232572,0.140211,-0.0464497,0.0994453,0.0711698,-0.0134946,0.171209,0.0436768,0.160702,0.165804,0.0516933,0.0594119,0.00240034,0.0291381,0.0639888,0.00440731,0.183803,-0.0311287,0.051579,0.195549,0.0448126,0.106706,0.158803,0.0865128,0.0829749,-33669.8
-33370.8,0.611425,0.483141,3,7,0,33388.4,-0.0112655,0.971116,0.138252,-0.0619654,0.253897,0.114232,0.325502,0.135069,0.0659662,0.0719859,0.234328,0.135918,-0.0523749,0.0982616,0.0982621,-0.0276535,0.202498,0.0664532,0.162122,0.126998,0.0603133,0.055308,0.026639,0.0228567,0.0690926,-0.00252096,0.203226,-0.0524532,0.0606767,0.113079,0.15231,0.000636722,0.0852188,0.0839206,0.0870317,-33724.4
-33372,0.848323,0.483141,3,7,0,33393.2,-0.0108639,0.974061,0.130383,-0.0393958,0.260511,0.118229,0.296283,0.16054,0.0707601,0.0820294,0.259942,0.134413,-0.0629376,0.0991189,0.047921,-0.00889085,0.141813,0.067877,0.159816,0.182338,0.025522,0.0595633,0.0202017,0.0345693,0.0661375,0.015096,0.17574,-0.0180873,0.0443034,0.19977,0.0282605,0.0608719,0.16217,0.0968352,0.052759,-33684.2
-33373,0.842365,0.483141,3,7,0,33393.1,-0.00734224,0.97234,0.144313,-0.0639809,0.240876,0.112831,0.325806,0.136287,0.0688003,0.0711082,0.237346,0.145265,-0.056496,0.0957606,0.105316,-0.0205568,0.202986,0.065783,0.149816,0.122987,0.0593924,0.0597333,0.0291952,0.0237785,0.0586008,-0.00936378,0.185548,-0.0663584,0.0539211,0.123093,0.189116,0.0176031,0.0899808,0.13216,0.082235,-33710.5
-33370.2,0.996798,0.483141,3,7,0,33387.1,-0.0125005,0.972966,0.130186,-0.0390973,0.2656,0.12514,0.304965,0.168198,0.077367,0.0931336,0.256134,0.136177,-0.0546549,0.105975,0.0536235,-0.0171386,0.143841,0.0624241,0.151368,0.175901,0.0306217,0.0561402,0.0191381,0.0411858,0.0652126,0.0225009,0.184848,0.00296826,0.0482615,0.170703,0.0394465,0.0425198,0.149546,0.0791329,0.0588422,-33700.8
-33369.5,0.943096,0.483141,3,7,0,33388.2,-0.00761607,0.97254,0.141052,-0.0610676,0.236957,0.12283,0.321912,0.149721,0.0651773,0.0668158,0.238362,0.137211,-0.0550656,0.0794711,0.0878868,-0.0380034,0.199058,0.0848435,0.1367,0.142546,0.0479962,0.0591573,0.0249558,0.0244032,0.0794175,-0.014219,0.169096,-0.0475071,0.0233656,0.168216,0.132378,0.0460119,0.118234,0.0797074,0.0474956,-33685.7
-33364.1,0.960019,0.483141,3,7,0,33384.6,-0.0080252,0.973476,0.117128,-0.0599982,0.246685,0.128495,0.314596,0.137168,0.0645084,0.0774803,0.256926,0.121839,-0.0668796,0.106992,0.0667995,-0.00601143,0.164621,0.0478334,0.15448,0.164827,0.0387707,0.051087,0.0270242,0.0264812,0.0569876,0.00219186,0.197417,-0.0201979,0.0476618,0.145292,0.0864596,0.0547828,0.183898,0.0961427,0.0600501,-33690.7
-33374,0.768929,0.483141,3,7,0,33386.5,-0.0134412,0.97228,0.1322,-0.0431429,0.245175,0.110693,0.319459,0.166554,0.0588138,0.0895555,0.244934,0.179835,-0.0308283,0.0872623,0.0691885,-0.0281292,0.16552,0.0805056,0.146685,0.145491,0.0474487,0.0572993,0.026902,0.0482426,0.0514403,0.00864121,0.165909,-0.072928,0.0421507,0.176214,0.107359,0.0357083,0.0916368,0.0720098,0.0822681,-33698.1
-33374.3,0.846808,0.483141,3,7,0,33397,-0.0151001,0.968613,0.143327,-0.0473569,0.260393,0.117724,0.305472,0.135252,0.0777334,0.0582602,0.23772,0.0985608,-0.0767621,0.106174,0.0745287,-0.0308204,0.180796,0.0441153,0.140115,0.16016,0.0408073,0.0643016,0.0203334,0.0151179,0.0618147,0.00278426,0.206986,-0.0203976,0.0576189,0.149212,0.0732673,0.0669908,0.152346,0.119794,0.092542,-33690.1
