# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:25:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yy8fk3c1.json
# init = 2 (Default)
# random
#   seed = 13343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-sems.h-nonsems/hreg-20250511202512_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18172.1,0.220253,0.200881,5,31,0,18244.9,-0.0124783,0.957684,0.130715,-0.0323025,0.222033,0.102736,0.325003,0.141483,0.0988416,0.0618378,0.240108,0.171712,-0.0551344,0.100235,0.040227,0.00811013,0.159572,0.0927707,0.172873,0.181181,-0.0420184,-0.0656724,-0.1248,-0.133853,-0.00501026,-0.0364745,-0.0984187,-0.00173726,-0.0291656,0.0536521,0.0886461,0.0742223,0.0541094,-0.0137203,0.0200246,0.0894163,-0.0213218,-0.0807718,-0.0421949,0.0762351,0.025621,-0.023174,0.0109058,-0.0454269,-0.0240183,-0.0130398,0.00700685,0.0426144,0.0037634,-0.0385145,0.0284727,0.0496688,0.0212423,0.234982,0.0106337,0.151121,-0.0646406,-0.027229,0.0433396,0.0721699,-0.0851503,-0.0400251,-0.119763,-0.171677,-0.161459,0.00725656,-0.0140554,0.0379583,-0.000407302,0.033812,0.0269168,0.0325507,-0.0116672,-0.00477147,-0.0275291,-0.030444,-0.00990753,-0.00514639,-0.0092617,-0.023732,-0.00296034,-0.0188447,-0.0168731,-0.0440095,-0.0674113,-0.0298012,-0.0464607,-0.0795119,-0.0132202,-0.0248761,-0.0329155,-0.00558283,0.0178836,0.000340639,0.00796083,0.058306,0.0348947,0.0182891,0.0178174,0.0351152,0.0305916,-0.0596428,-0.0142855,-0.0704633,-0.0135416,-0.0303314,-0.05268,-0.0564263,-0.020992,-0.13384,0.0753184,0.0950411,-0.0552587,0.0168539,0.0205075,0.085804,-0.0995554,0.0168106,-0.0151124,-0.0457748,0.0276181,-0.0621112,0.153757,0.314328,0.0444304,0.0565538,0.0384018,0.0674734,0.0899761,0.0248235,0.0156807,0.017306,0.0162896,0.0386055,-19572.7
-18184.3,0.877618,0.200881,5,31,0,18251.6,0.00168334,0.959877,0.120477,-0.0165763,0.209738,0.104826,0.302771,0.156153,0.0570732,0.0652787,0.245185,0.194297,-0.0749653,0.0845223,0.0153219,0.0358008,0.204428,0.112365,0.178608,0.188322,-0.0750794,-0.0516269,-0.0875369,-0.163158,0.00468801,0.0061222,-0.0838471,-0.0161141,-0.0221912,0.077936,0.106806,0.0860824,0.0498916,-0.00469145,0.0101375,0.08035,-0.0106867,-0.0642588,-0.033025,0.0825601,0.0530115,0.00867461,-0.00146075,-0.0302448,0.0180197,0.0810123,0.0420148,0.00354221,0.0187063,-0.0204396,0.0273676,0.0849211,-0.00594091,0.182289,-0.00600592,0.113214,-0.0510625,-0.0196243,0.0145549,0.039872,-0.123025,-0.0562884,-0.121235,-0.133451,-0.205096,0.00101719,0.00328088,0.0480775,-0.0274687,-0.0148181,0.0133018,0.0195062,-0.00283665,0.00408285,-0.0403469,-0.0437842,-0.0109913,0.00573844,-0.0253152,-0.0276065,-0.0195514,-0.0317056,-0.00700106,-0.0588514,-0.0680782,-0.0401113,-0.0338508,-0.0569185,-0.0285623,-0.0330393,-0.0492502,-0.0406131,0.0190949,0.0257585,0.0213724,0.0224653,0.0350748,0.0139262,0.0245065,0.026252,0.0239543,-0.0644695,-0.00916045,-0.0487374,-0.00612562,-0.0765118,-0.0658461,-0.0876624,-0.010607,-0.134907,0.165817,0.130458,-0.0556843,0.0619472,0.0206319,0.0343824,-0.113781,0.00285001,-0.0186987,-0.0331653,0.0303444,-0.0510813,0.161558,0.13783,0.0680174,0.0473026,0.0607844,0.118463,0.147519,0.0173509,0.0172218,0.03187,0.00891429,0.0351903,-19574.6
-18174,0.974,0.200881,4,15,0,18254.4,0.00213201,0.960396,0.117465,-0.00934547,0.20497,0.108871,0.300889,0.161125,0.0550571,0.0728962,0.240625,0.195637,-0.0731887,0.0829156,0.0307835,0.0383476,0.203351,0.0986685,0.179079,0.183215,-0.0790237,-0.0478268,-0.0879449,-0.162092,0.00281104,0.00109248,-0.0862689,-0.00833581,-0.0389232,0.0773332,0.0929939,0.0875871,0.0480036,-0.00331616,0.00223774,0.0925265,-0.0110298,-0.0602145,-0.0264555,0.0908433,0.0453312,-0.0344334,0.00686664,-0.0304263,0.00576789,0.0576068,0.023745,0.00395995,0.0195047,-0.0375429,0.0273809,0.0819355,-0.00672062,0.189911,-0.00603811,0.106872,-0.0467846,-0.0196888,0.0228447,0.0423141,-0.126311,-0.0526201,-0.124385,-0.138268,-0.185655,0.0101406,0.00461333,0.051471,-0.0278676,0.000327772,0.0149355,0.0146577,-0.0102233,0.0010697,-0.0281297,-0.0452202,-0.00985332,0.0135178,-0.0220146,-0.0246514,-0.0173954,-0.0194804,-0.00831432,-0.0562288,-0.0733023,-0.0505359,-0.0317402,-0.0656254,-0.0250598,-0.0404599,-0.057022,-0.0405173,0.0215889,0.0285013,0.0270166,0.0236883,0.040399,0.0236151,0.0207739,0.0270269,0.0319065,-0.0460232,-0.0111433,-0.054007,-0.0185994,-0.0709624,-0.0665575,-0.084287,0.00521579,-0.127077,0.14933,0.137767,-0.0500957,0.0559106,0.0221101,0.0301539,-0.088807,0.0103869,-0.0159053,-0.0390049,0.0259786,-0.0589397,0.144004,0.117051,0.0667898,0.0501162,0.0498551,0.118887,0.123393,0.023469,0.0314221,0.0295352,0.00914022,0.0344092,-19568.6
-18175.5,0.949268,0.200881,5,31,0,18230.5,-0.0235468,0.963452,0.126566,-0.0219245,0.261847,0.0979742,0.361822,0.135244,0.0803813,0.0750522,0.250824,0.167803,-0.0293582,0.111175,0.0397974,0.0283136,0.101404,0.0927948,0.133047,0.184761,-0.00814984,-0.0416606,-0.12657,-0.153359,-0.0209535,-0.0464033,-0.0695514,-0.0277526,-0.0144414,0.0460892,0.0781502,0.0374051,-0.000746762,-0.00210759,0.0190682,0.0511605,-0.021499,-0.0392527,-0.0348873,0.0366444,0.0153169,-0.0345373,-0.0141285,-0.0219658,-0.0952285,-0.0253572,-0.00398936,0.0488379,0.0272777,-0.00585031,0.0235381,0.0734028,0.0192071,0.22765,-0.0174246,0.0526528,-0.0889899,-0.045406,-0.00566229,0.052491,-0.0994029,-0.0341767,-0.0834508,-0.091765,-0.082774,-0.00164604,-0.0174243,0.0205034,-0.00525541,0.0142732,0.0237285,-0.00473125,-0.0277448,-0.00522522,-0.0211647,-0.0375943,-0.0108363,0.0098448,-0.0182986,-0.0179182,-0.00826969,-0.0104533,-0.00669607,-0.0310069,-0.0643723,-0.0507007,-0.0260882,-0.0593006,-0.0137161,-0.0331225,-0.0137399,-0.0200966,0.00335915,0.00954507,0.00390647,0.00241109,0.0196478,0.0137658,0.0141099,0.0129982,-0.00264469,-0.0525882,-0.0260285,-0.0943879,0.014434,-0.0550955,-0.0936232,-0.0706692,0.00997886,-0.13684,0.158616,0.119402,-0.0568711,0.0079904,-0.0238747,0.0891891,-0.0295078,-0.000163196,-0.0118932,-0.0166209,0.011397,-0.0266156,0.153795,0.0725351,0.0401228,0.0479929,0.0350991,0.114672,0.0545726,0.0162718,0.0102283,0.0346526,0.00629157,0.149187,-19568.6
-18183.5,0.849103,0.200881,5,31,0,18247.7,-0.0193761,0.966088,0.126512,-0.0158543,0.247456,0.103589,0.357054,0.0831662,0.0636529,0.0827752,0.253106,0.163376,-0.025262,0.102118,0.0347419,0.0193231,0.127021,0.113368,0.137801,0.206445,-0.0223732,-0.0632258,-0.118133,-0.162725,-0.000278215,-0.0197738,-0.0742933,-0.0186955,-0.00193628,0.0614847,0.0881205,0.0458076,-0.00253004,0.00071207,0.0433541,0.0895282,-0.0249954,-0.0472416,-0.0393895,0.0423178,0.0319253,0.02312,0.00277843,-0.0493567,-0.0643986,0.0390324,-0.03059,0.028211,0.0401596,-0.0329177,0.0603725,0.108118,-0.0368639,0.205464,0.00202074,0.0634212,-0.0684424,-0.0371099,-0.0031884,0.00636301,-0.12813,-0.0771179,-0.116171,-0.113204,-0.141624,0.00783998,-0.0291041,0.0534681,-0.0133802,0.0241901,0.0114394,0.026354,-0.0186198,0.00739053,-0.035527,-0.0298398,-0.00323278,0.00769333,-0.0195259,-0.0181573,-0.000213228,-0.0046898,0.00552962,-0.0576278,-0.0655276,-0.0481598,-0.0184795,-0.064418,-0.0473138,-0.0417907,-0.0473862,-0.0266928,-0.00569022,0.00584247,-0.0052249,0.0462535,0.0697595,-0.000625173,0.0177211,0.041076,0.0120251,-0.0298395,-0.0109882,-0.0926788,-0.0267825,-0.0965486,-0.0856442,-0.100853,0.0250614,-0.157709,0.145711,0.135266,-0.0451824,0.0196144,-0.00818424,0.0638036,-0.0512586,0.0181598,-0.00909158,-0.0546796,0.0313844,-0.0220667,0.14491,0.0807578,0.0705298,0.051447,0.0357111,0.112472,0.0628152,0.0284849,0.0123325,0.0166239,0.0309758,0.0965563,-19571.2
-18188.8,0.980461,0.200881,5,31,0,18255.3,-0.0156921,0.965229,0.120483,0.00999988,0.248257,0.0989091,0.332964,0.149318,0.0853419,0.0552968,0.262772,0.163748,-0.0437561,0.0841523,0.0542683,0.0268074,0.12662,0.10401,0.180941,0.204846,-0.03192,-0.0614208,-0.125936,-0.152568,-0.0277313,-0.0836841,-0.110141,0.00483555,-0.0124175,0.0658316,0.093374,0.0487806,0.00771077,0.0175667,0.00957175,0.0995074,0.00517407,-0.0487439,-0.0108829,0.0747452,0.0589946,-0.0302081,-0.0131589,-0.0569407,-0.0554749,-0.0532074,-0.0423279,0.0109176,0.0101341,-0.0545998,0.0288098,0.0592919,0.020706,0.212251,-0.0360776,0.0573993,-0.0826232,-0.0705023,0.0298319,0.0832107,-0.0748991,-0.0136276,-0.0877261,-0.127163,-0.0804073,-0.00562448,-0.0291784,0.0219422,-0.0365458,0.0136974,0.0150972,0.00928511,-0.0267366,-0.0035968,-0.0303625,-0.0227706,-0.0151884,-0.0121397,-0.0253247,-0.0191757,-0.00687925,-0.00954335,-0.0141362,-0.0301664,-0.0722134,-0.0512552,-0.0194064,-0.0795344,-0.0194258,-0.0185166,-0.031969,-0.0237491,-0.000720207,0.0029626,0.00495491,0.0212716,0.0470695,0.0323747,0.0353241,0.0544297,-0.00239857,-0.0693696,-0.0185752,-0.0536465,0.016078,-0.0738549,-0.114033,-0.111406,-0.00491937,-0.0992166,0.168471,0.132935,-0.0548696,0.0271998,-0.00891821,0.0343587,-0.0155983,2.46075e-05,-0.0132909,-0.025049,0.0180611,-0.0372035,0.128904,0.118244,0.0589525,0.0468294,0.0522903,0.0880952,0.0808248,0.0466018,0.0173748,0.0496378,0.019976,0.0970328,-19594
-18171.9,0.95333,0.200881,4,15,0,18250.3,-0.0130297,0.963401,0.116356,0.000338085,0.24833,0.1025,0.326068,0.159438,0.0750377,0.0552997,0.230623,0.176765,-0.0524457,0.096895,0.0466911,0.0254431,0.144771,0.100352,0.16306,0.194702,-0.0410241,-0.0494418,-0.123115,-0.153278,-0.027296,-0.0761319,-0.0997896,-0.0111329,-0.00553276,0.0648468,0.0863726,0.0565309,0.01748,0.0102459,0.0015912,0.0865111,-0.00313444,-0.0452725,-0.0135561,0.0854075,0.0313369,-0.000125329,-0.0159467,-0.0550004,-0.0483983,-0.0486593,-0.030986,0.0101809,0.0129593,-0.0536185,0.0247477,0.0604645,0.0223361,0.200088,-0.0240178,0.045842,-0.0741194,-0.0712591,0.0234966,0.0685251,-0.0866261,-0.0290395,-0.0923499,-0.12958,-0.079004,-0.0188868,-0.0160404,0.0276427,-0.0370992,0.0324744,0.0255273,0.011809,-0.0236791,-0.00796467,-0.040134,-0.0107949,-0.00624041,-0.0111401,-0.0228079,-0.011126,-0.00631325,-0.0105145,-0.00814339,-0.0405952,-0.074458,-0.0531436,-0.0214303,-0.0717778,-0.0173452,-0.0205406,-0.0318684,-0.0112493,-0.00177091,0.00305173,-0.00988868,0.0323181,0.0461309,0.0112396,0.0236847,0.0344473,-0.000325659,-0.0821274,-0.0129816,-0.0739844,0.0224952,-0.0768074,-0.1069,-0.0991052,-0.0107301,-0.126036,0.125355,0.106313,-0.0744745,0.0312913,-0.0179676,0.0417008,-0.0156814,-0.00994612,-0.0219555,-0.0278861,0.0270579,-0.0604495,0.174174,0.138315,0.052861,0.0431241,0.0366552,0.0730517,0.0759258,0.0452737,0.0226698,0.0300225,0.0197058,0.110248,-19580.5
-18186.8,0.934942,0.200881,4,15,0,18255.7,-0.00288949,0.959343,0.110962,-0.0268935,0.225946,0.10864,0.363421,0.158169,0.0609846,0.100787,0.234339,0.197895,-0.0405241,0.067199,0.0181356,0.0191085,0.144717,0.115508,0.145063,0.192957,-0.0501261,-0.0655923,-0.0898714,-0.153976,0.000795564,0.0153848,-0.0620023,-0.0697904,-0.0522075,0.0451407,0.0950522,0.0806053,0.0237552,-0.0249034,0.012626,0.0757017,-0.0393691,-0.055294,-0.0478289,0.042973,0.0472554,-0.101274,0.0194243,0.0118565,-0.0477871,0.122396,-0.0399008,0.00845787,0.0176923,-0.0486637,0.0217099,0.111378,-0.0586729,0.202266,0.0305053,0.0835552,-0.0384569,-0.0411068,0.0421914,0.096061,-0.16023,-0.044046,-0.0876193,-0.120683,-0.112886,0.00377949,-0.0158266,0.017945,-0.00823005,-0.0155212,0.0148395,0.0126579,-0.00831666,-0.0119082,-0.0232636,-0.044498,-0.0128906,0.00132472,0.0216372,-0.0172011,-0.00969137,-0.0113054,-0.0123301,-0.0608334,-0.0553969,-0.0342497,-0.0322269,-0.0567084,-0.0177481,-0.0277878,-0.0336636,-0.0674417,-0.00310904,-0.0152785,-0.00598179,0.0272775,0.0620931,-0.0135522,-0.00832284,0.0135409,0.00137115,-0.0324784,-0.0126234,-0.0388617,0.0303257,-0.0905705,-0.0386831,-0.0531937,0.0135585,-0.126264,0.121569,0.0542863,-0.0610516,0.0318216,-0.0146146,0.0476445,-0.0674883,0.00386726,0.00290609,-0.0499474,0.00230509,-0.0432964,0.0955231,0.0807945,0.0450202,0.062874,0.0630096,0.0746296,0.082768,0.0228886,0.0330658,0.0336782,0.0509026,0.0307167,-19575.9
-18180.3,0.93315,0.200881,5,31,0,18256.5,-0.0141345,0.960969,0.119657,-0.0230777,0.215137,0.092647,0.306546,0.146079,0.106588,0.06258,0.229054,0.184948,-0.0554295,0.136098,0.0584541,0.0303825,0.158055,0.118577,0.186895,0.166453,-0.0198995,-0.0514792,-0.113224,-0.144988,-0.0159432,-0.0317352,-0.102208,0.00932778,-0.013851,0.073804,0.118406,0.0584138,0.0125186,0.0199303,-0.0199537,0.0768135,0.0125444,-0.0238967,-0.0253802,0.071325,0.0105045,-0.100735,-0.00455612,-0.066732,-0.0345816,0.100601,0.0311633,0.0467646,0.0223008,-0.0271772,0.0409757,0.0607707,0.0436846,0.213093,-0.0213269,0.0880305,-0.098674,-0.0189915,0.000846016,0.0165346,-0.0777672,-0.0627283,-0.129481,-0.132222,-0.140717,0.0221717,-0.0278704,0.0353976,-0.0059954,-0.00419023,-0.00591618,0.00860656,-0.031031,-0.00468025,-0.0263754,-0.0279169,-0.00853647,-0.0252046,-0.00161332,-0.0224369,-0.0121026,-0.00671337,-0.0183446,-0.0274864,-0.0721525,-0.0768527,-0.019885,-0.0779285,-0.0173926,-0.0381344,-0.0514083,-0.00401103,0.0341322,0.00798031,0.0372506,0.0401693,0.0421768,0.025069,0.0278405,0.0190767,0.0300981,-0.0774205,0.000836718,-0.0533047,-0.059995,-0.0323132,-0.0942789,-0.0738757,0.0044071,-0.13938,0.151001,0.0759812,-0.051173,0.0383916,0.0344429,0.0649249,-0.0958467,-0.00817283,-0.0199837,-0.0600439,0.0395846,-0.084037,0.117466,0.0796573,0.0599533,0.0476223,0.0738126,0.0863898,0.0491396,0.0221619,0.014885,0.0448402,0.0142869,0.0391251,-19558.2
-18178.3,0.981685,0.200881,5,31,0,18242.2,-0.0136053,0.962724,0.114404,-0.0311499,0.233849,0.0930277,0.365096,0.153684,0.0966111,0.0943737,0.217319,0.18364,-0.0306308,0.130181,0.0350006,-0.00793867,0.176619,0.127214,0.147046,0.188291,-0.0756914,-0.0287112,-0.103104,-0.153794,-0.0208691,-0.0138182,-0.0817009,-0.0150042,-0.0211361,0.0567208,0.10239,0.05643,0.0425171,-0.015734,0.0103515,0.0718957,-0.0096128,-0.0111421,-0.0401906,0.0409831,0.0073171,-0.00479941,-0.00987721,-0.0270087,-0.0355057,0.038542,0.00424094,0.0145398,-0.00945063,-0.0551117,0.0181638,0.122914,-0.047721,0.189345,-0.00200934,0.0529441,-0.030348,-0.0335507,0.0281684,0.111436,-0.104147,-0.039841,-0.0813678,-0.129049,-0.119077,0.0260437,-0.01476,0.0367146,-0.0226581,0.00747895,0.002801,0.0304118,-0.0275717,0.00381419,-0.0436731,-0.0384584,-0.00201201,-0.00305833,0.00107637,-0.0120825,0.00836448,-0.0109808,-0.0119067,-0.0376415,-0.0586306,-0.0428804,-0.0146683,-0.0709352,-0.0133117,-0.0485979,-0.0451554,-0.0256125,-0.0184396,-0.00209449,-0.000103811,0.0315069,0.0853624,-0.0326158,-0.00648509,0.0326534,-0.00222039,-0.0193691,-0.0435108,-0.0519591,0.0392417,-0.092284,-0.049419,-0.0568107,0.0176393,-0.132047,0.181481,0.0991915,-0.0564179,0.0417199,0.00200882,0.0514938,-0.0692729,0.00697031,-0.00973805,-0.0479853,-0.00303028,-0.0403534,0.157404,0.0914253,0.0441596,0.0430931,0.0479501,0.0873218,0.0781948,0.0232663,0.0194322,0.0360653,0.0554328,0.0489406,-19578.6
-18195.5,0.956788,0.200881,4,15,0,18243.5,-0.00660932,0.958173,0.108828,-0.0136565,0.229774,0.119515,0.368548,0.130417,0.0860593,0.0762697,0.25356,0.154674,-0.0376292,0.105681,0.0309946,0.0249242,0.159207,0.0909654,0.133243,0.184033,-0.0690997,-0.0650291,-0.107554,-0.150793,-0.0219919,-0.0222425,-0.0956824,-0.0312959,-0.000943707,0.0603203,0.111025,0.0409912,0.0236691,-0.00505698,0.00548708,0.0815441,-0.0153967,-0.00649513,-0.0225855,0.054213,0.00654254,-0.0282749,0.00339824,-0.0203903,-0.0254861,0.0696473,-0.00682002,-0.0101581,0.0047743,-0.0334154,-0.000351982,0.120975,-0.0179093,0.207016,-0.0199477,0.0564585,-0.0206618,-0.072972,0.0336253,0.0976461,-0.120799,-0.042619,-0.0943558,-0.0882999,-0.110284,0.00794034,-0.0273523,0.013484,-0.0187003,0.0142606,0.0183385,0.0282797,-0.0205058,-0.0121684,-0.0499994,-0.0377187,-0.00836037,-6.5273e-05,-0.00310914,-0.027715,0.0111962,0.000865194,0.010261,-0.0244217,-0.0635144,-0.0770626,-0.0126931,-0.0794059,-0.00206886,-0.0376506,-0.0618464,-0.0258029,-0.0204729,-0.00378186,-0.0557412,0.0190184,0.0927836,-0.0486927,0.00517263,0.0303226,0.0209504,-0.0451927,-0.0446834,-0.0887298,0.0277384,-0.064105,-0.0488702,-0.0375246,0.022813,-0.139201,0.183761,0.0288186,-0.0801958,0.0202212,0.000553908,0.0399837,-0.0494944,0.00558883,-0.0155778,-0.0372121,0.0268353,-0.0296671,0.148446,0.1256,0.0514847,0.0328514,0.0336919,0.092681,0.119255,0.0439755,0.0235075,0.0395462,0.0335667,0.0497734,-19591.9
-18190.8,0.987238,0.200881,4,31,0,18264,-0.0122605,0.963443,0.116012,-0.0188189,0.228504,0.111204,0.346165,0.175415,0.0401563,0.0841084,0.254164,0.201864,-0.0401248,0.0945079,0.029435,-0.000438054,0.146368,0.145669,0.190664,0.17018,-0.039355,-0.0624653,-0.0965009,-0.169794,-0.00192327,-0.0611578,-0.0656408,-0.0202111,-0.0412978,0.0689367,0.0683534,0.067694,0.0320656,-0.00969886,0.000580379,0.0909344,-0.0014186,-0.042794,-0.0255813,0.0897016,0.0585805,-0.0388727,-0.0191181,-0.0219187,-0.0546621,-0.074365,-0.00445123,0.015787,0.0235917,-0.0531625,0.0656301,0.124975,-0.0290535,0.172608,0.00918488,0.086778,-0.099895,-0.0570001,0.0310405,0.0116849,-0.126602,-0.0543199,-0.110395,-0.127422,-0.115124,-0.0044125,-0.0209245,0.0808467,-0.0245695,0.0103821,0.0323344,0.0558617,-0.0313093,0.00910434,-0.0379509,-0.0239169,-0.00997467,-0.00176073,0.0133702,-0.0273628,-0.0308478,-0.0102219,-0.0149967,-0.0631398,-0.0608696,-0.0178994,-0.0324878,-0.0761522,-0.0175641,-0.0463533,-0.030817,-0.0382305,0.00950187,-0.000268547,-0.00721326,0.0532423,0.0672545,-0.00888953,0.01132,0.0247507,-0.0201661,-0.0632167,-0.0251938,-0.0501368,-0.0246379,-0.0923094,-0.0745369,-0.0830648,0.0201983,-0.14446,0.139377,0.0504862,-0.0348921,0.0454046,0.00684535,0.0689375,0.00250502,0.0135617,-0.0123765,-0.0582423,-0.0381854,-0.0452787,0.11246,0.130966,0.0495295,0.05369,0.0586547,0.0931174,0.103068,0.0266153,0.0176515,0.0207509,0.0608872,0.132001,-19603.8
-18183,0.992408,0.200881,5,31,0,18253.3,-0.0120069,0.96223,0.119569,-0.03653,0.260901,0.105144,0.358113,0.162621,0.0559148,0.0960216,0.241914,0.179811,-0.0508098,0.079843,0.041766,0.0491838,0.147837,0.109204,0.168738,0.177724,-0.0426699,-0.0723992,-0.0804219,-0.159655,-0.0148889,-0.0229304,-0.0747179,-0.0186585,-0.0253802,0.0692939,0.0698471,0.0625198,0.0106174,0.00387443,0.01201,0.0604214,-0.0137697,-0.0596623,-0.0156835,0.0835113,0.0679073,-0.0673026,-0.0220363,-0.0226746,-0.0529785,0.0659781,-0.0532732,-0.000567683,0.0578954,0.00602382,0.0418623,0.0738517,0.0484069,0.218655,2.91496e-06,0.0951664,-0.0471137,-0.0525617,-0.0323467,0.0145728,-0.100506,-0.0326614,-0.10932,-0.103365,-0.107184,0.00221123,-0.0256575,-0.0243014,-0.010306,-0.00796176,-0.00456917,0.0137346,-0.0227591,0.00734557,-0.0201203,-0.0198481,-0.00423772,0.00412006,0.0100024,-0.0195353,-0.0337406,-0.00301715,-0.0151679,-0.0601189,-0.0787378,-0.0332913,-0.0265413,-0.0779094,-0.0238322,-0.0406437,-0.0481792,-0.0470268,0.0252501,0.0285549,0.0307377,0.0262064,0.0424082,0.0217185,0.0243895,0.0344141,0.0310337,-0.0238649,-0.031072,-0.100703,-0.044473,-0.0645314,-0.0941515,-0.0892162,0.0340635,-0.161297,0.166723,0.0761228,-0.0230981,0.0307383,0.0176049,0.0775939,-0.00461674,0.00149009,-0.00491821,-0.0414385,0.0363639,0.0229098,0.0975468,0.129346,0.0653198,0.0370577,0.0540013,0.0890798,0.0669146,0.0176412,0.0153997,0.0186121,0.013233,0.126667,-19606.2
-18180.9,0.967105,0.200881,4,15,0,18250.1,-0.00898184,0.959149,0.127483,-0.0388956,0.249063,0.118728,0.363532,0.16311,0.0773646,0.10012,0.230625,0.171681,-0.0382639,0.0798805,0.033851,0.0465625,0.153502,0.11533,0.158634,0.187096,-0.0621372,-0.0754335,-0.0701718,-0.16777,-0.0234902,-0.0156268,-0.0735157,-0.03625,-0.027883,0.0705123,0.0758471,0.0578586,0.0191667,-0.00687013,-0.0027079,0.0533485,-0.0226,-0.0603955,-0.0248255,0.0788089,0.0602102,-0.0103307,-0.0256812,-0.0334118,-0.0346933,0.0679544,-0.0681757,0.0033273,0.0390717,-0.00572926,0.0396382,0.0651703,0.0293327,0.204,-0.00117776,0.111685,-0.0281475,-0.0458483,-0.0453575,0.0122388,-0.118198,-0.041349,-0.106199,-0.111234,-0.108723,0.0099839,-0.0129465,0.00321761,-0.00750619,-0.00653567,-0.0149831,0.00690859,-0.0172123,0.0243284,-0.0297339,-0.0193948,8.17583e-05,0.00155737,0.00886705,-0.0228751,-0.0215681,0.00493687,-0.0105806,-0.0677846,-0.0707041,-0.028451,-0.0404179,-0.0673033,-0.029387,-0.0331474,-0.0284,-0.0460656,0.0208751,0.0280414,0.0141095,0.0382655,0.0321425,0.0151544,0.0219706,0.0298336,0.0317897,-0.0263584,-0.0317497,-0.0870371,-0.0365054,-0.0881904,-0.0820119,-0.0814508,0.0243189,-0.141668,0.16299,0.0651532,-0.00728735,0.0343829,0.0145812,0.0870674,-0.024369,-0.00482827,0.000700464,-0.0397269,0.0226277,0.0332026,0.127106,0.107347,0.0587295,0.0342351,0.0512199,0.100133,0.0691066,0.0158374,0.0167012,0.0152839,0.0118169,0.186742,-19592.1
