# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:25:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yy8fk3c1.json
# init = 2 (Default)
# random
#   seed = 13343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-sems.h-nonsems/hreg-20250511202512_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18176.5,0.832017,0.204404,4,15,0,18244.4,-0.0134198,0.963405,0.125014,-0.00804978,0.234183,0.106865,0.35193,0.167163,0.0753239,0.0867472,0.194038,0.184478,-0.044424,0.0540842,0.0459031,0.0211016,0.159044,0.110593,0.17996,0.219862,-0.052662,-0.0391967,-0.102113,-0.15549,-0.019962,-0.0440093,-0.0546344,-0.0323995,-0.0227066,0.0679617,0.0827388,0.0282073,0.0203352,0.00382119,-0.0273159,0.0952449,-0.0336329,-0.052678,-0.0243243,0.0500046,0.0202068,0.00085817,0.00660238,-0.0313184,-0.0409177,0.0187368,-0.0302332,0.0288528,0.042216,-0.0173071,0.0502553,0.0911941,0.00584919,0.164637,-0.0120945,0.0530275,-0.0744819,-0.0527321,0.0253834,0.0922527,-0.107332,-0.0504882,-0.118751,-0.122979,-0.120811,0.0108261,-0.0224198,0.0397538,-0.0125049,0.0129544,0.00990384,0.00727198,-0.0110356,-0.00836413,-0.0273936,-0.0235712,-0.0120355,-0.00793611,0.00930808,-0.0458817,-0.0191278,-0.0203776,-0.012761,-0.0205726,-0.057897,-0.0465852,-0.0125677,-0.0847546,0.00156606,-0.0349009,-0.041547,-0.049579,-0.0116729,0.00682717,0.00914019,0.0372249,0.057808,-0.0253576,0.0405887,0.0144335,-0.0101708,-0.0707808,-0.0274769,-0.0713449,-0.0146263,-0.0618264,-0.0610724,-0.106044,-0.0101537,-0.145359,0.172395,0.138815,-0.0394798,0.0246122,-0.0266432,0.0749786,-0.0649284,-0.0120275,-0.0157767,-0.0297451,0.0158912,-0.0669679,0.155543,0.113873,0.064239,0.0724192,0.0431948,0.0732862,0.0696888,0.0364543,0.0124581,0.0237515,0.0318484,0.0446136,-19573.6
-18189.1,0.953944,0.204404,4,15,0,18246.4,-0.00367825,0.957945,0.108636,-0.0158831,0.231812,0.101418,0.328701,0.153484,0.0637284,0.0495242,0.250291,0.175962,-0.0609829,0.129466,0.029106,0.0188576,0.167103,0.128691,0.180298,0.218327,-0.0241992,-0.0807871,-0.126922,-0.159751,0.00284153,-0.0321216,-0.107857,-0.00644852,-0.0255251,0.0605936,0.0650028,0.115037,0.0081835,-0.0170477,-0.00458599,0.056769,-0.0226308,-0.0616553,-0.0173949,0.0456506,0.0116877,0.00957536,-0.00340231,-0.0105722,-0.0255298,0.0281803,-0.00377682,0.00770031,0.03114,-0.0043544,0.045724,0.0877631,-0.000679805,0.214884,-0.00666097,0.0976704,-0.0637333,-0.0327962,-0.00249197,0.0062648,-0.107085,-0.100328,-0.107686,-0.131171,-0.133635,0.00715798,-0.0314811,0.0423887,-0.0144265,0.00722955,0.0140194,0.0298908,-0.038313,-0.00928064,-0.0272115,-0.0236137,-0.0152457,-0.0142378,-0.0236792,0.0094751,-0.0115101,-0.00971391,-0.0167545,-0.0427143,-0.0827495,-0.0990985,-0.0481241,-0.0434428,-0.0301733,-0.00923916,-0.03719,-0.0339636,0.0108546,-0.0108663,0.0520982,0.0424804,0.0475877,0.0173641,-0.0115292,0.0139641,0.0180546,-0.042994,-0.0100981,-0.060673,-0.0475478,-0.0787627,-0.137123,-0.0661946,0.00984186,-0.132115,0.185319,0.18411,-0.0675332,-0.0239685,-0.00752431,0.0290463,-0.0408797,0.0120513,-0.0145865,-0.0621001,0.0148825,-0.0375545,0.105876,0.167166,0.0519536,0.0584774,0.0274562,0.054418,0.0711619,0.0197032,0.00863776,0.03294,0.0237914,0.0647261,-19612
-18178.8,0.959107,0.204404,5,31,0,18254.2,-0.00885762,0.960419,0.130806,-0.0355604,0.238251,0.107589,0.345685,0.154246,0.0671281,0.107061,0.240396,0.188086,-0.0432182,0.0733005,0.0317808,0.0296069,0.139085,0.0940522,0.154485,0.156811,-0.0519647,-0.0167635,-0.131921,-0.132487,-0.0162815,0.00843244,-0.0461002,-0.040281,-0.0137326,0.0618988,0.114168,0.0500739,0.0388628,0.000546261,0.000230007,0.0920929,0.00124348,-0.0256271,-0.044081,0.0931347,0.0458334,-0.139553,-0.0107606,-0.0478935,-0.0696195,0.072029,-0.0155714,0.0213091,0.0145016,-0.0533924,0.0228002,0.0865987,0.0257126,0.213321,0.00744449,0.0702371,-0.0761795,-0.0567433,0.0145752,0.0953011,-0.122933,-0.0494515,-0.0976792,-0.117754,-0.116679,0.00063811,-0.00766549,0.0283463,-0.0363804,0.0184101,0.0272736,-0.0108221,-0.00994886,-0.00980933,-0.0262465,-0.0360565,-0.0183816,-0.0129154,0.00172039,-0.0118068,-0.00276952,-0.00795609,0.00886135,-0.0365751,-0.0548316,-0.0161543,-0.00958493,-0.085891,-0.0228542,-0.0422933,-0.0382965,-0.00223145,0.0100094,0.0243049,-0.0501929,0.0309274,0.0539293,0.00421361,0.045072,0.0392233,-0.00169413,-0.0827882,-0.01959,-0.0682282,0.0267636,-0.0810993,-0.0582677,-0.0657363,-0.00113304,-0.153924,0.112009,0.0812919,-0.0585142,0.0668631,-0.0440276,0.0690541,-0.0679323,-0.0206546,-0.00982833,-0.0267998,0.0233585,-0.0644597,0.121937,0.0478822,0.0489733,0.0544001,0.0819204,0.12447,0.0764431,0.0254981,0.0123806,0.0340463,0.0519915,0.0695169,-19570.5
-18175.8,0.979373,0.204404,5,31,0,18247.1,0.00241015,0.962873,0.112024,0.00525614,0.212098,0.111525,0.336693,0.166237,0.0640568,0.0669245,0.22712,0.18067,-0.0531448,0.101001,0.0452451,0.00726955,0.170855,0.112688,0.21438,0.2041,-0.0402651,-0.0733355,-0.110887,-0.171948,-0.00233898,-0.0579812,-0.107823,-0.027034,-0.00595107,0.0555217,0.0696521,0.100611,0.00205237,-0.0211808,0.0210227,0.0951268,-0.0199733,-0.0857188,-0.0215279,0.029087,0.00939638,0.0182832,0.0204622,-0.00463391,-0.0228098,0.0274857,-0.00979252,0.0073246,0.0303548,-0.000667241,0.0472533,0.0676614,-0.0189224,0.203325,-0.0452175,0.0921997,-0.0612182,-0.0106779,0.0139207,0.0254173,-0.120403,-0.0702362,-0.0890171,-0.130781,-0.124643,0.00572867,-0.00521866,0.0444734,-0.00537917,0.0114855,0.0243312,0.00194825,-0.00782893,-0.00144172,-0.0208958,-0.036694,-0.0252322,-0.0171493,-0.00764221,-0.0173137,-0.00112705,-0.0191356,0.00627318,-0.0532789,-0.0700807,-0.0881195,-0.0378871,-0.0707767,-0.0327352,-0.0211547,-0.0420771,-0.0477703,-0.00436796,-0.0120756,0.0270873,0.0551996,0.0335078,0.0192904,0.00561357,0.0131591,0.02069,-0.0412175,0.00314028,-0.0839716,-0.0373932,-0.0556103,-0.0946287,-0.0984021,-0.00522672,-0.142956,0.203238,0.117026,-0.0415409,0.0114739,0.000456603,0.0465276,-0.0314928,0.0154911,-0.0146144,-0.0436487,0.0226558,-0.0864627,0.141034,0.0959563,0.0687774,0.0471066,0.0178022,0.110234,0.0671279,0.0190844,0.0158121,0.0292054,0.0318555,0.0508789,-19601.8
-18161.9,0.988286,0.204404,5,31,0,18237.2,-0.0176211,0.960174,0.106295,-0.0249302,0.255244,0.12536,0.347967,0.122691,0.0789529,0.0736489,0.271344,0.178528,-0.046794,0.113752,0.0287256,0.0384927,0.147084,0.127723,0.166062,0.188539,-0.0331909,-0.0414991,-0.12676,-0.146982,-0.0155141,-0.033975,-0.0724143,-0.0185213,-0.00358147,0.0672551,0.068431,0.0536012,0.0422001,0.00112231,0.0294415,0.0772485,-0.0269363,-0.0096242,-0.0208722,0.0526614,0.000729466,-0.0182569,-0.019212,-0.0284325,-0.0465761,0.00155249,-0.0104023,0.0388185,0.051049,0.00173862,0.055053,0.107013,-0.0419942,0.180255,-0.0163713,0.106832,-0.0721539,-0.0163087,-0.0130535,0.0385378,-0.113915,-0.0486176,-0.115156,-0.122949,-0.121166,0.017677,-0.0343088,0.0326076,-0.0113831,0.0147602,0.00114339,0.0356774,0.00611079,-0.000507095,-0.0280421,-0.0169917,-0.00689982,-0.00912889,-0.00491489,-0.0111887,-0.0244875,-0.020083,-0.0302556,-0.0407006,-0.0658782,-0.0484485,-0.0327409,-0.0637972,-0.0321431,-0.0556321,-0.0583865,-0.0538735,0.0183425,0.0285919,0.0227934,0.0557741,0.0746513,0.0035772,0.0297291,0.0341315,0.0286873,-0.058161,-0.00609539,-0.0953266,-0.0325143,-0.081788,-0.0664998,-0.055347,0.0066396,-0.0986782,0.134029,0.116452,-0.0742036,0.0447542,-0.0168329,0.0656963,-0.0753638,0.000246266,-0.0177278,-0.0471598,0.0274522,-0.0325344,0.0889904,0.0808788,0.0421756,0.0507568,0.0313848,0.0929198,0.0668633,0.0209509,0.00909866,0.0128127,0.0269278,0.0369919,-19588.1
-18157.6,0.891504,0.204404,4,15,0,18215.8,-0.000443073,0.961633,0.133309,-0.00253153,0.216307,0.0941746,0.345222,0.176714,0.0551286,0.0605069,0.209474,0.185442,-0.0590325,0.0771383,0.0433284,0.0188422,0.158118,0.0766302,0.164258,0.187732,-0.0412904,-0.0640905,-0.0995221,-0.158293,0.00309064,-0.026619,-0.0856825,-0.0273401,-0.0331253,0.0550274,0.0972219,0.0851758,0.0147877,-0.00662802,-0.0123022,0.0809557,0.020691,-0.0649693,-0.0406816,0.0633457,0.0486766,-0.0311205,0.0252066,-0.0204117,-0.0390332,0.017893,-0.0263057,0.00863454,0.0432534,-0.0340487,0.0157486,0.0773904,0.027337,0.227697,-0.0136063,0.0588388,-0.0745823,-0.00771558,0.0187883,0.0656288,-0.130243,-0.0537515,-0.104734,-0.0983802,-0.0688383,-0.0031176,0.0108445,0.0326574,-0.0153964,0.00305907,0.0398059,-0.00635009,-0.0275316,-0.008549,-0.018092,-0.0165363,-0.014337,-0.00910349,-0.00584621,-0.0122536,0.00104266,-0.00593376,0.00585588,-0.0412258,-0.0647978,-0.0599402,-0.0498954,-0.0621361,-0.0243305,-0.00765729,-0.0349116,-0.0342518,0.00878245,0.0037461,0.0160266,0.0354683,0.0402876,0.0127799,0.0196601,0.0311321,0.00982408,-0.0560948,-0.00523603,-0.0504721,0.00223708,-0.0709413,-0.0955925,-0.0918439,0.0155626,-0.152023,0.17687,0.0660824,-0.0358694,0.0390219,-0.0211358,0.0300366,-0.031508,0.00208672,-0.00922818,-0.0422897,0.0208528,-0.083417,0.149314,0.113827,0.0722732,0.0419945,0.0406137,0.0585639,0.0748186,0.0202385,0.0132516,0.0217026,0.0147953,0.0668298,-19570.5
-18156.8,0.912929,0.204404,5,31,0,18224.4,-0.00879617,0.964414,0.110415,-0.0325629,0.247478,0.119569,0.331967,0.122994,0.0508092,0.0647254,0.261667,0.189343,-0.0513304,0.113553,0.0319921,0.0415293,0.162149,0.140899,0.145051,0.171715,-0.0198383,-0.0531491,-0.142319,-0.164216,-0.0226049,-0.0122772,-0.0630107,-0.0011952,-0.00620768,0.0528771,0.0936659,0.0680804,0.0214876,-0.0131934,0.0243858,0.0594588,-0.0531733,-0.0556015,-0.0295757,0.0685173,0.0183042,-0.0724575,-0.0226601,-0.0454636,-0.0587745,0.0283912,0.00716019,0.0211562,0.0273281,-0.0113179,0.040234,0.0706344,-4.04483e-05,0.185935,0.00518719,0.10223,-0.0752843,-0.0683361,0.0285237,0.0415722,-0.0992063,-0.0597864,-0.086827,-0.134779,-0.163464,0.0182238,-0.0294476,0.0157129,-0.0375469,0.0248818,0.0152506,0.0352192,-0.026992,-0.00448749,-0.0339887,-0.0355549,-0.00649157,-0.0131825,-0.02013,-0.0296136,-0.0235102,-0.0309769,-0.0184694,-0.0369817,-0.059801,-0.0610635,-0.0189512,-0.0722945,-0.0104549,-0.047952,-0.064283,-0.0165532,0.00904585,0.0126679,0.0196691,0.0195626,0.019235,0.0127671,0.0108599,0.0258163,0.022821,-0.0266089,-0.0294317,-0.0696086,-0.0115434,-0.0711453,-0.0993919,-0.0500809,-0.00987573,-0.133216,0.114812,0.0935233,-0.0689173,0.0190018,-0.00900563,0.0951636,-0.0885669,0.00118254,-0.0249256,-0.0509492,0.0152559,-0.0748944,0.118667,0.0658227,0.0564154,0.0449299,0.0494284,0.0989045,0.0661176,0.024088,0.00992685,0.0178189,0.00753547,0.0467232,-19573.5
-18172,0.604124,0.204404,4,15,0,18230.1,-0.00282229,0.956871,0.116932,0.0051166,0.248212,0.11768,0.355863,0.136566,0.0251711,0.0767641,0.240592,0.165465,-0.0474653,0.0668605,0.0447552,0.040355,0.153334,0.0902521,0.1284,0.188119,-0.0413562,-0.0711519,-0.112906,-0.146353,-0.00375559,-0.0468501,-0.0708141,-0.0429097,-0.0419959,0.0625994,0.0958991,0.0634189,0.0196033,-0.0143529,0.0174821,0.0811146,-0.000398698,-0.0664604,-0.0254476,0.0568487,0.0336429,-0.0566583,-0.010505,-0.0221114,-0.0696454,0.0302678,0.0309119,0.0399586,0.0209591,-0.0213655,0.0436032,0.0550823,-0.0167412,0.224473,0.0285465,0.0911127,-0.0492756,-0.00541809,0.00932692,0.0403717,-0.107906,-0.0746366,-0.101579,-0.138756,-0.154286,0.0186186,0.0062176,0.0936103,-0.022962,-0.011346,0.0146008,0.00469587,-0.0029213,0.00485093,-0.0257662,-0.0170474,-0.0364117,-0.0219501,-0.0123417,-0.0149907,-0.0174601,-0.0106708,-0.019546,-0.0476438,-0.0798558,-0.0635464,-0.0320466,-0.0907664,-0.0218158,-0.0279177,-0.00692957,-0.000238813,0.00877094,0.00978604,0.00329707,0.029795,0.0263628,0.00558401,0.011511,0.00676345,0.0150469,-0.0428704,-0.00221711,-0.0153323,0.00265272,-0.0524495,-0.10118,-0.0810255,-0.0306499,-0.168009,0.183667,0.113658,-0.0225159,0.0341954,-0.0105928,0.0550862,-0.0617706,0.00571736,-0.0205075,-0.0520796,0.011839,-0.0223418,0.109433,0.089078,0.0684973,0.0637088,0.048467,0.144564,0.123053,0.0363797,0.00685132,0.0806463,0.00807393,0.0730708,-19591.7
-18170.9,0.855016,0.204404,5,31,0,18238.4,-0.00720509,0.956374,0.113041,-0.0422106,0.225894,0.0888353,0.339874,0.171276,0.0427717,0.0747942,0.248707,0.179615,-0.0270427,0.0939766,0.0473301,0.0253788,0.155681,0.127398,0.175038,0.173009,-0.0597924,-0.0317585,-0.110994,-0.172693,-0.0287851,-0.0397534,-0.079911,-0.0157371,-0.0224422,0.0488072,0.105874,0.0847198,0.0245977,-0.0193888,-0.0209313,0.0703888,0.00126001,-0.027407,-0.0174756,0.0334466,0.037294,-0.0106995,0.0146651,-0.00872349,-0.0394075,0.0496275,-0.0274533,0.0336368,0.0256321,-0.00875273,0.0358572,0.0976332,0.0197932,0.189693,-0.0621441,0.0589024,-0.103504,-0.0557984,0.00757517,0.057726,-0.117666,-0.0455403,-0.0871921,-0.106784,-0.0953551,-0.00015362,-0.00700336,0.0426018,-0.0248186,0.0228387,0.0458855,0.0333865,-0.0255241,-0.00824854,-0.0453443,-0.0211225,0.00549655,-0.00419057,0.00631581,0.0010488,0.00255506,-0.00542529,-0.011441,-0.0478841,-0.0380426,-0.0338989,-0.0348681,-0.0610418,-0.0321738,-0.0241282,-0.058128,-0.0402858,0.00247722,0.012618,0.00910884,0.045787,0.0546794,0.0120448,0.00796246,0.0110808,0.0251607,-0.0856119,-0.0376383,-0.0770036,-0.0313646,-0.0744388,-0.0550921,-0.0679619,0.0298321,-0.100483,0.167207,0.133975,-0.05413,0.0130136,0.00712557,0.0455034,-0.0290488,-0.0284315,-0.00533468,-0.0379496,0.0167013,-0.0391759,0.0953204,0.112085,0.087667,0.0631453,0.0310712,0.124539,0.100511,0.0407138,0.0119459,0.016618,0.026075,0.0498099,-19582.6
-18172.1,0.996076,0.204404,4,15,0,18228.2,-0.0109884,0.966709,0.114737,-0.0133811,0.240378,0.119632,0.329491,0.128366,0.0914382,0.0688177,0.245394,0.180697,-0.0534367,0.100208,0.0496002,0.0162277,0.152688,0.0782557,0.153089,0.185325,-0.0180248,-0.0585119,-0.0929557,-0.116086,0.0162007,-0.0096471,-0.0635719,-0.0230459,-0.0112701,0.0914137,0.0868915,0.0501234,0.0283638,-0.0140022,-0.000382782,0.0880318,-0.0402256,-0.0766437,-0.035619,0.0973132,0.0368399,-0.026481,-0.0138756,-0.071693,-0.0290515,-0.0570596,-0.0131531,-0.00726232,0.0349144,-0.0436453,0.0415873,0.0803179,0.0308152,0.22074,0.0282015,0.0804412,-0.0748816,-0.0783289,0.00650041,0.0303548,-0.106822,-0.0568382,-0.10233,-0.114652,-0.133608,0.00532507,-0.0310082,0.0514286,-0.0194093,-0.00204393,0.0225199,0.00712625,-0.0549713,-0.00443651,-0.016888,-0.0245362,-0.0267362,-0.00920229,-0.0113978,-0.0251322,-0.0190804,-0.0174026,-0.0101424,-0.0327345,-0.0825764,-0.0651675,-0.0289115,-0.0662082,-0.0194002,-0.0444755,-0.0264457,-0.0187832,-0.000807833,0.0110747,0.00363654,0.0215868,0.0422874,0.0128739,0.0208596,0.0269086,-0.00939788,-0.0442122,-0.0416242,-0.0661589,-0.00873423,-0.054606,-0.0932415,-0.0707612,0.00733887,-0.121428,0.109618,0.080216,-0.040813,-0.0258516,-0.0030048,0.049502,-0.0871058,0.010929,-0.0189958,-0.0353614,0.0191657,-0.0503321,0.152816,0.0595166,0.0269533,0.0998127,0.0524748,0.0495641,0.0346347,0.0270556,0.0102827,0.0196936,0.0182082,0.0341791,-19557.4
-18171.6,0.890739,0.204404,4,31,0,18241.9,-0.00743281,0.96127,0.108927,-0.020013,0.221833,0.106886,0.327243,0.148262,0.0473304,0.0817235,0.234972,0.168439,-0.0308076,0.0998313,0.0304748,0.0137605,0.14295,0.125425,0.118074,0.185941,-0.0264735,-0.0376589,-0.0771468,-0.153738,-0.0467647,-0.0542605,-0.0598037,-0.0369335,-0.0334062,0.0757611,0.091274,0.100295,0.0297954,-0.0227427,0.0113152,0.0483593,0.0150822,-0.0392987,-0.0412591,0.0715402,0.0567118,-0.0408231,0.01562,-0.0287356,-0.0547392,0.0253734,-0.00575896,0.0441403,-0.00452107,-0.0110188,0.0411024,0.0656501,0.0268068,0.209282,0.00159172,0.0914848,-0.0762501,-0.0429937,-0.00506034,0.0460574,-0.0838802,-0.0335591,-0.133425,-0.105395,-0.117931,0.0276003,-0.0215969,0.0580172,-0.0237847,0.00742246,0.0191739,0.014587,-0.0139277,-0.0472561,-0.0397829,-0.0266627,-0.00611989,-0.017305,-0.00981698,-0.00898695,-0.0227099,-0.0152558,-0.0242346,-0.0569093,-0.0694446,-0.0231792,-0.0349848,-0.0546789,-0.026296,-0.0379195,-0.0258628,-0.0418991,0.0123279,0.000368578,0.0118535,0.0319624,0.0300758,0.0127035,0.0161466,0.0156342,0.0286896,-0.0663962,-0.0274836,-0.0565597,-0.0208995,-0.0406483,-0.0699317,-0.0696377,-0.00302024,-0.10978,0.0278484,0.108922,-0.0457999,0.0484387,-0.031868,0.0318554,-0.0482441,-0.0123688,-0.0202528,-0.0514019,0.0207224,-0.0551275,0.267274,0.0919795,0.058595,0.039499,0.0585007,0.161401,0.0894204,0.0562106,0.0150784,0.022825,0.0102828,0.0454039,-19551.2
-18191.6,0.884775,0.204404,4,15,0,18250.3,-0.0128575,0.959944,0.113109,-0.0204284,0.225188,0.129448,0.333881,0.130438,0.0708,0.106145,0.239024,0.160041,-0.0212594,0.120262,0.0262862,0.0423523,0.141039,0.0990761,0.149501,0.178622,-0.0156029,-0.0689844,-0.107043,-0.169034,0.00912448,-0.0263992,-0.0652297,-0.0320717,-0.00507258,0.0452134,0.101817,0.0673597,0.00424635,-0.0157473,0.0070428,0.0546039,0.000728646,-0.0206639,-0.0332965,0.0761419,0.0866743,-0.032343,0.0316786,-0.030386,-0.0525225,0.0992647,-0.00919151,0.0281463,-0.000483601,-0.0638139,0.0626003,0.069127,-0.03257,0.213732,-0.00440244,0.0857852,-0.0691683,-0.0480105,0.00173743,0.0206191,-0.0930219,-0.0341575,-0.0989072,-0.137764,-0.123054,0.0233008,-0.0270981,0.0739054,-0.0433292,0.0197219,0.0169585,0.00698952,-0.0199805,-0.0250145,-0.033333,-0.0268307,-0.0242685,-0.00703845,-0.0117064,-0.0309483,-0.0181359,-0.020781,0.00218934,-0.0631981,-0.0605066,-0.0494418,-0.021594,-0.0376816,-0.0336766,-0.0497311,-0.0309849,-0.0185235,0.0218599,0.00653478,0.0088948,0.0238114,0.0369473,0.00248789,0.0168575,0.019313,0.00829497,-0.0101189,-0.0175816,-0.0429058,-0.0337376,-0.0544605,-0.0807524,-0.0950273,0.00176753,-0.0984703,-0.0158781,0.0903437,-0.0556454,0.00589067,-0.0463161,-0.00705404,-0.0346113,0.00830481,-0.0206826,-0.0333106,0.0173303,-0.044201,0.238967,0.0532217,0.0517013,0.0421174,0.16796,0.0925955,0.101923,0.0238337,0.0102588,0.0124141,0.0141899,0.0247965,-19571.2
-18189.2,0.898925,0.204404,4,15,0,18263.6,-0.0107311,0.958596,0.116372,-0.0210188,0.203082,0.12587,0.321631,0.144578,0.0634551,0.0977052,0.230226,0.168848,-0.0208715,0.118064,0.0353778,0.0434285,0.144101,0.0971684,0.130694,0.18567,-0.010141,-0.0775785,-0.101429,-0.158336,-0.00958607,-0.0311079,-0.0751108,-0.0152579,0.00372437,0.0335219,0.0981893,0.054976,-0.00176419,-0.00425021,0.00606296,0.0390517,-0.0181254,-0.0215776,-0.0138092,0.0793751,0.101964,-0.00793506,0.0238478,-0.031449,-0.05439,0.110473,0.0106196,0.0347062,0.00593192,-0.0789886,0.0794674,0.0576472,-0.00902147,0.197864,-0.00336445,0.090351,-0.0559294,-0.0570035,0.0220457,0.021939,-0.12156,-0.0428256,-0.0997706,-0.122927,-0.145767,0.0349742,-0.0307841,0.0806826,-0.0368348,0.0247632,0.0110662,0.00453931,-0.0318486,-0.0187476,-0.0175587,-0.0248013,-0.0235723,-0.00754237,-0.00550804,-0.0367447,-0.0134854,-0.021314,0.00740954,-0.0501601,-0.0703938,-0.0345225,-0.0152629,-0.0527624,-0.0354136,-0.0489179,-0.0310716,-0.0271327,0.00819196,0.0151663,0.0125005,0.037169,0.0444225,0.0155722,0.0132625,0.0195805,0.0194379,-0.0188158,-0.0317506,-0.0512372,-0.0114801,-0.0771047,-0.0649359,-0.0776033,0.000600194,-0.112376,-0.0186279,0.0992331,-0.0614066,-0.00093087,-0.0682175,-0.0147159,-0.0195009,0.00448452,-0.0162002,-0.0497174,0.02266,-0.0368905,0.230683,0.0563548,0.0454713,0.0423104,0.122274,0.117935,0.0872553,0.0268899,0.0115816,0.0150603,0.0118735,0.0292329,-19546.7
-18173.2,0.957354,0.204404,5,31,0,18249.3,-0.0144889,0.962701,0.117611,-0.0120252,0.25824,0.10472,0.330746,0.145629,0.0388354,0.036252,0.225054,0.17089,-0.039849,0.0945546,0.0379709,0.0332765,0.155802,0.11185,0.143929,0.165409,-0.0441398,-0.0653554,-0.131706,-0.158419,-0.00951131,0.000205093,-0.0761228,0.0147902,-0.036561,0.0577309,0.0960261,0.0565324,0.014241,-0.0142121,0.0118982,0.0652896,0.00439369,-0.0130806,-0.0543997,0.0827437,0.0581719,-0.129771,0.0246474,-0.0446,-0.0580162,0.0934971,0.0179134,0.0444359,-0.00316304,-0.0402175,0.071373,0.0842028,0.0110467,0.202983,-0.0391967,0.083748,-0.0760457,-0.0179907,0.0297974,0.0332861,-0.135862,-0.0782887,-0.0740427,-0.130073,-0.134206,0.000706744,-0.0288377,0.0346729,-0.0240873,0.016358,0.0272417,-0.00604528,-0.00116427,-0.000866387,-0.0354813,-0.0261999,-0.0237924,0.010678,-0.0105192,-0.000832302,-0.0218715,-0.0229639,0.00388905,-0.0610531,-0.0776995,-0.0834354,-0.0272364,-0.0817042,-0.02754,-0.0205009,-0.0462719,-0.0381912,0.0126759,0.0182324,0.0270905,0.042386,0.0336426,0.00237611,0.0246326,0.0294051,0.0274561,-0.0560066,-0.0217077,-0.0272043,-0.059514,-0.0816028,-0.0827168,-0.0708645,0.0129553,-0.154372,0.0539187,0.10233,-0.0796359,0.0441746,-0.0264178,-0.000820013,-0.031484,-0.000739264,-0.0126294,-0.0419276,0.0268598,-0.0808194,0.216033,0.0584762,0.0901328,0.0406856,0.121165,0.0867501,0.070443,0.0413658,0.0149256,0.0286356,0.0141304,0.0619976,-19567.8
