# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:25:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yy8fk3c1.json
# init = 2 (Default)
# random
#   seed = 13343
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-sems.h-nonsems/hreg-20250511202512_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18163.1,0.902335,0.237513,4,15,0,18226.2,-0.0020402,0.961161,0.116758,-0.0227551,0.258484,0.102693,0.330485,0.157455,0.0812633,0.073856,0.244291,0.205535,-0.0534166,0.0903424,0.0337997,0.0244253,0.13744,0.123504,0.164776,0.163737,-0.0564918,-0.0544885,-0.0825146,-0.184908,-0.0247876,-0.0198764,-0.0557553,0.0140093,-0.0297418,0.0541354,0.0774996,0.0703618,0.0330784,-0.0260628,-0.0125633,0.0705104,-0.00637423,-0.0883689,-0.0464976,0.0772351,0.00377408,-0.00134338,0.0229051,-0.0366349,-0.0567603,0.0290726,-0.00975409,0.0107736,0.0508713,0.0169576,0.0341958,0.0982785,-1.97899e-05,0.202184,-0.00258511,0.114937,-0.0286911,-0.0354023,0.000451185,0.0874392,-0.111017,-0.053473,-0.116073,-0.150604,-0.106676,-0.00285265,-0.0203426,0.0186865,-0.0125121,0.0025846,0.0230362,0.00340138,-0.0120109,0.00252947,-0.0257883,-0.018475,-0.0231732,-0.00959928,-0.012348,-0.0148323,-0.0181048,-0.0137158,-0.0237785,-0.0565838,-0.0646909,-0.077516,-0.0332205,-0.0748048,-0.0304604,-0.045935,-0.0354992,-0.0538,0.0165449,0.00756429,0.0304482,0.0441287,0.0552231,-0.026191,0.00859714,0.0482266,0.00343449,-0.0309826,-0.0138846,-0.0678747,0.0193459,-0.0495605,-0.0532605,-0.067337,0.00209341,-0.114156,0.134285,0.154222,-0.0616489,-0.00288254,0.0054578,0.0592524,-0.0772998,-0.00105656,-0.019262,-0.0599377,0.0223977,-0.0231462,0.0933737,0.109213,0.0592342,0.0436071,0.031689,0.0772252,0.0945333,0.0254864,0.00831286,0.0137566,0.0245212,0.0362235,-19587.6
-18171.6,0.739226,0.237513,4,15,0,18232.2,0.000814404,0.962679,0.124064,-0.0227646,0.258803,0.10208,0.318129,0.15234,0.0659999,0.0790286,0.263686,0.197895,-0.0492302,0.0979517,0.0350843,0.0245723,0.134953,0.118473,0.148802,0.165794,-0.0510496,-0.0525996,-0.0884277,-0.187039,-0.0272955,-0.0273001,-0.0536079,0.0131022,-0.0372018,0.0527787,0.0716153,0.0775198,0.0308012,-0.0291454,-0.00783575,0.0733955,-0.00181742,-0.0851398,-0.0263495,0.0718058,0.0185055,0.0316031,0.0240065,-0.0363978,-0.0415498,-0.0202161,-0.00971093,0.0206206,0.0421582,0.0185313,0.0388352,0.103614,-0.00211506,0.202997,0.00309055,0.106643,-0.0339922,-0.033201,-0.00223658,0.0900766,-0.111755,-0.0478671,-0.105391,-0.163626,-0.100182,-0.00697275,-0.0291718,0.0194629,-0.0216999,-0.00780139,0.0327558,0.00978187,-0.0253104,-0.0137197,-0.0375644,-0.0158935,-0.0220083,-0.0155135,-0.00943163,-0.0164539,-0.0164985,-0.0198003,-0.0220943,-0.0592058,-0.0724014,-0.0759173,-0.0346624,-0.061992,-0.0301134,-0.0408638,-0.0319567,-0.0459079,0.0196954,0.00309359,0.0188427,0.0547048,0.0501375,-0.0319639,0.00906339,0.0360037,0.00984019,-0.0307696,-0.0212596,-0.0643551,0.00637759,-0.0495835,-0.064051,-0.0692977,0.00726689,-0.101155,0.101233,0.157636,-0.0481924,-0.00469623,-0.0191884,0.0627602,-0.0829316,-0.000653727,-0.0187427,-0.0470088,0.0194143,-0.036542,0.126515,0.0950805,0.0572304,0.0459525,0.0339009,0.0652597,0.0977636,0.0208758,0.00444316,0.0142737,0.0203955,0.0325181,-19589.2
-18154.8,0.869375,0.237513,4,15,0,18231.2,-0.0036389,0.96606,0.114514,-0.0159481,0.24904,0.0949514,0.32585,0.174365,0.0730775,0.101006,0.260966,0.19096,-0.0371068,0.0832349,0.0351627,0.0403611,0.140841,0.128933,0.141125,0.18494,-0.0606898,-0.0567915,-0.0763275,-0.178707,-0.0272566,-0.0266386,-0.0695105,-0.00126315,-0.0500592,0.049161,0.047585,0.0718092,0.0199431,-0.0280328,0.0030546,0.0711667,-0.0290878,-0.0774784,-0.0160327,0.0437662,0.0222634,-0.0190129,0.0222389,-0.035283,-0.0336553,0.0214538,-0.0241892,0.0158979,0.0261923,-0.0167774,0.0433825,0.0933731,0.00492413,0.224815,-0.0170748,0.0965214,-0.0616061,-0.0219585,0.00947251,0.0746053,-0.10558,-0.0446564,-0.101943,-0.155636,-0.0945868,-0.00470668,-0.0284402,0.0314605,-0.0262762,0.00192538,0.0264871,0.0145742,-0.0252917,-0.0171677,-0.00999983,-0.0234013,-0.0148983,-0.010505,-0.0126192,-0.0178994,-0.0102985,-0.0189598,-0.0167212,-0.0509306,-0.06189,-0.0553073,-0.0439551,-0.0427935,-0.0264317,-0.0435709,-0.0364852,-0.0403151,0.0167824,0.0145594,0.0226386,0.0512438,0.0582123,-0.0112279,0.0196282,0.030146,0.0184875,-0.0482785,-0.0298746,-0.0582806,-0.00454523,-0.0607955,-0.0558664,-0.061001,-0.0116915,-0.0983227,0.114058,0.167147,-0.0616223,0.0127368,-0.0020981,0.048357,-0.0647765,-0.00158408,-0.0158086,-0.0485204,0.0173564,-0.0472644,0.0969185,0.0902126,0.0492679,0.0410666,0.0341659,0.0575204,0.0812172,0.0182209,0.00651796,0.0093454,0.0215801,0.0322322,-19572.1
-18153.4,0.625654,0.237513,4,15,0,18223,-0.00279806,0.960107,0.127913,-0.0371643,0.222133,0.102189,0.336699,0.145237,0.0686186,0.0923995,0.272278,0.166601,-0.0385495,0.134389,0.0643689,0.0167656,0.138075,0.123408,0.143316,0.156126,-0.0618335,-0.0557936,-0.10968,-0.126441,-0.0101077,-0.0116127,-0.0728104,-0.0102586,-0.0402657,0.050135,0.0754628,0.0946788,0.0321577,-0.00562265,-0.00264248,0.0661538,-0.0191023,-0.0511974,-0.0416629,0.0438043,0.00197443,-0.0498521,-0.0123713,-0.0449733,-0.0514819,-0.0132408,-0.0296526,0.0236001,0.03784,0.0106348,0.0188539,0.0766933,0.0169337,0.195178,0.0210248,0.0750027,-0.03517,-0.0396718,-0.00526869,0.0398827,-0.10505,-0.0594353,-0.108264,-0.118229,-0.0942523,-0.0154406,-0.0199716,0.0145926,-0.0018479,-0.00144396,0.0229378,0.0139622,-0.00754198,-0.0146936,-0.0251652,-0.0128574,-0.0127985,-0.0128741,-0.0109871,-0.0119481,-0.0145986,-0.00911866,-0.0105918,-0.0256426,-0.0550894,-0.0381713,-0.04247,-0.0591295,-0.0406976,-0.0396472,-0.0514332,-0.0479469,0.00998165,-0.0100801,0.0201315,0.0172002,0.046614,0.00662929,0.00814574,0.00760575,0.0168196,-0.0735624,0.00259347,-0.0744654,0.00852715,-0.0883836,-0.0792704,-0.0451313,0.02537,-0.121683,0.121551,0.128047,-0.0394353,0.00855981,-0.0247723,0.0534166,-0.0280581,0.00531893,-0.0154407,-0.0435817,0.0158758,-0.0326118,0.0990735,0.0923791,0.0348212,0.0530202,0.0287529,0.0570876,0.0416257,0.0243629,0.00444681,0.011374,0.0208839,0.0587165,-19551.5
-18157.9,0.607567,0.237513,4,15,0,18221.4,-0.010039,0.967887,0.111391,-0.00550365,0.231228,0.113385,0.360495,0.148213,0.027414,0.0771448,0.247174,0.182734,-0.0354132,0.0990756,0.0319712,0.0125429,0.172864,0.112971,0.146932,0.173023,-0.0322258,-0.055221,-0.090021,-0.166737,-0.0150151,-0.0486622,-0.0864505,-0.0146508,-0.0342153,0.0643381,0.0950376,0.0509156,0.0376265,-0.0186885,-0.00924267,0.0831514,0.0020211,-0.0428861,-0.0407333,0.0441686,0.0145343,-0.034489,-0.00265408,-0.0394438,-0.0663374,0.0202716,-0.0492794,0.0183261,0.0347986,-0.0692015,0.00188525,0.0946872,0.0313758,0.186083,-0.0152623,0.123998,-0.0447729,-0.0264653,0.0446823,0.0691513,-0.0833319,-0.0407613,-0.0529995,-0.131952,-0.0756414,0.000518453,-0.0242096,0.0501106,-0.0366075,-0.00555454,0.0224056,0.0287666,-0.0356713,-0.00508268,-0.0140741,-0.0283478,-0.0101393,-0.0083534,-0.00603216,-0.0194993,-0.011733,-0.0261093,-0.0129926,-0.059279,-0.049248,-0.0621511,-0.0313809,-0.0443346,-0.0215598,-0.0332269,-0.0206218,-0.0233914,0.0014146,0.0283701,0.00267432,0.032567,0.0388843,0.00265378,0.0130124,0.0348557,0.019745,-0.0161423,-0.0352284,-0.0537573,-0.0107992,-0.0400701,-0.0685516,-0.0687187,-0.0192611,-0.0994386,0.180952,0.0741455,-0.0785759,0.0367487,-0.0282936,0.0453165,-0.0703617,-0.0153214,-0.0156293,-0.0364665,0.0245043,-0.0556033,0.130402,0.0632134,0.0582188,0.0469228,0.0493308,0.0876647,0.09933,0.0355051,0.00969358,0.0133207,0.0156436,0.0274783,-19558.4
-18158.9,0.597543,0.237513,4,15,0,18215,-0.0082435,0.961371,0.129212,-0.0305784,0.236165,0.099365,0.316064,0.141008,0.0940047,0.0792559,0.24048,0.186339,-0.059451,0.0905854,0.0496522,0.0437225,0.13522,0.100183,0.191265,0.190031,-0.0510429,-0.0461138,-0.134604,-0.146719,-0.00782174,-0.0176503,-0.0634068,-0.0125716,-0.00743098,0.0695853,0.0774097,0.0882145,0.0158271,0.0125183,0.0341819,0.0577811,-0.018965,-0.0359295,-0.0261628,0.10344,0.0341506,-0.117298,-0.00737489,-0.0157861,-0.0421026,-0.0435215,-0.0077841,0.0344273,0.0159202,-0.0305252,0.0436472,0.0911774,-0.0338267,0.238064,-0.00313806,0.0447928,-0.0980761,-0.0366704,0.0227652,0.0520413,-0.135423,-0.0422544,-0.113111,-0.116979,-0.135713,0.00279844,-0.00156661,0.0320309,-0.00471151,0.0223195,0.0171913,0.00968009,-0.00185737,0.00318962,-0.0134463,-0.0243384,-0.0117466,-0.0063154,-0.00454231,-0.0185881,-0.0119301,-0.0210792,-0.0111583,-0.020631,-0.0739258,-0.0383809,-0.0351548,-0.0774633,-0.0229442,-0.0300601,-0.0585614,-0.049993,-0.00231426,-0.0202011,0.00879063,0.0435395,0.0451273,0.0020639,0.0133191,0.0183377,-0.0179004,-0.0896438,-0.0070823,-0.0588608,-0.00890858,-0.0544439,-0.0543554,-0.0785149,0.0197806,-0.114063,0.0960892,0.0975196,-0.0426046,0.0302953,0.0414864,0.0624147,-0.0357531,0.00980488,-0.0158178,-0.0449559,0.00930321,-0.049212,0.126696,0.129467,0.0528622,0.0658505,0.073359,0.0761154,0.0524684,0.0159049,0.00543009,0.0207904,0.0164405,0.0493163,-19564.9
-18169.1,0.61792,0.237513,4,15,0,18230.5,-0.00543486,0.962089,0.124016,-0.0264588,0.210076,0.10269,0.321184,0.146351,0.0839909,0.061889,0.223983,0.192696,-0.0712614,0.0965055,0.0485005,0.0550374,0.150072,0.0772011,0.19537,0.208507,-0.0334171,-0.0402603,-0.136673,-0.143026,0.0069028,-0.00943263,-0.0632206,-0.0121448,0.00221926,0.0758889,0.0963112,0.0828675,0.0239407,0.00162064,0.0332129,0.0687825,-0.0356757,-0.0226679,-0.0245342,0.0864112,0.0520286,-0.104602,0.00568027,-0.0213305,-0.0560449,-0.0117037,0.00974265,0.018818,0.00683129,-0.0367306,0.0367718,0.0992118,-0.00379229,0.245268,0.00546653,0.0380379,-0.0788965,-0.0291789,0.000364681,0.05951,-0.134065,-0.0558815,-0.136382,-0.144918,-0.111151,0.0028967,-0.0146071,0.0356681,0.00618514,0.0289438,0.00137323,0.0170313,-0.0120067,-0.0109807,-0.0145333,-0.00959752,-0.00846889,-0.0187278,-0.0129863,-0.0158117,-0.00918872,-0.0104672,-0.00969271,-0.0181861,-0.0668866,-0.0437641,-0.0330404,-0.0844133,-0.0264787,-0.0225831,-0.0334142,-0.0517808,0.00185347,-0.00491375,0.00121997,0.0587304,0.0367379,0.00642531,0.0201195,0.0305555,-0.00863033,-0.0614596,0.00593061,-0.0817356,-0.0038021,-0.0697506,-0.0613528,-0.0934147,0.0243527,-0.103114,0.120634,0.0538763,-0.0278711,0.0231313,0.0682008,0.0630042,-0.0733614,-0.000700739,-0.00916613,-0.0344657,0.00720922,-0.054917,0.127048,0.102233,0.0370894,0.0597197,0.0784278,0.0678786,0.0630995,0.0162253,0.0047139,0.0204045,0.0266347,0.0494422,-19571.3
-18186.8,0.0552049,0.237513,4,15,0,18246.8,-0.0136209,0.957851,0.11716,-0.0147106,0.233301,0.089554,0.326629,0.140583,0.0100284,0.0771568,0.254873,0.174413,-0.0552577,0.0600098,0.063656,0.0303905,0.164238,0.0873629,0.137995,0.203355,-0.0360974,-0.0493015,-0.0605114,-0.149992,0.000546537,-0.0301558,-0.0727027,-0.0177214,-0.00706536,0.0910143,0.111257,0.056635,0.0213133,-0.000796083,-0.0242507,0.0577334,-0.00268478,-0.0709515,-0.0368574,0.103607,0.0339406,-0.119803,-0.00913818,-0.0420309,-0.0227029,0.210823,-0.0189143,-0.000204429,0.0398134,-0.0490607,0.0321721,0.0688451,0.0139902,0.238161,-0.00561686,0.0699687,-0.0656215,-0.0708639,0.0338336,0.0362785,-0.120365,-0.0636985,-0.127756,-0.0851495,-0.122539,0.00137626,0.0205941,0.0374141,-0.0218479,0.0145961,0.048759,-0.0309869,-0.0495631,0.00223722,-0.0303671,-0.0331046,-0.0179551,0.00488149,-0.000763055,-0.0101483,-0.0151141,-0.0165219,-0.0176164,-0.0375443,-0.0591217,-0.0607185,-0.0241951,-0.0856012,-0.0209879,-0.0530372,-0.0393655,-0.0563565,0.0079967,0.0028193,0.014053,0.0204623,0.0650414,-0.00977337,0.0137847,0.0302453,0.0018421,-0.0675002,-0.0505728,-0.0294467,-0.0281361,-0.0771762,-0.0791428,-0.0756078,0.0343417,-0.133393,0.112291,0.126246,-0.0696492,0.0427957,0.0186072,0.0281705,-0.0895972,0.00758131,-0.0014571,-0.0597925,0.0187684,-0.0606769,0.102216,0.0778372,0.0665596,0.0442527,0.154157,0.0768351,0.0762709,0.0342239,0.0196156,0.0284681,0.0187119,0.0556309,-19586.6
-18181.2,0.810824,0.237513,4,15,0,18260.2,-0.0146823,0.968264,0.105929,-0.04035,0.250721,0.101726,0.359979,0.156178,0.0704116,0.0586327,0.264798,0.19993,-0.0502089,0.111072,0.0504599,0.0147619,0.142365,0.149725,0.189729,0.175421,-0.0385022,-0.0555369,-0.135031,-0.141076,0.00403332,-0.079948,-0.100179,-0.0122547,-0.0160226,0.0340485,0.0988137,0.0937439,0.0320136,-0.0203099,0.0190753,0.0707637,-0.00350959,-0.0187648,-0.0349239,0.109033,-0.00730483,-0.130858,-0.00166925,-0.0321386,-0.058821,0.253334,0.0255884,0.0376679,-0.0139368,-0.0490966,0.0362993,0.106669,0.0163394,0.18703,-0.0530451,0.0661942,-0.0690741,-0.0586732,0.0386236,0.0712724,-0.128317,0.00760621,-0.0982097,-0.134037,-0.140026,-0.00732816,-0.000587663,0.0617545,-0.0258562,0.0082806,0.0124178,0.0294224,-0.00731938,-0.00370209,-0.0190085,-0.0154021,-0.0187882,-0.00871716,0.00334579,-0.00662169,-0.00634396,-0.00143625,-0.00602206,-0.0403028,-0.0841817,-0.046499,-0.0299929,-0.0529059,-0.0152278,-0.0230815,-0.0300697,-0.0249421,-0.00194251,0.00806908,0.00178137,0.0345968,0.034585,0.00207293,0.0237472,0.0133625,-0.0100227,-0.0497241,-0.00723791,-0.090177,0.00203818,-0.0375712,-0.0555937,-0.0895186,0.0262235,-0.14784,0.128214,0.0881867,-0.0517451,0.00971715,-0.0485499,0.0769172,-0.0480856,0.00845361,-0.0100294,-0.0291864,0.0125217,-0.0601143,0.207789,0.0887768,0.0441784,0.0623352,0.10368,0.099932,0.0915488,0.0275446,0.00627754,0.021218,0.0270568,0.0524219,-19597
-18177.8,0.980339,0.237513,4,15,0,18246.5,-0.00524679,0.965062,0.0997364,-0.0110298,0.221215,0.107371,0.337442,0.161107,0.065795,0.056633,0.256488,0.180931,-0.0722676,0.107401,0.0369148,0.0422696,0.157063,0.127989,0.201608,0.173615,-0.0373143,-0.0399667,-0.12983,-0.149838,0.0266134,-0.0517954,-0.0727573,-0.0115284,-0.00510258,0.0751795,0.117481,0.0806603,0.0566249,-0.0302063,-0.021773,0.0882272,-0.0168897,-0.0538522,-0.0561841,0.101469,0.01956,-0.169066,-0.0202496,-0.0329516,-0.0526121,0.102592,0.014613,0.0248983,0.021659,-0.0477834,0.0246137,0.0592683,0.0140661,0.199325,-0.0521895,0.0976977,-0.0491889,-0.0358679,0.0707235,0.09189,-0.0816477,-0.0397402,-0.127326,-0.084837,-0.137505,0.00128165,-0.00485181,0.0301678,-0.0336951,-0.0227449,0.0183405,0.0235089,-0.00462209,0.0113124,-0.0143851,-0.0136827,0.00155997,-0.00810925,-0.0164294,-0.0119045,-0.0132289,-0.0213243,-0.0100296,-0.0140621,-0.0641021,-0.0655378,-0.0250336,-0.0623731,-0.0312709,-0.0419294,-0.0319612,-0.00222202,0.0126627,0.0222418,0.0204279,0.0439801,0.0422317,0.00821253,-0.00193485,0.0293686,0.0263777,-0.0645288,-0.0180895,-0.0678924,0.0330061,-0.0661965,-0.0734665,-0.0937956,0.028466,-0.148484,0.0388614,0.143448,-0.0675576,0.0305521,-0.0136635,0.0351463,-0.0301919,0.0105749,-0.0124788,-0.0447084,0.0220263,-0.06348,0.158775,0.101074,0.0673438,0.0764503,0.136165,0.0595931,0.0600612,0.0245301,0.00683168,0.0260364,0.0113497,0.0796612,-19584.2
-18170.3,0.882286,0.237513,4,15,0,18236.1,-0.01696,0.956953,0.140392,-0.0101133,0.231335,0.118552,0.317315,0.171697,0.0431319,0.0600494,0.232422,0.193013,-0.0595174,0.103432,0.0186642,0.0387553,0.145333,0.137042,0.155678,0.197069,-0.0560432,-0.0264837,-0.0942711,-0.164968,-0.0265121,-0.016287,-0.0936483,0.00118973,-0.00619579,0.0474096,0.107486,0.0757309,0.0127996,0.0159596,0.0282947,0.0585543,0.0152745,-0.0445567,-0.0178245,0.0924217,0.00874166,-0.0714728,-0.00510414,-0.0494263,-0.0599315,0.096894,-0.00630259,0.0331172,0.0106729,-0.00328978,0.0527059,0.0915055,0.034624,0.175045,-0.0147442,0.0570942,-0.0782632,-0.0788381,-0.000742917,0.0844417,-0.103301,-0.0655971,-0.0985689,-0.114151,-0.106246,0.00658318,-3.37631e-05,0.0625298,-0.0335924,0.0154029,0.0204355,-0.00333877,-0.031861,-0.00335049,-0.0172179,-0.0152181,-0.0127261,-0.011583,-0.014006,-0.0180534,-0.0223672,-0.0157667,-0.00802183,-0.0624259,-0.0594268,-0.0829905,-0.0348764,-0.0798346,-0.0213568,-0.0297815,-0.0429464,-0.0455339,0.0103757,-0.0105375,0.00882848,0.0307933,0.0357428,0.0152541,0.0262889,-0.00201815,-0.00527129,-0.0657044,-0.0198531,-0.0399862,-0.00982523,-0.0608379,-0.0974635,-0.0818987,0.0165268,-0.107377,0.20892,0.0582135,-0.0652431,0.0403658,-0.0416035,0.0432601,-0.078651,-0.00506719,-0.0159115,-0.0481397,0.0184503,-0.00990278,0.0980202,0.0934751,0.0638339,0.039805,0.0597807,0.0764436,0.120216,0.0232641,0.0062735,0.0196483,0.0227478,0.0533633,-19598.7
-18165.5,0.443651,0.237513,4,15,0,18217.8,-0.0182797,0.956526,0.133597,-0.00398892,0.223302,0.112745,0.338577,0.169417,0.0450327,0.0587011,0.231702,0.194437,-0.0567429,0.0980967,0.0190294,0.0406504,0.14922,0.139203,0.159459,0.198211,-0.0441133,-0.0359777,-0.106318,-0.162823,-0.033922,-0.0116785,-0.0945054,-0.00190026,-0.00627739,0.0495632,0.100812,0.0719541,0.0154156,0.0140393,0.0320762,0.0650086,-0.00624477,-0.0396056,-0.0310621,0.100794,-0.00638217,-0.0669305,-0.000706933,-0.0415495,-0.0529919,0.0776828,-0.0153612,0.0276989,0.00927521,0.000542668,0.0496925,0.0873941,0.0165852,0.17916,-0.0264902,0.0632087,-0.0874304,-0.0670953,-0.0093314,0.0714339,-0.110062,-0.0660345,-0.0970325,-0.118204,-0.117757,0.00670469,0.000592959,0.056675,-0.0297278,0.0112863,0.0282375,-0.00308175,-0.0405111,-0.00667123,-0.015029,-0.0223872,-0.00873564,-0.0221327,-0.0126756,-0.0116382,-0.0290736,-0.0107094,-0.0084669,-0.060067,-0.0566385,-0.0767286,-0.0373482,-0.0786135,-0.0252831,-0.034045,-0.053034,-0.0487674,0.0118531,-0.00771889,0.0106689,0.0349029,0.0364261,0.0267638,0.0222497,-0.00345375,0.00200003,-0.0673298,-0.0204704,-0.029811,-0.0058532,-0.0691541,-0.0955202,-0.0779314,0.0264739,-0.110641,0.217687,0.0680196,-0.0648077,0.0358722,-0.021616,0.0120514,-0.0790728,0.0111445,-0.0157522,-0.0457077,0.0197428,-0.0134135,0.115524,0.0944397,0.0674486,0.0500536,0.068765,0.0753836,0.112398,0.024757,0.00912337,0.022771,0.0218031,0.0624125,-19594.8
-18168.3,0.850878,0.237513,4,15,0,18234.2,0.00040008,0.966145,0.10458,-0.0421727,0.245597,0.121793,0.343263,0.125835,0.0687,0.0795444,0.239873,0.185112,-0.0318904,0.0989568,0.022938,0.0159788,0.158346,0.0891252,0.151357,0.187362,-0.0386534,-0.0629297,-0.142025,-0.156978,0.00943481,-0.0384752,-0.0803249,-0.0216971,-0.020022,0.0729811,0.104615,0.0737551,0.0348688,-0.0255091,-0.0285243,0.0984491,-0.00922213,-0.0696553,-0.057452,0.0827117,0.0148208,0.0227332,0.013017,-0.0320172,-0.0427792,0.00248161,0.00163887,0.02028,0.00253053,-0.011541,0.0515572,0.0940775,0.00882687,0.202045,0.00332547,0.07905,-0.0358214,-0.048226,0.0318302,0.0601476,-0.0992701,-0.0372049,-0.122014,-0.130761,-0.139982,-0.00656805,-0.0149459,0.0416525,-0.00156424,0.00902773,0.0170166,0.0427775,-0.000489133,0.00571522,-0.029834,-0.0260103,-0.0124172,0.00274436,-0.0137963,-0.0249752,0.0120198,-0.0117041,-0.0107644,-0.0307948,-0.0740897,-0.0395235,-0.0134958,-0.0530831,-0.0186149,-0.0314993,-0.0263101,-0.0179737,-0.00865899,-0.00552562,0.0301135,0.0578119,0.059913,-0.000487996,0.0188481,0.0427404,0.0168599,-0.0349733,-0.0339357,-0.0798541,-0.0235471,-0.0621411,-0.0645119,-0.0649052,-0.00817678,-0.150958,0.0470456,0.123895,-0.0510023,0.014509,0.0043329,0.0418831,-0.151204,0.00514333,-0.0122343,-0.0417752,0.0100302,-0.0817781,0.134069,0.0927946,0.0521061,0.0697909,0.0866009,0.059832,0.107582,0.0194354,0.0192103,0.0194323,0.0296914,0.0404388,-19562
-18175.5,0.91681,0.237513,4,15,0,18234.2,-0.00387509,0.959774,0.110901,-0.030143,0.231527,0.117041,0.349193,0.138333,0.100254,0.0680035,0.258418,0.198558,-0.037685,0.110344,0.0375212,-0.00693127,0.144614,0.127889,0.174985,0.195185,-0.0305707,-0.0554909,-0.0874082,-0.145793,0.0112239,-0.0442559,-0.0661664,0.00629987,-0.0451324,0.0596173,0.0948904,0.0878278,0.0165219,-0.00207469,-0.0217752,0.0912487,-0.0152952,-0.0589559,-0.0459819,0.0518811,0.027873,-0.0661499,0.0213694,-0.0334512,-0.0383677,-0.0373816,0.0145659,0.0303641,0.0395515,-0.067162,0.0433215,0.118804,0.0181658,0.2188,0.0116951,0.076119,-0.0638459,-0.0602736,0.0319666,0.0481546,-0.133525,-0.0523381,-0.106349,-0.183032,-0.125827,0.0147402,-0.00363023,0.0477289,-0.00708261,0.00219721,0.0125938,0.0146862,-0.00452837,-0.0172176,-0.0127484,-0.0259014,-0.00820744,-0.00594028,-0.0173431,-0.0184574,-0.0196054,-0.00769679,-0.00267112,-0.0160142,-0.063505,-0.0772538,-0.00116472,-0.0503253,-0.0121201,-0.0481186,-0.0263077,-0.0506818,0.000938439,-0.0020834,0.0073519,0.0463055,0.0811987,-0.0010059,0.0194826,0.0326797,0.0213268,-0.0581066,-0.0214581,-0.0583025,-0.0291472,-0.0659998,-0.0918556,-0.0467794,-0.0449896,-0.122764,0.121223,0.169931,-0.0792928,0.0335067,0.0328969,0.0723913,-0.116767,0.0134516,-0.0109009,-0.0236347,0.0181852,-0.0446387,0.199026,0.0791597,0.0411794,0.0550326,0.0655654,0.0882659,0.162778,0.0187765,0.00925191,0.0290847,0.0296038,0.0315961,-19595.2
