# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:06:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/mr5zez4c.json
# init = 2 (Default)
# random
#   seed = 60757
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_Word2Vec_j.h-nondens/hreg-20250421010612_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.386514
# Diagonal elements of inverse mass matrix:
# 2.64814e-05, 1.72283e-05, 0.000113358, 0.000101694, 0.000117863, 0.000128849, 0.000121935, 0.000125784, 0.000208302, 0.000198173, 0.000186073, 0.000135513, 0.000146669, 0.000133289, 9.65061e-05, 0.000114438, 8.96209e-05, 0.0001257, 0.000150427, 0.000144685, 0.000186811, 0.000130581, 0.00011008, 0.00017336, 0.00015379, 0.000146369, 0.000160343, 0.000140766, 0.000117586, 0.00231493, 0.00108082, 0.000442361, 0.0943923, 0.088038, 0.1059
-33728.1,0.98065,0.386514,4,15,0,33747.1,-0.00663678,0.969584,0.132585,-0.0334733,0.245654,0.127853,0.300149,0.108885,0.0781801,0.0923287,0.235074,0.188088,-0.0444361,0.111867,0.0977188,0.00555833,0.163726,0.108746,0.13695,0.159312,0.0138872,0.0168259,-0.0537559,0.0254894,0.00231386,-0.0311476,-0.0538371,0.0435822,-0.0756732,0.124117,0.0766346,-0.0227133,0.104664,0.0597121,0.039259,-34212.6
-33734.3,0.770247,0.386514,3,7,0,33745.5,-0.00861185,0.974873,0.125083,-0.0307957,0.24237,0.122374,0.289612,0.0980676,0.0674719,0.0713824,0.224001,0.187952,-0.0409762,0.118193,0.0942655,0.00929873,0.149005,0.104568,0.143343,0.152481,0.0208528,0.0179766,-0.0553819,0.0282649,-0.00143418,-0.0212056,-0.0552967,0.0568847,-0.0728255,0.159424,0.0661777,-0.0335745,0.0786639,0.0707926,0.0422927,-34161.8
-33730,0.998573,0.386514,4,15,0,33749.6,-0.00652722,0.974595,0.120019,-0.0366859,0.247403,0.128006,0.289666,0.127792,0.0778605,0.0915536,0.218969,0.128602,-0.0436676,0.0842812,0.0799927,-0.00619217,0.161451,0.120748,0.134639,0.169848,0.0101816,0.0518223,-0.0596393,0.0100917,-0.00690094,-0.0224653,-0.0410438,0.0699581,-0.0930819,0.131124,0.0587508,-0.0274244,0.107019,0.10366,0.0822587,-34153.6
-33732.8,0.923853,0.386514,3,7,0,33747.4,-0.0081885,0.970086,0.146434,-0.0351854,0.249586,0.108236,0.302664,0.115717,0.0687567,0.0881171,0.228452,0.177591,-0.0364485,0.11746,0.0892618,0.0127414,0.166184,0.116637,0.153621,0.169367,0.00792931,-0.00589982,-0.0762952,0.00819663,-0.0175398,-0.0379227,-0.0624482,0.0556551,-0.0824031,0.162498,0.163583,-0.017734,0.105644,0.0836643,0.03294,-34228.3
-33734.1,0.974716,0.386514,3,7,0,33749.6,-0.0123925,0.968915,0.139828,-0.0405329,0.247049,0.128514,0.300104,0.122881,0.100994,0.0888745,0.221991,0.144405,-0.0387901,0.130163,0.097549,0.00525054,0.165269,0.121696,0.155435,0.161839,0.0281298,-0.0024339,-0.0708415,0.0123994,-0.0239105,-0.0406847,-0.0536482,0.0506468,-0.0824084,0.101927,0.148756,-0.033174,0.0903551,0.123552,0.0470339,-34211.4
-33729.1,0.997847,0.386514,4,15,0,33749.4,-0.0107247,0.971924,0.131664,-0.0257811,0.26059,0.118304,0.283555,0.123739,0.0494157,0.075739,0.232733,0.168017,-0.0380245,0.0835777,0.0864768,-0.00147458,0.164264,0.115231,0.141257,0.166762,-0.00463057,0.05828,-0.0628446,0.0185444,0.00322373,-0.0201109,-0.0485946,0.0727384,-0.0904393,0.175328,0.0701212,0.00747353,0.118347,0.0643592,0.0572406,-34188.1
