# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:06:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/mr5zez4c.json
# init = 2 (Default)
# random
#   seed = 60757
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_Word2Vec_j.h-nondens/hreg-20250421010612_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.42737
# Diagonal elements of inverse mass matrix:
# 2.15278e-05, 1.62939e-05, 0.000112432, 0.000113712, 0.00012148, 0.000141546, 0.000119019, 0.000120503, 0.000221185, 0.000168807, 0.000162088, 0.000142544, 0.000131537, 0.000108033, 0.000117645, 0.000125503, 0.000117042, 0.000123938, 0.000121963, 0.000139203, 0.000174506, 9.97658e-05, 0.000117257, 0.000163788, 0.000140395, 0.000156876, 0.000166806, 0.000150836, 0.000123065, 0.00209995, 0.00109813, 0.000449886, 0.0834559, 0.0883283, 0.096188
-33732.2,0.984769,0.42737,3,7,0,33752,-0.00984539,0.97371,0.139527,-0.0516935,0.243121,0.115213,0.288563,0.117536,0.088987,0.0715153,0.219528,0.149493,-0.0532255,0.0911761,0.119998,0.00959882,0.163855,0.111731,0.143597,0.162035,0.00166991,0.0200684,-0.0571308,0.00658549,-0.0122355,-0.0500256,-0.0522583,0.0488365,-0.0677796,0.215189,0.0759664,-0.0172063,0.150248,0.0836837,0.0479002,-34172
-33734.7,0.934562,0.42737,3,7,0,33750.1,-0.00955981,0.974883,0.127229,-0.0515814,0.239038,0.108208,0.281563,0.1109,0.0843665,0.068896,0.224469,0.149979,-0.0480855,0.0914525,0.120145,0.0134355,0.164708,0.11327,0.138672,0.163951,-0.00145258,0.0144677,-0.0638379,0.010386,-0.0154453,-0.0496816,-0.0511319,0.0449583,-0.0740891,0.217746,0.070978,-0.0134519,0.144731,0.119659,0.0483067,-34160.2
-33730.9,1,0.42737,3,7,0,33746,-0.00545805,0.967305,0.1395,-0.0316658,0.263936,0.142658,0.292263,0.133294,0.0493569,0.0877161,0.240872,0.162449,-0.0362983,0.11309,0.0574568,-0.00227121,0.171042,0.126604,0.147862,0.159494,0.0256312,0.0288748,-0.0517638,0.0162334,-0.000333589,-0.0107652,-0.0513028,0.0665607,-0.0930086,0.118342,0.11247,-0.0171157,0.114448,0.0574616,0.043245,-34223.4
-33730.2,0.945776,0.42737,3,7,0,33745.9,-0.0108889,0.973354,0.138368,-0.015403,0.243087,0.116344,0.275607,0.104662,0.089851,0.0785101,0.233297,0.161962,-0.0478049,0.0851239,0.0851598,0.0326184,0.148177,0.113206,0.134289,0.162515,0.000812081,0.019298,-0.0773129,0.0197789,-0.0199546,-0.0333802,-0.0519345,0.0523865,-0.0844168,0.1565,0.0893323,-0.00994924,0.101212,0.11296,0.0475882,-34161.9
-33727.4,0.639069,0.42737,3,7,0,33757.7,-0.0127924,0.971431,0.14851,-0.023459,0.259265,0.103282,0.281672,0.109625,0.0906668,0.0730875,0.233595,0.156828,-0.054226,0.0954702,0.0904946,0.0228095,0.14223,0.113382,0.142755,0.167376,0.00448743,0.0264391,-0.0822059,0.0114919,-0.0141307,-0.031553,-0.0447286,0.0568913,-0.0845197,0.141911,0.102442,-0.0183877,0.107623,0.0984413,0.0606533,-34182
-33737.4,0.597814,0.42737,3,7,0,33754.1,-0.00509058,0.971119,0.151378,-0.0254282,0.259412,0.120384,0.281201,0.1211,0.0642053,0.0840155,0.208229,0.149093,-0.0551476,0.122116,0.0994346,-0.0128345,0.134826,0.133615,0.163685,0.146426,0.0121668,0.0341047,-0.0517329,0.0233402,-0.0147611,-0.0421449,-0.0387377,0.0506905,-0.0852294,0.184174,0.156278,-0.0162816,0.0789378,0.104811,0.0428506,-34167.3
