# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:53:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/6d_ndxxy.json
# init = 2 (Default)
# random
#   seed = 43163
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_GPT2/reg-20250511175327_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.554236
# Diagonal elements of inverse mass matrix:
# 2.38538e-05, 2.27713e-05, 1.58159e-05
-35770.9,0.929148,0.554236,2,3,0,35771.2,-0.0199417,0.134611,0.997591,-34055.1
-35770.3,1,0.554236,2,3,0,35770.9,-0.0181908,0.13622,0.997387,-34054.9
-35771.4,0.892331,0.554236,2,3,0,35771.9,-0.020692,0.139218,0.99615,-34055.9
-35770,0.986882,0.554236,3,7,0,35771.7,-0.0145735,0.1347,0.996266,-34054.5
-35770.7,0.931995,0.554236,2,7,0,35770.8,-0.0135954,0.136426,0.999658,-34054.6
-35770.2,0.923845,0.554236,2,3,0,35771.7,-0.0149702,0.139112,0.996409,-34055.1
-35771.3,0.90941,0.554236,2,3,0,35771.5,-0.0141991,0.142082,0.997929,-34055.6
-35770.6,0.845164,0.554236,2,3,0,35773.7,-0.0154697,0.139666,0.994602,-34055.4
-35771,0.901523,0.554236,3,7,0,35772.8,-0.0136396,0.140611,0.998672,-34055.3
-35770.4,0.980668,0.554236,2,7,0,35771.7,-0.0170459,0.137927,0.998296,-34055
-35770.1,0.981499,0.554236,2,3,0,35770.8,-0.016877,0.135562,0.995536,-34054.8
-35771.7,0.76428,0.554236,2,3,0,35773.1,-0.0159459,0.129277,0.996826,-34054.5
-35773.2,0.896515,0.554236,3,7,0,35774,-0.0174029,0.144431,0.999527,-34056.6
-35770.4,1,0.554236,2,3,0,35773.3,-0.0163536,0.137192,0.998941,-34054.9
-35770.3,0.988814,0.554236,2,3,0,35770.8,-0.0169244,0.134164,0.997789,-34054.6
-35771.7,0.743991,0.554236,3,7,0,35774,-0.0185495,0.132254,0.993311,-34055.2
-35772,0.946663,0.554236,1,1,0,35772.2,-0.0185047,0.131806,0.992885,-34055.3
-35771.7,0.989484,0.554236,3,15,0,35773.2,-0.0125157,0.130996,0.999392,-34054.3
-35770.2,1,0.554236,2,3,0,35771.6,-0.0151985,0.133907,0.995261,-34054.6
-35771,0.903325,0.554236,2,3,0,35771.6,-0.0191528,0.13991,0.996849,-34055.7
-35770.4,1,0.554236,2,7,0,35771.1,-0.0137038,0.13312,0.995645,-34054.4
-35771.4,0.90706,0.554236,2,3,0,35772,-0.0156944,0.142219,0.995203,-34055.9
-35770.3,1,0.554236,2,3,0,35771.5,-0.0128931,0.137563,0.995491,-34054.8
-35770.4,0.958993,0.554236,3,7,0,35771.1,-0.0169813,0.133816,0.997974,-34054.6
-35773.5,0.759966,0.554236,2,3,0,35773.8,-0.0212009,0.129156,0.99912,-34055.3
-35775.5,0.934417,0.554236,3,7,0,35776.4,-0.0234836,0.127001,0.99606,-34056.1
-35771.4,1,0.554236,2,3,0,35776.5,-0.0180994,0.139308,0.993316,-34055.9
-35771.7,0.987339,0.554236,2,3,0,35772.1,-0.0202628,0.138547,0.993651,-34056
-35771.9,0.993554,0.554236,2,3,0,35772.2,-0.0214822,0.137482,0.994085,-34056
-35773.6,0.875379,0.554236,3,7,0,35775.5,-0.0102607,0.144873,0.995513,-34056.5
-35772.3,0.962791,0.554236,2,3,0,35775.1,-0.0107009,0.140865,0.999973,-34055.4
-35772.3,0.950446,0.554236,3,7,0,35774.4,-0.0189645,0.142698,0.998862,-34056.3
-35772.5,0.891624,0.554236,2,7,0,35774.9,-0.0122009,0.13759,1.00215,-34055.1
-35773.3,0.952951,0.554236,3,7,0,35774.4,-0.0144666,0.138917,0.990076,-34056.4
-35770.3,1,0.554236,2,3,0,35773.3,-0.0138968,0.13328,0.996059,-34054.4
-35772.9,0.789252,0.554236,2,3,0,35773.3,-0.024017,0.134558,0.996202,-34056.1
-35770.4,1,0.554236,2,3,0,35773,-0.0142761,0.139536,0.997369,-34055.1
-35770.4,0.924964,0.554236,3,7,0,35771.6,-0.0149479,0.138226,0.994583,-34055.1
-35771.3,0.752258,0.554236,2,3,0,35773.4,-0.00947915,0.137262,0.998117,-34054.7
-35771.2,1,0.554236,3,7,0,35771.7,-0.0205173,0.134345,0.995414,-34055.3
-35771.7,0.977265,0.554236,2,3,0,35772,-0.0215605,0.136501,0.994733,-34055.8
-35774.1,0.815141,0.554236,2,3,0,35774.9,-0.00649203,0.138887,1.00072,-34055.5
-35771,0.967782,0.554236,2,3,0,35775.1,-0.016678,0.131812,0.994499,-34054.7
-35770.2,0.983029,0.554236,2,3,0,35771.5,-0.0136338,0.133599,0.996167,-34054.4
-35770.2,0.908068,0.554236,2,3,0,35771.3,-0.016441,0.135215,0.995118,-34054.8
-35772.6,0.81002,0.554236,2,3,0,35772.7,-0.0197091,0.128956,0.996589,-34055
-35771.7,0.985446,0.554236,3,7,0,35773.9,-0.0124773,0.133053,1.00059,-34054.5
-35770.5,1,0.554236,2,3,0,35771.6,-0.0135039,0.135098,0.999118,-34054.5
-35771,0.858652,0.554236,2,3,0,35772.6,-0.0129624,0.131427,0.995503,-34054.4
-35770.6,0.969213,0.554236,3,7,0,35772,-0.0175496,0.139575,0.997499,-34055.3
-35770.1,1,0.554236,2,3,0,35770.7,-0.0144191,0.136875,0.998127,-34054.6
-35771.5,0.788237,0.554236,3,7,0,35773.1,-0.0215384,0.134766,0.997444,-34055.4
-35772.2,0.910396,0.554236,1,1,0,35772.3,-0.0229512,0.134891,0.997415,-34055.7
-35771.8,0.9963,0.554236,3,7,0,35772.7,-0.00803232,0.137461,0.996196,-34055
-35772,0.978987,0.554236,3,7,0,35773.1,-0.0224384,0.133943,0.996057,-34055.6
-35775.5,0.548724,0.554236,2,3,0,35779.6,-0.00491502,0.139551,0.992327,-34056.4
-35771.3,1,0.554236,2,3,0,35776.2,-0.0140688,0.141395,0.994308,-34055.7
-35771.1,1,0.554236,1,1,0,35771.4,-0.0144898,0.141221,0.994583,-34055.7
-35770.9,1,0.554236,1,1,0,35771.2,-0.0149607,0.140855,0.995139,-34055.5
-35770.5,0.989098,0.554236,3,7,0,35771.6,-0.0143555,0.135785,0.999324,-34054.6
-35770.5,0.994743,0.554236,2,7,0,35770.9,-0.0146741,0.133432,0.994448,-34054.6
-35770.3,0.800014,0.554236,3,7,0,35773.6,-0.0170461,0.138057,0.998011,-34055
-35770.7,0.949155,0.554236,2,3,0,35771.2,-0.0119121,0.138347,0.994725,-34055
-35771.2,0.943202,0.554236,2,3,0,35771.9,-0.0150617,0.141447,0.994791,-34055.7
-35771.1,0.913928,0.554236,3,7,0,35772.8,-0.0184302,0.131593,0.995952,-34054.8
-35771.3,0.755874,0.554236,3,7,0,35774.8,-0.0131102,0.141782,0.995726,-34055.6
-35772.1,0.835177,0.554236,2,5,0,35773.6,-0.0148883,0.12962,0.999611,-34054.5
-35772.2,0.913434,0.554236,2,3,0,35774.2,-0.0201255,0.131999,0.99991,-34055.1
-35771.9,0.983746,0.554236,2,7,0,35773.5,-0.0149733,0.13091,0.992966,-34054.9
-35771.6,0.961443,0.554236,2,7,0,35773.3,-0.01645,0.129404,0.997013,-34054.5
-35775.3,0.753864,0.554236,3,7,0,35776.6,-0.00989496,0.145194,1.00108,-34056.8
-35774.4,1,0.554236,3,7,0,35777.3,-0.0191625,0.127153,0.992949,-34055.6
-35772.1,0.967697,0.554236,3,7,0,35777.3,-0.0172686,0.136564,1.00187,-34055.2
-35771,1,0.554236,2,3,0,35772.8,-0.0194075,0.134726,0.998678,-34055
-35775,0.692856,0.554236,2,3,0,35776,-0.0200183,0.128778,1.00223,-34055.5
-35774.7,0.905733,0.554236,2,3,0,35778.8,-0.0261658,0.133428,0.997741,-34056.6
-35772.9,1,0.554236,2,3,0,35775.8,-0.0218351,0.134527,1.00074,-34055.6
-35772.5,1,0.554236,1,1,0,35773.1,-0.0221069,0.135061,0.999982,-34055.7
-35770.9,1,0.554236,2,3,0,35772.7,-0.0181498,0.135863,0.999507,-34055
-35772.6,0.86975,0.554236,2,3,0,35772.8,-0.0179892,0.136409,1.00241,-34055.4
-35770.2,1,0.554236,2,3,0,35772.5,-0.0126212,0.135831,0.996531,-34054.5
-35771,0.783753,0.554236,3,7,0,35773.2,-0.0105455,0.134311,0.994864,-34054.6
-35771.2,0.996077,0.554236,3,7,0,35771.3,-0.0104761,0.133243,0.995116,-34054.5
-35770.3,0.954189,0.554236,2,3,0,35772.2,-0.0137229,0.139028,0.997232,-34054.9
-35770,0.940509,0.554236,3,7,0,35771.3,-0.0142852,0.13581,0.996261,-34054.6
-35770,0.985588,0.554236,2,3,0,35770.1,-0.014976,0.135449,0.995361,-34054.7
-35770.6,0.890023,0.554236,1,3,0,35771.3,-0.0137966,0.13243,0.997543,-34054.3
-35770.1,0.969828,0.554236,2,3,0,35771.1,-0.0157745,0.134777,0.995695,-34054.6
-35770.5,0.951488,0.554236,2,3,0,35770.6,-0.0172516,0.135111,0.994252,-34055
-35770.9,0.935657,0.554236,2,7,0,35771.9,-0.0179277,0.139948,0.99833,-34055.5
-35774.2,0.746635,0.554236,2,3,0,35775.2,-0.00882727,0.127325,0.997003,-34054.7
-35772.6,0.992326,0.554236,3,7,0,35775.5,-0.017326,0.144116,0.998403,-34056.4
-35772,0.920183,0.554236,3,7,0,35775.4,-0.0208108,0.131159,0.996562,-34055.2
-35771.9,0.989341,0.554236,3,7,0,35773.2,-0.00997312,0.141005,0.995384,-34055.5
-35771.8,0.995895,0.554236,3,7,0,35773.1,-0.0196704,0.130585,0.996956,-34054.9
-35771.2,1,0.554236,2,3,0,35772,-0.0173774,0.130884,0.997852,-34054.6
-35773.5,0.872369,0.554236,2,3,0,35773.7,-0.0141317,0.145566,0.994389,-34056.9
-35772.4,1,0.554236,3,7,0,35774.8,-0.0111049,0.143099,0.997753,-34055.8
-35770,0.873337,0.554236,2,5,0,35774.3,-0.0142662,0.136072,0.997014,-34054.6
-35770.5,0.923987,0.554236,2,3,0,35770.7,-0.0130305,0.137765,0.998693,-34054.7
-35771,0.935795,0.554236,2,3,0,35771.4,-0.0168687,0.136131,0.992928,-34055.3
-35772.1,0.82095,0.554236,1,1,0,35772.1,-0.0174841,0.135865,0.99133,-34055.8
-35774.5,0.738439,0.554236,3,7,0,35778.4,-0.00901655,0.131749,1.00249,-34054.9
-35773.6,1,0.554236,2,3,0,35775.3,-0.00704137,0.131945,0.999571,-34054.7
