log_cpy_var,cpy_med,ref_med,year_med,cpy_mean,cpy_std,log_cpy_mean,log_cpy_std,density_bin,log_cpy_var_z,cpy_med_z,ref_med_z,year_med_z,cpy_mean_z,cpy_std_z,log_cpy_mean_z,log_cpy_std_z,density_bin_z,field,vectorizer,min_distances,optimality,min_distances_z,optimality_z,type
0.203774185411656,6.762626262626263,81.0,2011.0,10.598139154984164,12.843470051810918,0.8226819481476574,0.4514135414580028,608.863,-1.0171777078106203,0.442321185815577,1.4690322981725488,-0.48634570941206606,-0.09560595547600845,-0.2926834047791155,0.5323996117625867,-1.0208409386190482,-1.710702126720731,Physics,GPT2,,,,,observed
0.1868968600862579,7.333333333333333,74.0,2010.0,10.638595457758312,9.881059422788004,0.8529861698061575,0.432315694933989,633.573,-1.370682787033445,0.9467026584155169,0.7788828963465194,-1.04216937731157,-0.068544771402887,-1.5161527293547226,0.9376089381677905,-1.4215601030032334,-1.665593645074719,Physics,GPT2,,,,,observed
0.2180216059343067,9.0,79.5,2012.0,13.037401030104409,12.5058041715825,0.9200391832654723,0.4669278380374281,656.79,-0.7187574650603541,2.4196751005215384,1.3211431406383995,0.069477958487438,1.5360140908164388,-0.43213869918289965,1.8342004006865742,-0.6953133481915829,-1.6232106576859915,Physics,GPT2,,,,,observed
0.25327456376718477,7.7,84.0,2011.0,10.916023409655237,11.576430846988236,0.8030454161277764,0.5032639106544247,681.156,0.01963558071430182,1.270756595678842,1.764810613240847,-0.48634570941206606,0.11702653290594857,-0.8159679167059832,0.26983203941649564,0.06710563123509757,-1.5787301532834528,Physics,GPT2,,,,,observed
0.2179372052086601,6.857142857142858,78.5,2012.0,12.277659363570605,16.754200632476632,0.8406724017173269,0.4668374505206926,705.939,-0.7205252857683699,0.5258533892423688,1.2225503689489667,0.069477958487438,1.0278235821368082,1.3224400542203438,0.7729568402187457,-0.6972098976340277,-1.533488409024727,Physics,GPT2,,,,,observed
0.24912826810879585,7.4,74.0,2012.0,11.391782309598552,12.868632880613296,0.8475323830124112,0.4991275068645244,740.778,-0.06721091580930852,1.0056215560997583,0.7788828963465194,0.069477958487438,0.4352612276991388,-0.2822912097006733,0.8646842711707198,-0.019686157994133903,-1.4698892834858597,Physics,GPT2,,,,,observed
0.3441958641359338,5.504464285714286,63.0,2011.5,9.906917077460049,14.754094069872043,0.7149986787412248,0.586682080973958,803.883,1.924033396731317,-0.6696215660026077,-0.305637592237241,-0.208433875462314,-0.5579637734830077,0.4964002738958355,-0.9074745269962798,1.8174212735180855,-1.354690144098098,Physics,GPT2,,,,,observed
0.265542339560789,5.857142857142858,55.5,2011.0,10.022581551176476,13.444041780589862,0.7473420061534495,0.5153080045572638,905.204,0.27659105026845693,-0.35793007602124377,-1.0450833799079868,-0.48634570941206606,-0.48059591237531724,-0.044648550944307974,-0.4749995384583565,0.3198199484457701,-1.1697271141970227,Physics,GPT2,,,,,observed
0.2614569182252703,5.677777777777777,51.5,2011.0,9.127224380121328,10.857800578137404,0.7287223416488147,0.511328581467211,1000.685,0.1910196007036493,-0.5164499674097975,-1.4394544666657179,-0.48634570941206606,-1.079499508494229,-1.112760697908131,-0.7239701867342767,0.2363219952408388,-0.9954250933130537,Physics,GPT2,,,,,observed
0.3252678340205409,6.1,58.0,2011.0,10.691091661632978,14.959618847726682,0.7486459133310271,0.570322570148281,1070.617,1.5275751513359592,-0.14329694874293863,-0.7986014506844048,-0.48634570941206606,-0.033430108451030664,0.5812815724848512,-0.4575644973912992,1.4741590371420468,-0.8677631613636847,Physics,GPT2,,,,,observed
0.3022864409933017,3.9444444444444446,56.0,2011.0,8.1058071162211,10.95393542829509,0.6392567646228309,0.5498058211708037,1131.268,1.0462169381053676,-2.0483413072000585,-0.9957869940632703,-0.48634570941206606,-1.762724585886397,-1.0730572081088812,-1.9202486000748573,1.04366785606584,-0.7570438363813992,Physics,GPT2,,,,,observed
0.28258883818111435,4.666666666666667,56.0,2010.0,10.003026370905628,14.62982409404488,0.6907525004593963,0.5315908559984025,1181.251,0.6336395593815405,-1.4100532489541162,-0.9957869940632703,-1.04216937731157,-0.49367635464525783,0.4450770366981506,-1.2316794407603142,0.6614736849066087,-0.6657991080077603,Physics,GPT2,,,,,observed
0.32958651828857305,4.375,42.0,2009.0,10.831572947736634,16.00590892921486,0.701892564266839,0.5740962622144243,1223.736,1.6180324243264628,-1.66782342632267,-2.376085797715329,-1.5979930452110742,0.06053769585631545,1.0133971633375323,-1.0827213912055689,1.5533402542225556,-0.5882420929235505,Physics,GPT2,,,,,observed
0.3315096412589627,4.625,54.0,2010.0,7.500584855535079,10.78443478174229,0.5922867199515784,0.5757687393901849,1270.561,1.6583133174712887,-1.446877560006767,-1.1929725374421358,-1.04216937731157,-2.1675572047494565,-1.143060616657777,-2.5483030136460436,1.588432883932387,-0.5027623416862174,Physics,GPT2,,,,,observed
0.33300740785494753,5.264204545454545,53.0,2010.0,9.336251295730257,12.071921918696876,0.6682971532561256,0.5770679404151192,1309.665,1.689684881920197,-0.8819591518126968,-1.2915653091315686,-1.04216937731157,-0.9396815950504764,-0.6113311520058237,-1.5319384679338455,1.6156932741771262,-0.43137739363742517,Physics,GPT2,,,,,observed
0.32084950447396415,5.9,58.0,2009.0,12.816972181987662,19.347614630991803,0.7897780303594002,0.5664357902480776,1342.785,1.4350307518958003,-0.32005364179566054,-0.7986014506844048,-1.5979930452110742,1.3885694351044695,2.3935145507883,0.0924287551168725,1.3926049628752772,-0.37091632880068204,Physics,GPT2,,,,,observed
0.3209862150798376,5.136363636363637,56.5,2009.0,10.857133904702954,15.512383894797047,0.7371363815837552,0.5665564535682543,1367.404,1.4378942324905108,-0.9949428334515102,-0.9464906082185539,-1.5979930452110742,0.07763539668706794,0.8095723678805059,-0.6114628439354757,1.3951367721435248,-0.32597396904175185,Physics,GPT2,,,,,observed
0.31533461831018067,5.664835164835164,48.5,2010.0,10.691038906054382,15.843509697641599,0.7378245063951162,0.5615466305750402,1389.041,1.3195183568541913,-0.5278884347257856,-1.735232781734016,-1.04216937731157,-0.033465396609496954,0.9463266241563821,-0.6022616641646662,1.2900185285222254,-0.28647529573641967,Physics,GPT2,,,,,observed
0.3315534883957696,5.985645933014354,62.0,2011.0,11.992687290418868,16.340926517005094,0.7712950466312897,0.5758068151696102,1415.355,1.6592317204333558,-0.24436118233050014,-0.4042303639266738,-0.48634570941206606,0.8372060219927295,1.1517587185652276,-0.1547142822732749,1.5892318061823583,-0.23843868764118845,Physics,GPT2,,,,,observed
0.2777052461338107,5.909090909090909,52.0,2010.0,10.90068952250005,14.276592729281248,0.7819612052291476,0.5269774626431483,1438.348,0.5313499749664039,-0.3120192466569007,-1.3901580808210015,-1.04216937731157,0.10676970975580789,0.29919323010081145,-0.012093000345158466,0.5646734970965069,-0.1964646156668157,Physics,GPT2,,,,,observed
0.2321115411662721,5.251748251748252,57.5,2010.0,11.398083590698635,17.909536178620243,0.7950894699960429,0.481779556608904,1459.595,-0.42363584037229607,-0.892967818228786,-0.8478978365291212,-1.04216937731157,0.43947614888701303,1.7995911913551481,0.16345004388843892,-0.3836882522338992,-0.1576778933061188,Physics,GPT2,,,,,observed
0.38760947645900545,5.5,58.0,2009.0,10.846281511722687,15.098104430564112,0.6978779991788818,0.6225829072974983,1476.538,2.8333559444528658,-0.6735670279011059,-0.7986014506844048,-1.5979930452110742,0.07037624090824285,0.6384758253131476,-1.136401674878015,2.5707077295057594,-0.12674818854981043,Physics,GPT2,,,,,observed
0.2954876808004831,5.857142857142858,55.5,2010.0,11.069051984013488,16.004906970390532,0.7478050209127663,0.5435877857351865,1495.641,0.9038130788301935,-0.35793007602124377,-1.0450833799079868,-1.04216937731157,0.2193872068972017,1.0129833564621302,-0.4688083912032733,0.9131983834612347,-0.0918753708693665,Physics,GPT2,,,,,observed
0.26583377990646295,5.0,52.0,2010.0,9.503973311017663,13.541479238750549,0.7104380925220264,0.5155907096781932,1512.273,0.28269543236098926,-1.1154587605329123,-1.3901580808210015,-1.04216937731157,-0.8274924918062787,-0.0044070867947077754,-0.968455867837809,0.3257517879169652,-0.061513401353524164,Physics,GPT2,,,,,observed
0.26357292129958376,4.0,47.0,2010.0,7.169774295263189,10.860942176939933,0.5948323376395975,0.5133935345323154,1530.306,0.23534047619778098,-1.9992422257965248,-1.8831219392681653,-1.04216937731157,-2.3888360871729533,-1.1114632242468632,-2.5142645869122537,0.2796497215214283,-0.028593884982721255,Physics,GPT2,,,,,observed
0.20926924988814363,5.5,53.5,2011.0,9.88432761565001,12.410139715007169,0.7662737019953841,0.45745956093204965,1547.272,-0.9020804891670933,-0.6735670279011059,-1.2422689232868522,-0.48634570941206606,-0.573073843910522,-0.4716479174274741,-0.22185659995075097,-0.8939807783154147,0.002377806624168041,Physics,GPT2,,,,,observed
0.23839953107191209,6.131578947368421,57.0,2010.0,9.195746331919636,8.980139758824214,0.7625686607246547,0.48826174442803943,1563.925,-0.2919303522757606,-0.11538799720829776,-0.8971942223738376,-1.04216937731157,-1.0336652373544428,-1.8882306452141502,-0.27139812240046735,-0.2476762216104912,0.032778111960106465,Physics,GPT2,,,,,observed
0.30527323595920725,5.2,55.0,2010.0,10.328934819088271,15.700200839172405,0.6853076367591793,0.5525153716949487,1578.372,1.108777039939505,-0.9387020674801895,-1.094379765752703,-1.04216937731157,-0.27567649053282,0.8871403686929268,-1.3044847936644774,1.100520801267115,0.059151330670747515,Physics,GPT2,,,,,observed
0.3122484490746372,5.083333333333333,48.0,2010.0,10.254549846968324,17.39943775236523,0.6885131584701802,0.5587919550911924,1592.287,1.2548768050045,-1.0418101384276115,-1.7845291675787325,-1.04216937731157,-0.32543253062500077,1.5889216201204732,-1.2616225381038688,1.2322187521626713,0.08455337527229567,Physics,GPT2,,,,,observed
0.20921158007416332,5.0,55.0,2010.0,7.385139238048751,8.056994427575129,0.6869277749511696,0.4573965238982073,1605.612,-0.9032884158833719,-1.1154587605329123,-1.094379765752703,-1.04216937731157,-2.2447786731241948,-2.269487714657276,-1.2828213068784502,-0.8953034482559656,0.10887836588067737,Physics,GPT2,,,,,observed
0.24367069284921286,4.933333333333334,60.0,2012.0,9.674325218794587,13.075719135242773,0.7521954093227881,0.49363011744545415,1619.277,-0.18152290170200805,-1.1743776582171528,-0.6014159073055393,0.069477958487438,-0.7135442558714675,-0.1967650245060216,-0.41010283029726974,-0.1350347283962647,0.1338240316715617,Physics,GPT2,,,,,observed
0.2663316573913411,6.033333333333333,56.0,2010.0,9.28319132071588,9.357145138790294,0.7505178864408336,0.516073306218546,1631.272,0.2931237565380589,-0.20221584642717927,-0.9957869940632703,-1.04216937731157,-0.9751733640041348,-1.7325282206179338,-0.4325336296982968,0.3358778344396291,0.1557210870072116,Physics,GPT2,,,,,observed
0.2627756877685764,5.191666666666666,60.0,2011.0,9.464302150197131,11.041646579795184,0.7331488772373855,0.5126165114084567,1641.474,0.2186419711263798,-0.94606692969072,-0.6014159073055393,-0.48634570941206606,-0.8540284951418291,-1.0368326880399115,-0.6647812880928113,0.2633458907985063,0.17434499351278077,Physics,GPT2,,,,,observed
0.3001857171054397,6.25,60.0,2012.0,11.54063918115442,14.473466793451458,0.7883285711080169,0.5478920670218175,1653.973,1.002216093772148,-0.010729428953396429,-0.6014159073055393,0.069477958487438,0.5348314534859707,0.3805018022335771,0.07304748165855648,1.0035126499563845,0.19716210853072916,Physics,GPT2,,,,,observed
0.2951741086053244,5.9375,56.0,2010.0,9.59474533910403,11.21088994618585,0.7143839740614129,0.5432992808805515,1663.537,0.897245132692138,-0.2869117618482754,-0.9957869940632703,-1.04216937731157,-0.7667751649054778,-0.9669355356538546,-0.9156939781358494,0.9071448515028137,0.21462133631148442,Physics,GPT2,,,,,observed
0.28517733408547413,5.4,56.0,2010.0,9.589376899987446,13.832444212165802,0.6874074443347573,0.5340199753618531,1674.634,0.687857063168212,-0.7619453744274668,-0.9957869940632703,-1.04216937731157,-0.7703661089403354,0.11576083186312311,-1.2764074642788583,0.7124425038405869,0.23487907895923002,Physics,GPT2,,,,,observed
0.2803533040219879,5.8769841269841265,55.5,2011.0,9.461525867522983,11.33492868159915,0.745520097625036,0.5294839978903875,1686.514,0.5868150380316984,-0.34039468980569676,-1.0450833799079868,-0.48634570941206606,-0.8558855480935919,-0.9157078002580438,-0.49936097350492337,0.6172666891357372,0.25656620004197456,Physics,GPT2,,,,,observed
0.2380594060663431,5.388888888888889,55.0,2011.0,8.759797900278521,9.446976924354813,0.720298659077483,0.4879133181891463,1697.795,-0.2990544619744928,-0.7717651907081736,-1.094379765752703,-0.48634570941206606,-1.3252707461644933,-1.6954278831652922,-0.8366064649085134,-0.2549870496205091,0.27715983749436907,Physics,GPT2,,,,,observed
0.3186205144135192,4.866071428571429,51.5,2011.0,10.032654875693154,19.300904945367982,0.656791644199163,0.564464803520573,1706.985,1.3883433003765295,-1.2338226174878602,-1.4394544666657179,-0.48634570941206606,-0.4738578747821163,2.3742235494121124,-1.6857830255489088,1.3512488783835095,0.2939363225743708,Physics,GPT2,,,,,observed
0.2535541176659161,6.666666666666667,60.0,2010.0,11.325651496061118,15.190541728803089,0.7953810906971626,0.5035415749130514,1717.799,0.025490994484714872,0.3575136815731091,-0.6014159073055393,-1.04216937731157,0.39102638676391266,0.6766522339899341,0.16734941570528158,0.07293170118263623,0.31367744440844514,Physics,GPT2,,,,,observed
0.28253019473088853,5.029411764705882,58.0,2012.0,10.269222382181702,13.363370462754544,0.7653775258906484,0.5315356946912301,1727.019,0.6324112393060376,-1.0894651292016295,-0.7986014506844048,0.069477958487438,-0.3156180851862961,-0.07796563459828948,-0.23383971305732143,0.6603162668234401,0.3305086949457269,Physics,GPT2,,,,,observed
0.2456496319862176,6.5,69.0,2012.0,10.219342082965087,12.386330415836461,0.782836225230357,0.4956305398038115,1737.915,-0.1400729075283903,0.21021643736250673,0.2859190378993556,0.069477958487438,-0.3489829718952657,-0.4814811076306203,-0.0003927735821424703,-0.0930610129384276,0.35039950902969874,Physics,GPT2,,,,,observed
0.27262847884201485,6.861538461538462,58.5,2012.0,13.088724190838532,16.83474429318723,0.8579706512109146,0.5221383713557306,1746.534,0.4250142263166219,0.5297381517270441,-0.7493050648396884,0.069477958487438,1.5703441062801358,1.355704415751799,1.0042583434969117,0.463137618973571,0.36613362490614487,Physics,GPT2,,,,,observed
0.23409844903823632,4.794444444444444,58.5,2010.0,9.281324620440333,13.439363142290352,0.710849189598733,0.4838372133664755,1755.283,-0.38201893655933417,-1.2971253617259884,-0.7493050648396884,-1.04216937731157,-0.9764219981180304,-0.046580818667139624,-0.9629589317535684,-0.340513620191132,0.38210505776413556,Physics,GPT2,,,,,observed
0.2740891715126923,6.227272727272727,66.5,2010.0,11.363732282445733,15.665556276535119,0.7951198390087952,0.5235352629123393,1764.164,0.4556092565309754,-0.03081541680029729,0.039437108675773665,-1.04216937731157,0.416498590087984,0.8728322375936138,0.16385611956131504,0.49244779363623364,0.39831745863415724,Physics,GPT2,,,,,observed
0.20436177403590755,6.333333333333333,66.0,2012.0,9.737110018987458,9.978415742332682,0.7926619215528531,0.4520639048142503,1771.884,-1.0048703333207842,0.06291919315190436,-0.009859277168942715,0.069477958487438,-0.6715475602144652,-1.475944775281934,0.13099036613905057,-1.0071947371829908,0.41241043630745605,Physics,GPT2,,,,,observed
0.29892861813935806,5.647058823529412,64.0,2011.0,11.438810836454193,17.748614796008656,0.7401149276739706,0.5467436493818268,1781.021,0.975885448303884,-0.543598871244692,-0.20704482054780823,-0.48634570941206606,0.4667185664735924,1.7331310006696627,-0.5716355661230291,0.9794160610303789,0.42909016907959724,Physics,GPT2,,,,,observed
0.23563970542101337,6.2,63.0,2010.0,10.433942166201124,12.497830244306716,0.7721039509143615,0.48542734309164476,1791.639,-0.34973645404556936,-0.054918602216576906,-0.305637592237241,-1.04216937731157,-0.205437171702457,-0.43543191428371675,-0.14389811403891062,-0.30714883982539476,0.4484734899261109,Physics,GPT2,,,,,observed
0.2010298233970957,7.619047619047619,60.0,2011.0,11.047659025953104,12.507816230655349,0.8415638757133794,0.4483634947195141,1799.727,-1.074659915012807,1.1992122199194062,-0.6014159073055393,-0.48634570941206606,0.2050774767379113,-0.4313077230411228,0.7848770796335357,-1.0848383206716832,0.46323825720870715,Physics,GPT2,,,,,observed
0.23980539920740349,6.0,67.0,2013.0,9.834183750884428,11.409383762109737,0.7493942476103894,0.48969929467725754,1809.304,-0.26248365281172636,-0.23167529526929959,0.08873349452049005,0.6253016263869421,-0.6066150293751077,-0.8849580094724376,-0.4475582338190666,-0.21751292891135776,0.4807212166876168,Physics,GPT2,,,,,observed
0.3358921789137427,6.052631578947368,74.0,2011.0,11.995149435081693,14.85905928141043,0.774001410381782,0.5795620578624369,1817.636,1.7501080355904326,-0.18516037604489916,0.7788828963465194,-0.48634570941206606,0.8388529483148734,0.5397506842699581,-0.1185264585204455,1.668025910640009,0.49593140968942034,Physics,GPT2,,,,,observed
0.23729375918860968,5.5,66.0,2013.0,8.859131559053475,10.75074660413394,0.708817081178946,0.4871280726755641,1826.083,-0.3150913668128771,-0.6735670279011059,-0.009859277168942715,0.6253016263869421,-1.2588265522950672,-1.1569737627628005,-0.9901310298606733,-0.27146340603291497,0.5113515369441297,Physics,GPT2,,,,,observed
0.2201037657629173,6.2105263157894735,67.0,2011.0,10.04419674897019,12.228658608527441,0.7839220224809333,0.46915217761715367,1836.09,-0.6751454553979043,-0.045615618371697135,0.08873349452049005,-0.48634570941206606,-0.4661375262608447,-0.5465992305886818,0.01412583631573788,-0.6486413060546053,0.5296194679773808,Physics,GPT2,,,,,observed
0.27522345665019554,6.181818181818182,60.0,2013.0,11.006933748725814,14.893434857341006,0.7657186447048787,0.5246174383779055,1843.338,0.47936749722749983,-0.07098739249409743,-0.6014159073055393,0.6253016263869421,0.1778363758980975,0.5539477244282808,-0.2292784830578828,0.5151544609944348,0.5428508024561464,Physics,GPT2,,,,,observed
0.29557336902193937,5.25,64.0,2012.0,9.915181636041941,12.46465547670922,0.7374693146586745,0.543666597302004,1853.632,0.9056078668626774,-0.8945128942170091,-0.20704482054780823,0.069477958487438,-0.552435617775942,-0.44913302314007,-0.6070110685839635,0.9148520413833037,0.56164265636404,Physics,GPT2,,,,,observed
0.1879439721936661,5.777777777777778,63.0,2013.0,9.099064755263104,10.20518499160691,0.7656522013105492,0.4335250537093169,1861.092,-1.3487504345221453,-0.4280716208834358,-0.305637592237241,0.6253016263869421,-1.0983354559106944,-1.382289554926623,-0.2301669230700939,-1.396184821173384,0.5752610000742485,Physics,GPT2,,,,,observed
0.22279368348958167,6.916666666666666,59.0,2012.0,11.161440245589002,11.850572971830404,0.8369047664365685,0.47201025782241396,1870.163,-0.6188036144525031,0.5784595478890114,-0.7000086789949721,0.069477958487438,0.28118563090663246,-0.7027477989301452,0.7225783493450699,-0.588671847709928,0.5918202488403743,Physics,GPT2,,,,,observed
0.22490313739396714,6.785714285714286,70.0,2012.0,11.250845294250805,15.207106947854005,0.8125094868687748,0.4742395358824137,1877.824,-0.5746199150090553,0.4627259988663959,0.38451180958878833,0.069477958487438,0.34098858651555336,0.6834936344241325,0.3963797453179108,-0.5418961842727006,0.6058055211143566,Physics,GPT2,,,,,observed
0.2598233804074394,5.45,69.0,2012.5,10.13810546053339,13.725052631247808,0.7632175953661465,0.5097287321776549,1887.144,0.15680423158726578,-0.7177562011642864,0.2859190378993556,0.34738979243719004,-0.4033220746396613,0.0714083360667583,-0.2627209693647233,0.20275327482801844,0.6228193231759037,Physics,GPT2,,,,,observed
0.2534651065451405,6.444444444444445,69.0,2012.0,10.761280338485843,15.304669368303413,0.7634297490672444,0.5034531820786721,1895.017,0.023626606455519696,0.16111735595897286,0.2859190378993556,0.069477958487438,0.0135190335594934,0.7237867077346914,-0.2598841811678513,0.0710770050164743,0.6371916046813287,Physics,GPT2,,,,,observed
0.2374735416401686,6.666666666666667,65.0,2011.0,10.577426024928455,12.764945425334485,0.8068290415757593,0.48731257077995493,1902.989,-0.3113257221650507,0.3575136815731091,-0.10845204885837548,-0.48634570941206606,-0.10946094930224186,-0.3251139094419214,0.32042434092563915,-0.26759218808543656,0.6517446121957766,Physics,GPT2,,,,,observed
0.2807744832327066,7.142857142857143,65.0,2013.0,12.054717743799738,16.2021357130106,0.8097084822353197,0.52988157472468,1912.69,0.5956368736828764,0.778362950746258,-0.10845204885837548,0.6253016263869421,0.8786981357543355,1.0944384100445759,0.35892644215868424,0.6256088159098679,0.6694539355647756,Physics,GPT2,,,,,observed
0.3014745156020275,5.5,68.0,2012.5,10.526481631381584,14.397132756288375,0.7170514234434199,0.5490669500179622,1919.241,1.0292107037505975,-0.6735670279011059,0.18732626620992282,0.34738979243719004,-0.14353760773941301,0.34897600632430126,-0.8800264932724041,1.0281645462773823,0.6814128859194102,Physics,GPT2,,,,,observed
0.21540431397274656,8.21590909090909,71.5,2013.0,12.514886211712838,13.777687191621306,0.877767174079675,0.46411670296677165,1929.193,-0.7735781184744489,1.7267085198034775,0.5324009671229375,0.6253016263869421,1.1865044047641704,0.09314629818402817,1.2689652146125256,-0.7542977836915797,0.6995804136143156,Physics,GPT2,,,,,observed
0.24449932550848763,6.5,71.0,2012.0,10.812067109301324,15.865579302466418,0.7782324902121841,0.4944687305669466,1937.607,-0.16416672421440978,0.21021643736250673,0.4831045812782211,0.069477958487438,0.04749025829521986,0.9554413242739612,-0.06195107350101332,-0.11743859006393877,0.7149402988660171,Physics,GPT2,,,,,observed
0.20807731469040758,5.375,69.0,2014.0,8.915667342354253,10.557094052628965,0.74357678464267,0.45615492400105423,1946.132,-0.9270462428265357,-0.7840399610590575,0.2859190378993556,1.181125294286446,-1.221009818344824,-1.2369518569780107,-0.5253457538913935,-0.9213552270605059,0.7305028163096535,Physics,GPT2,,,,,observed
0.21712373482768466,6.0,72.0,2013.0,10.007585618557169,11.290681556629753,0.7798702696598132,0.4659653794303657,1954.77,-0.7375638808021103,-0.23167529526929959,0.5816973529676539,0.6253016263869421,-0.4906266780442579,-0.9339817692920314,-0.040051698745485496,-0.7155080653441928,0.7462716169757097,Physics,GPT2,,,,,observed
0.22821548224349333,5.428571428571429,65.0,2013.0,9.68620148577202,11.831941511846173,0.7551156117596408,0.47771904111464236,1961.763,-0.5052409876097607,-0.736694418277078,-0.10845204885837548,0.6253016263869421,-0.7056002317086066,-0.7104425524999037,-0.37105568776582526,-0.4688877208642285,0.7590374450675978,Physics,GPT2,,,,,observed
0.22472795512553354,6.0,68.0,2013.0,9.368122990869006,10.74689579827761,0.780019936593878,0.47405480181676624,1972.396,-0.5782892062318691,-0.23167529526929959,0.18732626620992282,0.6253016263869421,-0.9183626472047717,-1.1585641374373845,-0.03805044498549902,-0.5457723532599452,0.7784481486427516,Physics,GPT2,,,,,observed
0.21777524206812093,6.875,72.0,2013.0,10.367373190856286,11.722050151311812,0.8103040313600746,0.466663949826983,1980.938,-0.7239176949163597,0.5416352368363615,0.5816973529676539,0.6253016263869421,-0.24996509867152467,-0.7558274519910366,0.366889757052649,-0.7008503632182473,0.7940416998455132,Physics,GPT2,,,,,observed
0.209768428073444,6.333333333333333,66.0,2013.0,10.027309697162641,14.98427905332792,0.7737481482463537,0.4580048341158028,1990.509,-0.8916249210875136,0.06291919315190436,-0.009859277168942715,0.6253016263869421,-0.4774332598321398,0.5914661852442221,-0.12191292329942338,-0.882539623718224,0.8115137062329668,Physics,GPT2,,,,,observed
0.2061513558033204,5.333333333333333,70.0,2014.0,10.421922793981619,13.419801213301175,0.781969334179661,0.45403893643972915,1999.754,-0.9673865358429351,-0.8208642721117082,0.38451180958878833,1.181125294286446,-0.2134769188313826,-0.054659853968089055,-0.011984305041941971,-0.9657537809160592,0.8283905946513146,Physics,GPT2,,,,,observed
0.23333700754898964,5.416666666666666,72.0,2013.0,7.895685814185814,7.901276526847865,0.694511897352194,0.4830496946991993,2009.13,-0.3979677571686413,-0.7472156500064074,0.5816973529676539,0.6253016263869421,-1.9032745334138403,-2.333798878329395,-1.181411108519777,-0.35703767288424954,0.845506625566451,Physics,GPT2,,,,,observed
