# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/bj7u9aft.json
# init = 2 (Default)
# random
#   seed = 80778
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/nonsems/multireg-20250511180408_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49249.2,1,0.550272,3,7,0,49252,0.00061706,0.159486,0.120807,0.978785,0.149582,0.121817,-48095.1
-49249.8,0.749085,0.550272,2,3,0,49252,0.00260977,0.153811,0.121236,0.980886,0.143583,0.122251,-48089.7
-49249.4,1,0.550272,3,7,0,49250.2,0.00100623,0.152733,0.122957,0.979796,0.142208,0.123986,-48089
-49251,0.838576,0.550272,2,3,0,49251.7,0.00112963,0.163177,0.122898,0.976986,0.153145,0.123926,-48099.5
-49249.7,0.959453,0.550272,2,3,0,49252.3,0.00492466,0.15836,0.122645,0.978874,0.148141,0.123671,-48094.3
-49249.4,0.891155,0.550272,3,7,0,49251.3,-0.00298815,0.155455,0.125656,0.9808,0.14467,0.126708,-48090.6
-49250.3,0.897665,0.550272,2,3,0,49251,0.00396887,0.16175,0.123321,0.979537,0.151591,0.124353,-48097
-49248.8,0.98978,0.550272,2,3,0,49250.6,0.00233592,0.158115,0.124317,0.980615,0.147645,0.125357,-48093
-49252,0.398332,0.550272,2,3,0,49255.4,-0.00276425,0.161006,0.122841,0.974784,0.150881,0.123869,-48098.7
-49251,0.959563,0.550272,3,7,0,49254.4,-0.00403651,0.162176,0.12618,0.979648,0.151628,0.127236,-48097.2
-49248.8,1,0.550272,2,3,0,49251,-0.000360479,0.156011,0.121761,0.978116,0.145809,0.12278,-48092.2
-49249.4,0.92402,0.550272,2,3,0,49249.9,0.00172623,0.155647,0.119734,0.979358,0.145719,0.120736,-48091.8
-49249.3,0.949648,0.550272,2,3,0,49250.4,0.00321436,0.156961,0.12112,0.978196,0.146895,0.122134,-48093.3
-49249.6,0.837271,0.550272,2,7,0,49252,-0.000304708,0.153019,0.12603,0.980488,0.142067,0.127084,-48088.8
-49250.2,0.960846,0.550272,2,3,0,49250.6,0.000716958,0.161085,0.12006,0.977827,0.151362,0.121064,-48097.2
-49250.7,0.917737,0.550272,2,3,0,49252.3,-0.00525367,0.159832,0.121749,0.980233,0.14981,0.122768,-48095.1
-49250.8,0.996413,0.550272,3,7,0,49252.2,0.00341887,0.151809,0.126793,0.978691,0.140691,0.127853,-48089
-49249.4,0.953387,0.550272,2,3,0,49252.3,-0.00299226,0.158857,0.122474,0.980776,0.148686,0.123498,-48093.6
-49248.8,0.822591,0.550272,2,3,0,49251.5,0.000488496,0.154164,0.123802,0.978825,0.143584,0.124838,-48090.3
-49256.3,0.479688,0.550272,2,3,0,49256.7,-0.0100935,0.157741,0.117663,0.980705,0.148206,0.118647,-48095
-49248.9,1,0.550272,2,3,0,49255.9,-0.00129334,0.156716,0.120909,0.97935,0.146669,0.121921,-48092.4
-49249.4,0.90878,0.550272,2,3,0,49250.2,0.00374883,0.155457,0.126285,0.979159,0.144582,0.127342,-48091.5
-49249.4,0.998187,0.550272,3,7,0,49249.9,0.0021079,0.155673,0.127665,0.97973,0.14461,0.128733,-48091.3
-49248.8,1,0.550272,2,3,0,49249.7,-0.00216033,0.158531,0.122706,0.978978,0.148311,0.123732,-48093.9
-49249.3,0.809026,0.550272,2,3,0,49251.1,-0.00076374,0.153028,0.125204,0.979671,0.142195,0.126251,-48089.1
-49249.3,0.348683,0.550272,2,3,0,49256.3,-0.00076374,0.153028,0.125204,0.979671,0.142195,0.126251,-48089.1
-49250.3,0.894888,0.550272,2,3,0,49251.2,0.00228615,0.160699,0.127508,0.981215,0.149891,0.128574,-48095.3
-49250.6,0.713075,0.550272,3,7,0,49255.1,-0.0014574,0.159546,0.126709,0.975763,0.148799,0.127769,-48096.5
-49250.4,1,0.550272,2,3,0,49251.1,-0.0011274,0.159798,0.12507,0.975597,0.149298,0.126116,-48096.8
-49251.2,0.872506,0.550272,3,7,0,49253.6,-0.00155361,0.150843,0.126622,0.981048,0.139706,0.127682,-48087.3
-49249.2,0.974769,0.550272,2,3,0,49251.9,-0.00250967,0.154769,0.125918,0.978841,0.143914,0.126972,-48090.8
-49249.1,1,0.550272,3,7,0,49249.6,-0.00293851,0.155606,0.125566,0.979469,0.144841,0.126617,-48091.2
-49249,0.988531,0.550272,3,7,0,49249.8,0.00230404,0.159796,0.124059,0.978986,0.149441,0.125097,-48095.1
-49252.4,0.700755,0.550272,2,3,0,49252.9,-0.00248288,0.154314,0.117247,0.982459,0.14468,0.118228,-48090.5
-49253.1,0.981018,0.550272,3,7,0,49253.2,-0.00293932,0.154129,0.116728,0.982521,0.144561,0.117704,-48090.5
-49249.7,0.957386,0.550272,3,7,0,49255.3,0.00437053,0.159671,0.122838,0.979238,0.149485,0.123866,-48095.2
-49249.1,0.964112,0.550272,2,3,0,49250.4,0.00135784,0.15937,0.122501,0.981219,0.149219,0.123526,-48094
-49249.1,0.592971,0.550272,2,3,0,49254.1,0.00135784,0.15937,0.122501,0.981219,0.149219,0.123526,-48094
-49250,0.931746,0.550272,3,7,0,49250.6,0.00369179,0.157321,0.120856,0.977077,0.147309,0.121867,-48094.3
-49253.5,0.718543,0.550272,2,3,0,49254.9,-0.000300571,0.154517,0.133263,0.978785,0.142598,0.134378,-48091.7
-49251.3,0.985954,0.550272,3,7,0,49255.8,-0.00519478,0.159056,0.120114,0.977266,0.149231,0.121119,-48095.9
-49253.8,0.817709,0.550272,2,3,0,49254.6,0.00656188,0.151882,0.12854,0.981979,0.140518,0.129616,-48088.8
-49251.4,1,0.550272,3,7,0,49254.8,-0.00306828,0.157214,0.118046,0.981987,0.1476,0.119034,-48092.7
-49249.8,0.989007,0.550272,2,3,0,49253.1,0.00147597,0.154964,0.125784,0.976282,0.144137,0.126836,-48092.2
-49252.1,0.786765,0.550272,3,7,0,49253.7,0.00395042,0.163929,0.121781,0.980817,0.154092,0.1228,-48099
-49252.9,0.88628,0.550272,2,7,0,49256,-0.00747779,0.157102,0.128334,0.98109,0.14601,0.129408,-48092.8
-49249.2,1,0.550272,2,3,0,49252.9,-0.000314032,0.154052,0.123317,0.97745,0.143537,0.124349,-48090.9
-49250.1,0.834437,0.550272,2,3,0,49251.4,-0.00249723,0.154022,0.125714,0.976846,0.143161,0.126766,-48091.2
-49251.4,0.904135,0.550272,2,3,0,49252.4,0.00358766,0.154597,0.127672,0.982954,0.143483,0.12874,-48089.9
-49251.1,0.957163,0.550272,3,7,0,49253.9,-0.00540784,0.158657,0.127809,0.980361,0.147712,0.128878,-48093.9
-49249.4,0.934056,0.550272,2,3,0,49252.7,0.000834068,0.159231,0.127723,0.978743,0.148324,0.128792,-48094.7
-49248.8,0.901572,0.550272,2,3,0,49250.9,0.00234048,0.155381,0.122938,0.980324,0.144982,0.123967,-48090.9
-49249.3,0.805157,0.550272,2,3,0,49251,-0.00255708,0.155802,0.125912,0.977689,0.144996,0.126966,-48092.1
-49249.7,0.828592,0.550272,2,7,0,49251.5,-0.000123684,0.158122,0.128332,0.980955,0.147077,0.129406,-48092.9
-49250.9,0.88577,0.550272,2,3,0,49252.1,-0.00294003,0.151719,0.120855,0.979869,0.141448,0.121866,-48088.6
-49249.4,0.967882,0.550272,3,7,0,49251.7,-0.000577552,0.155892,0.120374,0.977566,0.145883,0.121381,-48092.6
-49249.2,0.959733,0.550272,2,3,0,49250.3,-0.0031265,0.157339,0.121435,0.979086,0.147246,0.122451,-48093
-49251.1,0.74588,0.550272,2,3,0,49252.7,0.00525926,0.152619,0.126565,0.979355,0.141572,0.127624,-48089.6
-49249.6,0.988066,0.550272,2,3,0,49251.7,-0.00160152,0.158996,0.120222,0.97815,0.149154,0.121228,-48095
-49250.5,0.710399,0.550272,3,7,0,49253.6,0.00403586,0.154837,0.127701,0.981218,0.14373,0.12877,-48090.4
-49249.4,0.737417,0.550272,2,3,0,49254.3,-0.00127947,0.154046,0.12226,0.977628,0.143681,0.123283,-48090.9
-49250.5,0.758862,0.550272,3,7,0,49252.5,-3.55761e-05,0.151055,0.121853,0.979705,0.14061,0.122872,-48088
-49252.2,0.77374,0.550272,2,3,0,49254.3,-0.0030512,0.15325,0.118065,0.976796,0.143449,0.119052,-48091.6
-49250,1,0.550272,2,3,0,49251.9,-0.00218212,0.153681,0.12022,0.978491,0.143592,0.121226,-48090.5
-49248.5,1,0.550272,2,3,0,49249.9,0.00132696,0.157973,0.123003,0.979144,0.147684,0.124032,-48093.3
-49249.2,0.92733,0.550272,2,3,0,49249.3,0.00214079,0.160142,0.125222,0.979942,0.149637,0.12627,-48095
-49250.5,0.722883,0.550272,2,3,0,49252.9,0.00112432,0.155158,0.117786,0.979045,0.145486,0.118772,-48091.9
-49251,0.833747,0.550272,2,7,0,49252.9,-0.00283143,0.158644,0.127065,0.983153,0.147805,0.128128,-48092.9
-49250,0.942351,0.550272,2,3,0,49253.2,0.00198299,0.15789,0.125553,0.975845,0.147232,0.126603,-48095
-49250.5,0.926938,0.550272,2,7,0,49252.3,0.00155824,0.160934,0.128667,0.978872,0.149972,0.129743,-48096.4
-49252,0.834753,0.550272,3,7,0,49253.4,-0.00236251,0.152426,0.117688,0.980785,0.142641,0.118672,-48089.4
-49250.8,0.870627,0.550272,3,7,0,49255.2,0.00111484,0.157473,0.130502,0.978994,0.146087,0.131594,-48093.4
-49249.6,0.955553,0.550272,2,3,0,49251.8,-0.00237784,0.155727,0.127166,0.977746,0.144738,0.12823,-48092.1
-49249.3,0.987679,0.550272,2,3,0,49250.4,-9.42712e-05,0.153631,0.12571,0.980801,0.142754,0.126762,-48089.2
-49249.7,0.814677,0.550272,3,7,0,49252.1,-0.000805856,0.161363,0.122054,0.978047,0.151367,0.123075,-48097
-49249.7,0.909883,0.550272,2,3,0,49251.3,-0.00174727,0.156264,0.124059,0.976129,0.145745,0.125096,-48093.3
-49250,0.9149,0.550272,2,3,0,49251.3,-0.000478953,0.158443,0.124512,0.983147,0.14796,0.125553,-48092.6
-49251.1,0.499136,0.550272,1,3,0,49256.7,0.0025378,0.156923,0.125191,0.974675,0.146272,0.126238,-48095
-49250.8,0.972194,0.550272,2,3,0,49252.1,-0.00140923,0.154063,0.122496,0.983495,0.143666,0.123521,-48089.1
-49249.8,1,0.550272,2,3,0,49250.8,-0.00155786,0.154248,0.121881,0.98198,0.143947,0.122901,-48089.5
-49250.1,0.683693,0.550272,3,7,0,49253.7,-0.0015634,0.161485,0.126234,0.977914,0.150897,0.12729,-48097.1
-49249.4,0.849959,0.550272,3,7,0,49252.6,-0.00240304,0.154222,0.123369,0.981103,0.143707,0.124401,-48089.6
-49251,0.834013,0.550272,2,7,0,49251.6,-0.000903217,0.160403,0.122313,0.975172,0.150326,0.123336,-48097.8
-49255.5,0.681242,0.550272,2,3,0,49257.9,-0.00145299,0.166194,0.117668,0.977265,0.15705,0.118652,-48103.5
-49251.2,1,0.550272,3,7,0,49256.7,0.00511012,0.160294,0.120794,0.977063,0.15043,0.121805,-48097.3
-49252.1,0.902496,0.550272,2,3,0,49254.3,8.33247e-05,0.159257,0.117519,0.982996,0.149814,0.118502,-48094.4
-49252.3,0.853159,0.550272,2,7,0,49255.5,0.000988717,0.159225,0.11616,0.977064,0.149974,0.117132,-48096.8
-49249.9,0.935855,0.550272,2,3,0,49254.5,-0.00198372,0.15403,0.120498,0.977914,0.143917,0.121506,-48091
-49251.1,0.801313,0.550272,2,3,0,49252.3,0.00110827,0.156872,0.120112,0.983735,0.146947,0.121117,-48091.7
-49250.2,0.966452,0.550272,2,7,0,49252.4,0.00326907,0.158308,0.128528,0.97847,0.147244,0.129603,-48094.3
-49249.8,0.768516,0.550272,2,7,0,49253.3,-0.00217239,0.154136,0.126955,0.980898,0.143103,0.128017,-48089.6
-49250,0.99237,0.550272,3,7,0,49250.8,-0.00223001,0.155577,0.128508,0.980405,0.144389,0.129583,-48091
-49249,0.796828,0.550272,1,3,0,49252.6,-2.88149e-05,0.156146,0.122846,0.977081,0.145795,0.123874,-48092.7
-49250.5,0.88616,0.550272,2,3,0,49250.7,0.00196114,0.154978,0.121321,0.983006,0.144791,0.122336,-48090.1
-49250.5,0.582228,0.550272,2,3,0,49257.3,0.00196114,0.154978,0.121321,0.983006,0.144791,0.122336,-48090.1
-49250,0.972001,0.550272,2,3,0,49251.4,-0.00146332,0.1543,0.12699,0.97691,0.14327,0.128052,-48091.4
-49251.2,0.898116,0.550272,2,3,0,49252.2,-0.00288434,0.161026,0.125348,0.982983,0.150543,0.126397,-48095.1
-49249.5,1,0.550272,2,3,0,49251.8,0.00339936,0.154584,0.126236,0.979095,0.143676,0.127292,-48090.8
-49251,0.764957,0.550272,2,3,0,49252.8,-0.00160818,0.163477,0.121772,0.980172,0.15362,0.122791,-48098.4
-49250.8,1,0.550272,3,7,0,49251.8,0.00158742,0.150842,0.125777,0.98047,0.139825,0.126829,-48087.5
-49250.2,0.99494,0.550272,3,7,0,49252.4,0.00218485,0.161906,0.126584,0.979741,0.151287,0.127643,-48096.9
-49249.1,0.809418,0.550272,2,3,0,49253,0.000502583,0.156709,0.120188,0.978468,0.146765,0.121193,-48092.9
-49250.5,0.807728,0.550272,3,7,0,49251.5,-0.000205812,0.157183,0.129706,0.981064,0.145898,0.130791,-48092.2
-49251.2,0.898968,0.550272,2,7,0,49252.8,0.0063266,0.155778,0.122767,0.976712,0.145422,0.123794,-48093.5
-49250.2,0.995715,0.550272,2,3,0,49252.7,0.00330758,0.161344,0.122043,0.980876,0.151349,0.123064,-48096.2
-49250.1,0.991776,0.550272,3,7,0,49251.6,0.00214389,0.158233,0.126602,0.976146,0.147441,0.127661,-48095.1
-49250.3,0.96103,0.550272,2,7,0,49251.8,-0.00162501,0.151339,0.124979,0.979424,0.14046,0.126025,-48088.1
-49251.8,0.857035,0.550272,2,3,0,49253.4,-0.00566721,0.162088,0.123938,0.980815,0.151857,0.124975,-48097
-49249,0.92616,0.550272,2,3,0,49253.3,-0.00127995,0.158157,0.12614,0.977796,0.147428,0.127195,-48094
-49250.7,0.871973,0.550272,2,3,0,49250.9,-0.00445523,0.15862,0.125908,0.976623,0.147946,0.126961,-48095.3
-49250.9,0.975895,0.550272,3,7,0,49252.5,-0.000556241,0.15181,0.125659,0.98235,0.140855,0.12671,-48087.6
-49249.9,1,0.550272,2,3,0,49251.7,0.00395604,0.155693,0.12321,0.97683,0.14527,0.124241,-48092.9
-49248.8,0.987173,0.550272,2,7,0,49250.3,-0.000510165,0.154431,0.124839,0.978642,0.143715,0.125884,-48090.5
-49251.9,0.735847,0.550272,2,3,0,49252.4,-0.0046982,0.154918,0.129952,0.980141,0.143492,0.131039,-48091
-49248.6,1,0.550272,2,3,0,49251.8,-0.000815302,0.155329,0.124381,0.980025,0.14472,0.125421,-48090.7
-49250,0.738384,0.550272,2,3,0,49251.5,0.00215062,0.160679,0.127513,0.979132,0.14987,0.128579,-48095.9
-49249.3,0.938771,0.550272,3,7,0,49251.3,0.00083247,0.160543,0.122584,0.980698,0.150433,0.123609,-48095.2
-49249.8,0.923817,0.550272,3,7,0,49250.5,0.00173123,0.160132,0.126313,0.981631,0.14947,0.12737,-48094.5
-49249,1,0.550272,2,3,0,49250,-0.00163405,0.156563,0.123484,0.977207,0.14614,0.124517,-48093
-49250.6,0.648963,0.550272,2,3,0,49253.3,-0.00245478,0.160591,0.128472,0.980379,0.14964,0.129547,-48095.4
-49249.8,0.822623,0.550272,3,7,0,49253.6,0.000971142,0.157159,0.11931,0.97746,0.147361,0.120308,-48093.9
-49249,0.547045,0.550272,2,3,0,49256.3,-0.00150273,0.160122,0.123964,0.979788,0.149796,0.125001,-48095
-49251.1,0.822378,0.550272,2,3,0,49251.5,-0.000202881,0.151269,0.119683,0.97988,0.141145,0.120684,-48088.4
-49251.2,0.899106,0.550272,3,7,0,49253.7,0.00351136,0.162373,0.12702,0.977999,0.151714,0.128082,-48098.3
-49250.8,1,0.550272,2,3,0,49252.2,0.00464065,0.161322,0.125782,0.980818,0.150791,0.126834,-48096.2
-49248.6,0.988791,0.550272,3,7,0,49250.8,0.000677594,0.158184,0.125991,0.979548,0.147477,0.127045,-48093.3
-49251.7,0.713115,0.550272,2,3,0,49252.1,0.00417305,0.15299,0.12347,0.975468,0.142403,0.124503,-48091.7
-49251.2,0.961769,0.550272,3,7,0,49254.3,-0.00394902,0.154813,0.129414,0.978584,0.14346,0.130497,-48091.4
-49252,0.957163,0.550272,2,3,0,49252.5,-0.00573882,0.153952,0.128835,0.979238,0.142642,0.129912,-48090.6
-49251.3,0.787688,0.550272,2,3,0,49256.4,0.00257255,0.154745,0.129384,0.982016,0.143393,0.130466,-48090.2
-49251.1,1,0.550272,2,3,0,49251.8,0.0017905,0.153635,0.129315,0.981409,0.142241,0.130397,-48089.4
-49249.9,1,0.550272,3,7,0,49252.1,-0.000801073,0.161638,0.122833,0.981155,0.151544,0.12386,-48096.1
-49249.8,0.837765,0.550272,2,7,0,49252.1,-0.00277738,0.159046,0.123129,0.976719,0.148789,0.124159,-48095.5
-49251.3,0.819627,0.550272,2,3,0,49253,0.0027643,0.163385,0.121887,0.977814,0.153508,0.122907,-48099.5
-49250.3,1,0.550272,3,7,0,49251.7,0.00263596,0.161172,0.120044,0.979161,0.151455,0.121048,-48096.8
-49250.7,0.978688,0.550272,3,7,0,49251.6,-0.00332638,0.15307,0.127618,0.980189,0.141893,0.128686,-48089.2
-49248.7,1,0.550272,2,3,0,49250.5,0.000362478,0.15927,0.123806,0.978372,0.148926,0.124842,-48094.7
-49249.3,0.894169,0.550272,2,3,0,49249.9,9.11254e-05,0.16058,0.124915,0.977704,0.150138,0.12596,-48096.3
-49251.2,0.854339,0.550272,2,3,0,49251.8,0.00315037,0.163194,0.123267,0.977567,0.15311,0.124299,-48099.3
-49251.1,0.99026,0.550272,3,7,0,49252.8,-0.00257885,0.150336,0.124144,0.979455,0.13953,0.125183,-48087.5
-49252.4,0.812154,0.550272,2,3,0,49255.1,-0.00762156,0.158116,0.122098,0.977075,0.147964,0.123119,-48095.4
-49251.6,1,0.550272,2,7,0,49252.7,0.00713223,0.15492,0.125285,0.981212,0.144163,0.126333,-48091.1
-49249.3,0.77504,0.550272,2,3,0,49255.1,-0.00376621,0.156173,0.122881,0.978931,0.145819,0.123909,-48092
-49249.5,0.756954,0.550272,2,3,0,49252.6,0.000417055,0.155367,0.128246,0.979764,0.144207,0.129319,-48091
-49250.4,0.817909,0.550272,2,3,0,49252.3,0.00569126,0.155674,0.125726,0.980736,0.144888,0.126777,-48091.4
-49249.3,0.951018,0.550272,2,3,0,49251.3,-0.00321562,0.157507,0.121507,0.97875,0.147411,0.122523,-48093.3
-49249.7,0.934567,0.550272,2,3,0,49250.5,0.00452376,0.15825,0.125592,0.98052,0.147604,0.126643,-48093.4
-49249.3,1,0.550272,2,3,0,49250.1,0.0033092,0.157856,0.126553,0.978621,0.147054,0.127612,-48093.6
-49251,0.783114,0.550272,2,3,0,49252.2,0.00102692,0.154701,0.129744,0.977112,0.143295,0.13083,-48091.9
-49252.2,0.841478,0.550272,2,7,0,49254,-0.000247283,0.156636,0.116867,0.982793,0.147164,0.117844,-48092.3
-49249.3,1,0.550272,2,3,0,49253,-0.000890456,0.160624,0.125092,0.980697,0.15016,0.126139,-48095.1
-49249.8,0.810134,0.550272,2,3,0,49252,0.0024036,0.1574,0.128589,0.978654,0.146285,0.129665,-48093.3
-49249.5,0.822815,0.550272,2,7,0,49252.8,0.0030566,0.157031,0.120335,0.980307,0.14708,0.121342,-48092.6
-49251.2,0.827989,0.550272,2,7,0,49252,-0.00416268,0.154528,0.128221,0.977194,0.143332,0.129294,-48091.7
-49252.6,0.741967,0.550272,3,7,0,49255.7,0.00304672,0.16141,0.129118,0.975814,0.150405,0.130198,-48098.7
-49249.3,1,0.550272,2,3,0,49252.8,0.00199368,0.153358,0.124445,0.980254,0.142649,0.125486,-48089.3
-49249.9,0.96323,0.550272,2,3,0,49250.4,-0.000292899,0.151835,0.125119,0.979061,0.140959,0.126165,-48088.5
-49249,0.805618,0.550272,2,3,0,49252.4,-0.000886876,0.158266,0.123153,0.977134,0.14797,0.124183,-48094.5
-49250.1,0.909024,0.550272,2,3,0,49250.3,-0.00164498,0.156549,0.123869,0.983176,0.146071,0.124905,-48091
-49250.8,0.959578,0.550272,2,3,0,49252.2,-0.00177975,0.15958,0.129723,0.978405,0.148403,0.130809,-48095.4
-49248.9,0.994588,0.550272,2,3,0,49251.1,0.000738442,0.159886,0.125611,0.979517,0.149313,0.126662,-48094.8
-49249.2,0.947985,0.550272,2,7,0,49249.7,0.0026516,0.156536,0.122913,0.977275,0.146194,0.123941,-48093.1
-49249.1,0.95347,0.550272,2,3,0,49250.1,0.00163798,0.153658,0.124324,0.97847,0.14298,0.125364,-48090.1
-49250.3,0.672918,0.550272,2,3,0,49253.2,-0.00517067,0.155758,0.126339,0.980073,0.144888,0.127396,-48091.4
-49250,0.96254,0.550272,2,3,0,49251.6,0.00153702,0.155601,0.120227,0.976623,0.1456,0.121233,-48093
-49253.5,0.720273,0.550272,2,3,0,49254.8,-0.000579209,0.164812,0.118136,0.980663,0.155538,0.119124,-48100.4
-49249.1,1,0.550272,2,3,0,49253.7,0.00117346,0.156907,0.12662,0.981142,0.146051,0.127679,-48091.7
-49249.1,0.610747,0.550272,2,3,0,49254,0.00117346,0.156907,0.12662,0.981142,0.146051,0.127679,-48091.7
-49249.9,0.741502,0.550272,2,3,0,49252.5,-0.000526885,0.160079,0.121017,0.981816,0.150173,0.122029,-48094.6
-49253.8,0.726383,0.550272,2,3,0,49254.6,0.00794588,0.153613,0.125797,0.975742,0.142722,0.126849,-48092.8
-49248.9,0.968483,0.550272,3,7,0,49253.9,0.00345475,0.157911,0.124028,0.97934,0.147473,0.125066,-48093.4
-49249.2,0.972991,0.550272,3,7,0,49249.7,-0.000498456,0.160137,0.121764,0.978441,0.150126,0.122783,-48095.7
-49249,0.963798,0.550272,2,3,0,49249.9,-0.000540705,0.157123,0.120587,0.978251,0.14714,0.121596,-48093.2
-49250.2,0.837757,0.550272,2,7,0,49250.7,0.00243385,0.157069,0.125026,0.983188,0.146448,0.126072,-48091.5
-49250.2,0.960064,0.550272,2,7,0,49252.2,0.000763775,0.154997,0.1256,0.975606,0.144199,0.126651,-48092.7
-49248.8,0.994439,0.550272,2,3,0,49250.8,-0.000206298,0.158494,0.121523,0.978402,0.148441,0.12254,-48094.2
-49249.6,0.855248,0.550272,2,3,0,49250.5,0.00425471,0.158549,0.12174,0.978602,0.148468,0.122758,-48094.6
-49252.5,0.750785,0.550272,2,3,0,49253.3,-0.00648515,0.15226,0.126907,0.978496,0.141147,0.127969,-48089.7
-49248.9,0.828138,0.550272,2,3,0,49255.1,0.000481153,0.157052,0.126058,0.981018,0.146283,0.127113,-48091.8
-49249.1,0.789334,0.550272,2,3,0,49251.5,-0.00170713,0.158051,0.126514,0.978132,0.147263,0.127573,-48093.8
