# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/bj7u9aft.json
# init = 2 (Default)
# random
#   seed = 80778
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/nonsems/multireg-20250511180408_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49248.9,0.998855,0.453615,3,7,0,49250.2,0.0024011,0.157904,0.12623,0.979713,0.14715,0.127286,-48093.1
-49248.9,0.977167,0.453615,3,7,0,49249.9,-0.00156467,0.155775,0.121647,0.978711,0.145578,0.122665,-48091.8
-49248.6,0.982002,0.453615,3,7,0,49249.4,0.000488069,0.159051,0.123491,0.978728,0.148743,0.124524,-48094.4
-49250.3,0.761893,0.453615,2,3,0,49251.6,0.000771957,0.159919,0.126901,0.982491,0.149163,0.127962,-48094.1
-49250.1,1,0.453615,3,7,0,49250.8,0.00112021,0.154675,0.121329,0.976127,0.144473,0.122344,-48092.4
-49250.8,0.940899,0.453615,2,7,0,49252.1,0.000166323,0.154758,0.117425,0.978778,0.145119,0.118407,-48091.8
-49250.1,0.993866,0.453615,3,7,0,49252.2,-6.7306e-05,0.154486,0.128769,0.978367,0.14321,0.129847,-48090.9
-49249.1,0.952828,0.453615,2,3,0,49251.3,-0.00121241,0.157571,0.125502,0.981454,0.146906,0.126552,-48092.1
-49249.6,0.923002,0.453615,2,3,0,49250.2,-0.000402014,0.158939,0.124191,0.982458,0.148525,0.12523,-48093.1
-49248.8,1,0.453615,2,3,0,49249.6,-0.000959224,0.156719,0.123287,0.977323,0.146331,0.124319,-48093
-49251.5,0.793367,0.453615,2,3,0,49252.4,-0.0030896,0.158849,0.130359,0.980466,0.147547,0.13145,-48094.1
-49250.6,0.974311,0.453615,3,7,0,49253.5,0.0034989,0.153571,0.119466,0.978597,0.143585,0.120465,-48090.8
-49248.6,0.999542,0.453615,2,3,0,49250.8,0.000498703,0.158873,0.124739,0.978934,0.148377,0.125782,-48094.1
-49248.7,0.991322,0.453615,3,7,0,49249,0.00129512,0.154915,0.122814,0.979793,0.144512,0.123841,-48090.6
-49249,0.900091,0.453615,3,7,0,49251,-0.00134193,0.15973,0.125466,0.98,0.14917,0.126516,-48094.5
-49249.5,0.948642,0.453615,2,3,0,49250.1,-0.00195753,0.159375,0.122225,0.981577,0.149263,0.123247,-48093.9
-49249.5,0.99577,0.453615,3,7,0,49250.3,0.0017759,0.156058,0.127439,0.981206,0.145045,0.128505,-48091.1
-49250.9,0.816638,0.453615,2,3,0,49252.4,-0.00101045,0.156042,0.122865,0.974585,0.145683,0.123893,-48094.3
-49249,1,0.453615,2,7,0,49251.3,-0.00137442,0.159996,0.123658,0.978715,0.149708,0.124692,-48095.3
-49249.8,0.915761,0.453615,3,7,0,49250.6,0.00162489,0.153786,0.123456,0.982134,0.143238,0.124489,-48089.1
-49249.2,0.977914,0.453615,2,7,0,49250.7,-0.00322431,0.156656,0.123809,0.977724,0.146191,0.124845,-48092.9
-49250.6,0.787642,0.453615,2,3,0,49253.1,-0.00131264,0.15272,0.126888,0.976936,0.141632,0.127949,-48090.2
-49251.7,0.946214,0.453615,3,7,0,49253.9,0.0020658,0.152853,0.11808,0.981583,0.143031,0.119068,-48089.4
-49250,0.98752,0.453615,3,7,0,49252.8,1.45736e-05,0.153443,0.121986,0.982196,0.14309,0.123006,-48088.9
-49248.5,1,0.453615,2,3,0,49250.2,0.00116223,0.157506,0.125028,0.978514,0.146906,0.126074,-48093.1
-49249.7,0.843375,0.453615,2,7,0,49251.7,-0.00105752,0.153795,0.127413,0.978896,0.142681,0.128479,-48090
-49252.1,0.831831,0.453615,2,3,0,49253.5,-0.00247439,0.149471,0.126178,0.978775,0.138334,0.127233,-48087.3
-49250.5,1,0.453615,3,7,0,49253.7,0.00331035,0.158589,0.129143,0.978778,0.147449,0.130223,-48094.5
-49250.4,0.977763,0.453615,3,7,0,49252.3,-0.00235766,0.156008,0.118427,0.980394,0.146284,0.119417,-48092
-49250.2,1,0.453615,3,7,0,49251.9,0.00416839,0.154451,0.127387,0.979995,0.143371,0.128453,-48090.5
-49249,0.998494,0.453615,2,3,0,49250.3,0.00255381,0.156159,0.126482,0.979431,0.145288,0.12754,-48091.8
-49249.9,0.901731,0.453615,3,7,0,49251.4,-0.00397366,0.157569,0.126341,0.981089,0.146784,0.127398,-48092.4
-49248.7,1,0.453615,2,3,0,49249.9,0.00172107,0.156979,0.123928,0.977727,0.146512,0.124965,-48093.1
-49248.9,0.990986,0.453615,3,7,0,49249,0.00193137,0.156917,0.124351,0.977266,0.146386,0.125391,-48093.3
-49248.7,0.879313,0.453615,2,3,0,49250.7,0.000461905,0.157188,0.126252,0.980427,0.146398,0.127308,-48092.1
-49249,0.968748,0.453615,3,7,0,49249.7,0.00360318,0.155557,0.123575,0.979258,0.145075,0.124609,-48091.5
-49249.2,0.924222,0.453615,3,7,0,49250.7,0.00298271,0.158724,0.121473,0.979197,0.148689,0.122489,-48094.3
-49250.3,0.884486,0.453615,3,7,0,49251.7,-0.000917545,0.153289,0.119516,0.980418,0.143283,0.120516,-48089.6
-49249.8,0.977956,0.453615,3,7,0,49251.5,0.00130437,0.160212,0.12762,0.980554,0.149366,0.128688,-48094.9
-49252.6,0.744313,0.453615,2,3,0,49254.4,0.00489076,0.15947,0.12755,0.983794,0.1486,0.128617,-48094.1
-49250.7,0.994702,0.453615,3,7,0,49254,-0.00496061,0.154468,0.120623,0.978589,0.144358,0.121632,-48091.3
-49249.7,0.939785,0.453615,2,7,0,49252.5,0.00237611,0.159019,0.124652,0.98219,0.148543,0.125695,-48093.4
-49250.3,0.974716,0.453615,2,7,0,49250.7,0.0032883,0.157209,0.12442,0.983007,0.146682,0.125461,-48091.8
-49249.7,0.999613,0.453615,3,7,0,49251.2,-0.000913098,0.155976,0.124247,0.975903,0.145417,0.125287,-48093.2
-49248.7,0.99932,0.453615,3,7,0,49249.9,0.00043196,0.159536,0.12342,0.979532,0.14926,0.124452,-48094.5
-49249,0.977092,0.453615,3,7,0,49249.3,-0.000195524,0.160186,0.125084,0.978825,0.149702,0.12613,-48095.4
-49248.6,0.928422,0.453615,3,7,0,49250.8,-0.000675191,0.158825,0.124588,0.979806,0.148349,0.12563,-48093.7
-49248.4,0.992372,0.453615,2,3,0,49248.7,-0.00045944,0.156666,0.123549,0.979725,0.146239,0.124583,-48091.9
-49248.4,0.990504,0.453615,3,7,0,49248.5,-0.000172343,0.157333,0.125241,0.97922,0.146694,0.126288,-48092.6
-49249.4,0.897923,0.453615,2,7,0,49250.3,-0.00299443,0.15607,0.126695,0.978576,0.145164,0.127755,-48092
-49249.1,0.872037,0.453615,2,3,0,49251.8,-0.000516916,0.159678,0.125814,0.98047,0.149066,0.126867,-48094.3
