# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/bj7u9aft.json
# init = 2 (Default)
# random
#   seed = 80778
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/nonsems/multireg-20250511180408_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
# Adaptation terminated
# Step size = 0.447805
# Diagonal elements of inverse mass matrix:
# 1.87083e-05, 1.94085e-05, 1.69473e-05, 1.42983e-05
-49249.2,1,0.447805,2,3,0,49251.1,-0.00224262,0.159917,0.122458,0.979753,0.149797,0.123482,-48094.9
-49249.4,0.914636,0.447805,3,7,0,49251.5,0.00225119,0.154543,0.125232,0.977241,0.143776,0.126279,-48091.4
-49249.8,0.986176,0.447805,3,7,0,49250.4,-0.0020471,0.161472,0.124751,0.980304,0.151096,0.125795,-48096.1
-49248.6,0.94446,0.447805,2,3,0,49251,0.000571211,0.158349,0.125396,0.980318,0.147736,0.126445,-48093.1
-49249.4,0.943655,0.447805,2,3,0,49249.6,0.00282888,0.158463,0.126326,0.977713,0.147721,0.127383,-48094.5
-49249.3,0.98989,0.447805,3,7,0,49250.1,-0.000496576,0.155622,0.124476,0.982191,0.145013,0.125518,-48090.4
-49252.3,0.762988,0.447805,2,3,0,49254.1,-0.00411028,0.160386,0.117233,0.979443,0.151036,0.118214,-48096.6
-49250.6,0.969129,0.447805,2,7,0,49253.5,-0.000597314,0.161021,0.120875,0.976428,0.151179,0.121886,-48097.7
-49250.8,0.853061,0.447805,3,7,0,49256.2,0.00161226,0.151922,0.126639,0.981734,0.140832,0.127698,-48087.9
-49251.8,0.94622,0.447805,3,7,0,49253.3,-0.000217267,0.161586,0.118019,0.977035,0.152178,0.119007,-48098.5
-49253.8,0.954454,0.447805,3,7,0,49254.5,-0.000556318,0.150582,0.130872,0.981684,0.138823,0.131967,-48087.5
-49251.2,0.982422,0.447805,3,7,0,49255.9,0.00239156,0.157527,0.117967,0.976754,0.147939,0.118954,-48095.1
-49248.6,0.984567,0.447805,2,3,0,49251.6,0.000752554,0.159143,0.123843,0.980205,0.148789,0.124879,-48093.9
-49249.7,0.932989,0.447805,3,7,0,49250.3,0.00139822,0.152639,0.124967,0.980891,0.141822,0.126012,-48088.5
-49252.4,0.893467,0.447805,3,7,0,49253.9,-0.0047684,0.15559,0.117099,0.977922,0.146036,0.118079,-48093.2
-49254,0.806347,0.447805,2,3,0,49256.6,-0.00556141,0.159685,0.119523,0.974524,0.149975,0.120523,-48098.4
-49253.1,1,0.447805,3,7,0,49255.3,-0.00391447,0.160971,0.121893,0.974229,0.15098,0.122912,-48099.3
-49249,0.865101,0.447805,2,3,0,49255.8,-0.00120154,0.159785,0.122364,0.979657,0.149672,0.123388,-48094.8
-49249.2,0.86065,0.447805,2,7,0,49251.9,-0.0027739,0.157448,0.126419,0.979794,0.146646,0.127476,-48092.6
-49250,0.890605,0.447805,2,7,0,49251.2,-0.00159569,0.158905,0.127842,0.977278,0.147966,0.128911,-48095.1
-49254.6,0.737371,0.447805,2,3,0,49255.7,0.00831132,0.157181,0.121153,0.984139,0.147121,0.122167,-48093.1
-49250.4,1,0.447805,2,3,0,49255,0.00532542,0.154977,0.121419,0.980582,0.144777,0.122435,-48091.1
-49248.9,0.973918,0.447805,2,7,0,49251.2,-0.00241846,0.157733,0.123381,0.980633,0.147379,0.124414,-48092.6
-49248.8,0.949272,0.447805,3,7,0,49250.7,0.00283681,0.156231,0.124755,0.979007,0.145611,0.125799,-48092
-49250.3,0.811304,0.447805,2,7,0,49252.9,0.00473004,0.160877,0.122501,0.97932,0.150795,0.123526,-48096.5
-49251.7,0.882529,0.447805,2,3,0,49252.8,0.00647288,0.15942,0.124271,0.982439,0.149017,0.125311,-48094.5
-49250.2,0.98657,0.447805,2,7,0,49252.9,0.00359765,0.156888,0.123256,0.982785,0.146513,0.124287,-48091.7
-49248.7,1,0.447805,2,3,0,49250.2,0.0023291,0.155672,0.123313,0.979533,0.145233,0.124344,-48091.3
-49248.7,0.981547,0.447805,3,7,0,49249.3,-0.00175243,0.158681,0.124567,0.97876,0.148201,0.125609,-48094
-49249,0.962407,0.447805,3,7,0,49249.8,-7.05995e-05,0.158794,0.120826,0.978783,0.148856,0.121837,-48094.4
-49249,0.918328,0.447805,2,7,0,49250.4,0.00215113,0.159198,0.123479,0.977939,0.148898,0.124512,-48095
-49250.8,0.769102,0.447805,2,3,0,49252.7,0.00561864,0.159197,0.120233,0.979253,0.149362,0.121239,-48095.4
-49249.9,0.993569,0.447805,2,7,0,49251.6,-0.00433603,0.156771,0.125606,0.98096,0.146054,0.126657,-48091.8
-49249.6,0.92743,0.447805,3,7,0,49252.9,0.00475449,0.158117,0.122503,0.978831,0.147907,0.123527,-48094.1
-49249.6,0.888468,0.447805,2,3,0,49251.7,0.00309143,0.16052,0.124019,0.980595,0.150204,0.125057,-48095.3
-49250.2,0.979312,0.447805,3,7,0,49250.4,-0.00274375,0.153703,0.123654,0.976619,0.143123,0.124688,-48091.1
-49249.4,0.916247,0.447805,3,7,0,49253.2,0.00280343,0.159518,0.124289,0.981141,0.149117,0.125328,-48094.1
-49249.2,0.990294,0.447805,3,7,0,49249.9,-0.0012391,0.15484,0.12198,0.977555,0.144552,0.123,-48091.5
-49248.4,1,0.447805,2,3,0,49249.2,0.00092237,0.157222,0.124713,0.980011,0.146654,0.125756,-48092.3
-49248.4,0.894606,0.447805,3,7,0,49250.9,-0.00014689,0.157143,0.123414,0.978595,0.146757,0.124447,-48092.8
-49248.9,0.894833,0.447805,2,7,0,49250.5,0.00239408,0.154827,0.125233,0.979503,0.144073,0.126281,-48090.6
-49248.4,0.827938,0.447805,3,7,0,49252.6,0.000630119,0.155778,0.123408,0.979286,0.145329,0.12444,-48091.4
-49248.5,0.892431,0.447805,3,7,0,49250.6,4.15445e-05,0.157676,0.123982,0.980618,0.147233,0.125019,-48092.5
-49249.3,0.966314,0.447805,3,7,0,49249.4,0.00304131,0.157572,0.121536,0.977675,0.147475,0.122553,-48094
-49249,0.98147,0.447805,2,7,0,49249.9,-6.38992e-06,0.157154,0.122846,0.977012,0.14685,0.123874,-48093.6
-49249.4,0.974597,0.447805,2,7,0,49250,-0.00114139,0.154423,0.120471,0.978845,0.144332,0.121479,-48090.8
-49250.3,0.947882,0.447805,3,7,0,49251.2,-0.00291113,0.152127,0.124886,0.978408,0.141298,0.125931,-48089.1
-49250,1,0.447805,2,3,0,49250.4,-0.00228205,0.152537,0.124336,0.977894,0.141806,0.125376,-48089.6
-49249.8,0.909931,0.447805,3,7,0,49253.8,0.000349026,0.159229,0.119153,0.9802,0.14955,0.12015,-48094.6
-49249.8,0.961754,0.447805,3,7,0,49251.7,0.00189959,0.159502,0.128112,0.979608,0.148553,0.129184,-48094.7
-49250.2,0.945193,0.447805,2,3,0,49251.2,0.00390861,0.160198,0.125286,0.981541,0.149685,0.126334,-48094.8
-49248.9,0.866069,0.447805,2,3,0,49253.2,-0.000698683,0.15669,0.125335,0.981429,0.146008,0.126383,-48091.4
-49249.4,0.949913,0.447805,2,7,0,49250.5,0.00181651,0.15898,0.125468,0.981667,0.148386,0.126518,-48093.4
