# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/bj7u9aft.json
# init = 2 (Default)
# random
#   seed = 80778
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/nonsems/multireg-20250511180408_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
# Adaptation terminated
# Step size = 0.487147
# Diagonal elements of inverse mass matrix:
# 1.99146e-05, 1.88242e-05, 1.74792e-05, 1.43024e-05
-49252.7,0.992581,0.487147,2,3,0,49253.4,0.00890225,0.158585,0.125946,0.979552,0.147903,0.127,-48095.2
-49251.3,0.903351,0.487147,3,7,0,49255.9,-0.00691989,0.156174,0.123503,0.978126,0.145731,0.124537,-48092.9
-49250.5,0.933228,0.487147,2,3,0,49253,-0.00270838,0.156918,0.12184,0.975658,0.146747,0.122859,-48094.4
-49249.8,1,0.487147,2,3,0,49251.1,0.00173379,0.155499,0.121658,0.982329,0.145288,0.122676,-48090.5
-49251.4,0.873697,0.487147,2,3,0,49252,-0.000657167,0.161463,0.123459,0.975072,0.151271,0.124492,-48098.8
-49249.8,0.904798,0.487147,2,3,0,49253.9,0.00147483,0.157531,0.128179,0.981169,0.146481,0.129251,-48092.4
-49250.5,0.964396,0.487147,3,7,0,49251.4,-0.00490263,0.155257,0.12146,0.977785,0.145064,0.122476,-48092.1
-49251,0.977619,0.487147,3,7,0,49252.7,0.00294528,0.163452,0.123388,0.980398,0.153362,0.12442,-48098.4
-49251.1,0.936787,0.487147,2,3,0,49253,0.000856942,0.162227,0.122002,0.976154,0.152279,0.123023,-48099
-49253.1,0.7893,0.487147,3,7,0,49255.8,-0.0016393,0.150561,0.126269,0.983804,0.139461,0.127326,-48086.7
-49249.9,1,0.487147,2,3,0,49253.2,-0.000924504,0.159982,0.123009,0.976239,0.149785,0.124038,-48096.6
-49249.7,1,0.487147,3,7,0,49250.3,-0.000697828,0.155566,0.123229,0.982696,0.145133,0.12426,-48090.3
-49249.4,0.984083,0.487147,3,7,0,49250.5,0.0034374,0.155054,0.124496,0.981096,0.144417,0.125538,-48090.4
-49250.2,0.916544,0.487147,2,3,0,49251.2,-0.0018631,0.153802,0.121116,0.976721,0.14359,0.122129,-48091.3
-49249.2,0.961219,0.487147,3,7,0,49251.7,-0.0028369,0.156781,0.124369,0.981304,0.146242,0.125409,-48091.6
-49250.6,0.762869,0.487147,2,3,0,49253,-0.00337039,0.154102,0.127606,0.977436,0.142975,0.128673,-48091.1
-49250.3,1,0.487147,3,7,0,49251.2,0.00268704,0.160589,0.119597,0.980104,0.150909,0.120597,-48096
-49253.1,0.800115,0.487147,3,7,0,49255.2,-0.00651461,0.151442,0.120686,0.978269,0.141183,0.121695,-48089.6
-49249.8,1,0.487147,3,7,0,49254.1,0.00526703,0.156423,0.122629,0.979795,0.146116,0.123655,-48092.4
-49252,0.84615,0.487147,2,7,0,49253,0.00599918,0.152201,0.125056,0.977064,0.14135,0.126102,-48090.5
-49250.6,0.960777,0.487147,3,7,0,49254.6,-0.00309192,0.153033,0.122263,0.976773,0.142622,0.123286,-48090.7
-49250.1,0.947225,0.487147,2,3,0,49251.8,-0.00315184,0.153346,0.121432,0.978318,0.143068,0.122448,-48090.2
-49249.8,0.994828,0.487147,3,7,0,49251.1,0.00326208,0.161122,0.124889,0.97966,0.150709,0.125934,-48096.2
-49249.6,0.958486,0.487147,3,7,0,49251.2,-0.00298106,0.154939,0.123075,0.977256,0.144499,0.124105,-48091.8
-49253.4,0.557564,0.487147,2,3,0,49257.3,-0.00261645,0.159037,0.128021,0.973676,0.148079,0.129092,-48097.7
-49250.5,0.988454,0.487147,3,7,0,49255,0.00072838,0.161787,0.120465,0.977655,0.152039,0.121473,-48097.9
-49250.5,0.897706,0.487147,2,3,0,49252.3,-0.000634181,0.160366,0.121028,0.976081,0.150472,0.12204,-48097.3
-49252.5,0.945715,0.487147,3,7,0,49253.9,0.00347764,0.162972,0.118236,0.979905,0.153598,0.119225,-48098.9
-49251,0.971894,0.487147,2,3,0,49254.4,0.00517867,0.160962,0.124273,0.977116,0.15063,0.125313,-48097.6
-49252.4,0.952573,0.487147,2,3,0,49253,0.00687167,0.162555,0.123056,0.978443,0.152471,0.124085,-48099
-49249.7,0.998282,0.487147,3,7,0,49252.7,0.00364397,0.15941,0.121467,0.978132,0.149408,0.122483,-48095.5
-49250.6,0.952511,0.487147,3,7,0,49251.4,-0.0048993,0.15456,0.121934,0.981237,0.144267,0.122955,-48090.2
-49249,1,0.487147,2,3,0,49250.7,-0.00222062,0.155643,0.122664,0.980719,0.145295,0.123691,-48090.9
-49249.4,0.906098,0.487147,3,7,0,49251.3,0.00282328,0.160133,0.123472,0.977854,0.149877,0.124505,-48096
-49250.5,0.913546,0.487147,3,7,0,49251.9,-0.00336019,0.151782,0.123866,0.979383,0.141083,0.124903,-48088.5
-49251.2,0.968474,0.487147,2,3,0,49251.8,-0.00463898,0.152167,0.122125,0.980737,0.141735,0.123147,-48088.6
-49250.5,0.982442,0.487147,3,7,0,49253.3,0.00343169,0.162419,0.124075,0.980301,0.152183,0.125113,-48097.3
-49249.8,0.982458,0.487147,3,7,0,49251.9,0.00312557,0.154247,0.122059,0.981311,0.143921,0.12308,-48089.9
-49250,0.989601,0.487147,3,7,0,49251.1,-0.00464545,0.158959,0.125831,0.979327,0.148311,0.126884,-48094.3
-49248.8,0.98146,0.487147,2,3,0,49250.7,0.00107872,0.154926,0.123214,0.978174,0.144466,0.124245,-48091.2
-49250.2,0.87152,0.487147,2,3,0,49250.7,0.00122689,0.159908,0.120092,0.976994,0.150126,0.121097,-48096.5
-49249,1,0.487147,2,3,0,49250.2,0.00156526,0.159357,0.121412,0.97882,0.149361,0.122427,-48094.9
-49249,0.977911,0.487147,3,7,0,49249.9,-0.000856535,0.153922,0.124889,0.979567,0.143176,0.125934,-48089.8
-49248.3,0.972407,0.487147,1,3,0,49249.4,7.87351e-05,0.1564,0.123651,0.979159,0.145946,0.124685,-48091.9
-49248.3,0.764755,0.487147,2,7,0,49251.6,7.87351e-05,0.1564,0.123651,0.979159,0.145946,0.124685,-48091.9
-49248.8,0.810581,0.487147,3,7,0,49251.6,-0.000689742,0.158125,0.121427,0.979904,0.14807,0.122442,-48093.3
-49248.8,0.940018,0.487147,3,7,0,49249.7,0.000124965,0.15491,0.12243,0.980532,0.144562,0.123455,-48090.3
-49249.2,0.821788,0.487147,3,7,0,49252.2,-0.000393819,0.157335,0.127363,0.977905,0.146393,0.128428,-48093.3
-49250.3,0.849662,0.487147,2,3,0,49251.8,-0.000832587,0.16271,0.123381,0.980508,0.152587,0.124413,-48097.3
-49250.8,0.932864,0.487147,2,3,0,49252.2,0.00246671,0.162821,0.126769,0.97925,0.152218,0.12783,-48098
-49250.6,1,0.487147,3,7,0,49251.8,-0.00230689,0.151166,0.122612,0.978933,0.140618,0.123637,-48088.3
-49249.2,0.997165,0.487147,2,3,0,49251.3,-0.00163947,0.158627,0.123124,0.977178,0.148351,0.124154,-48094.8
-49248.6,0.837172,0.487147,1,3,0,49251.4,0.00165793,0.15554,0.124351,0.979773,0.144945,0.125392,-48091
-49250.7,0.828547,0.487147,2,3,0,49250.9,-0.00271097,0.153796,0.127735,0.977068,0.142636,0.128804,-48091
-49249.3,1,0.487147,2,3,0,49251.2,0.00226223,0.156223,0.125961,0.98145,0.14543,0.127015,-48091.1
-49250.5,0.869644,0.487147,2,7,0,49251.7,-0.00139045,0.159837,0.123164,0.983198,0.149612,0.124195,-48093.9
-49249.8,0.984626,0.487147,3,7,0,49251.5,-0.00205568,0.155444,0.127552,0.98127,0.144386,0.128619,-48090.5
-49249.2,0.996048,0.487147,3,7,0,49250.1,-0.002208,0.154928,0.124778,0.981077,0.144244,0.125822,-48090.1
-49253.9,0.574305,0.487147,2,3,0,49256.2,0.00787337,0.163505,0.122189,0.980297,0.153589,0.123211,-48099.6
-49249.7,0.856324,0.487147,3,7,0,49258.5,0.00436598,0.153979,0.124172,0.979051,0.143338,0.12521,-48090.5
-49248.7,0.896302,0.487147,2,3,0,49251.3,0.000642813,0.157283,0.126115,0.978206,0.146517,0.12717,-48093.1
-49249.5,0.862092,0.487147,2,3,0,49250.5,0.00356343,0.158722,0.126426,0.980183,0.147978,0.127484,-48093.8
-49249.6,0.874393,0.487147,3,7,0,49252,-0.00278894,0.156793,0.119983,0.979492,0.146882,0.120987,-48092.6
-49250.6,0.942353,0.487147,3,7,0,49251.2,0.000447508,0.159003,0.129573,0.981137,0.147822,0.130657,-48093.8
-49252.5,0.876871,0.487147,3,7,0,49254.6,-0.00507904,0.150875,0.127131,0.980453,0.139666,0.128195,-48087.8
-49248.5,1,0.487147,2,3,0,49252.4,-0.000699184,0.156545,0.122253,0.97977,0.146297,0.123275,-48091.9
-49248.9,0.97552,0.487147,3,7,0,49249.1,-0.00123055,0.154167,0.122714,0.979615,0.143743,0.123741,-48090.1
-49249.7,0.781672,0.487147,2,3,0,49251.4,0.00140051,0.15556,0.121586,0.976394,0.145362,0.122604,-48092.9
-49249.2,0.995147,0.487147,3,7,0,49250.3,-0.000961524,0.158807,0.124729,0.9817,0.14831,0.125773,-48093.1
-49249.6,0.815246,0.487147,3,7,0,49253.1,0.00288169,0.15669,0.124489,0.976509,0.146129,0.125531,-48093.6
-49250.1,0.922886,0.487147,2,3,0,49250.9,0.000554633,0.154268,0.123285,0.982922,0.143768,0.124316,-48089.3
-49249.3,0.960771,0.487147,3,7,0,49251.3,0.000761866,0.152891,0.124555,0.979417,0.142145,0.125597,-48089.1
-49248.8,1,0.487147,3,7,0,49249.5,-0.000650252,0.159435,0.125244,0.97979,0.148893,0.126292,-48094.3
-49251,0.837037,0.487147,2,3,0,49251.4,0.00219641,0.150512,0.123423,0.977887,0.139817,0.124456,-48088.4
-49248.9,1,0.487147,2,3,0,49251.3,0.00231999,0.156986,0.126109,0.980009,0.146206,0.127164,-48092.2
-49252.5,0.730651,0.487147,2,3,0,49253.3,0.00256521,0.150317,0.118924,0.977927,0.140257,0.119919,-48088.9
-49249.3,0.98123,0.487147,3,7,0,49254,0.00148358,0.160971,0.124778,0.978669,0.150567,0.125822,-48096.3
-49250.1,0.881494,0.487147,3,7,0,49252.1,-0.00302044,0.161113,0.121762,0.978696,0.151147,0.12278,-48096.6
-49248.8,0.898679,0.487147,2,3,0,49251.7,-0.000257411,0.158372,0.122347,0.980939,0.148196,0.123371,-48093.1
-49249,0.952068,0.487147,2,3,0,49249.8,0.000824608,0.159799,0.123139,0.977766,0.149576,0.124169,-48095.6
-49249.5,0.782823,0.487147,2,3,0,49252.3,-0.0013945,0.159229,0.127332,0.980566,0.148379,0.128397,-48093.9
-49249.1,0.993108,0.487147,3,7,0,49250.4,-0.000761396,0.154601,0.124479,0.977422,0.143944,0.125521,-48091.2
-49248.6,0.934448,0.487147,2,3,0,49250.1,0.000852148,0.156708,0.125866,0.979598,0.145951,0.126919,-48092
-49249.4,0.858679,0.487147,2,3,0,49250,-0.000773937,0.156024,0.125955,0.982005,0.145222,0.127009,-48090.7
-49249.5,0.850767,0.487147,3,7,0,49253.1,-0.000331281,0.15923,0.12355,0.976445,0.148922,0.124584,-48095.7
-49251.8,0.601258,0.487147,2,3,0,49255.9,0.00821864,0.156576,0.123516,0.979487,0.146149,0.124549,-48093.3
-49251.7,1,0.487147,2,3,0,49252.3,0.00802574,0.155934,0.124673,0.979571,0.145312,0.125716,-48092.7
-49251.3,0.999363,0.487147,3,7,0,49252.9,-0.00688784,0.158022,0.124246,0.980873,0.147558,0.125286,-48093.4
-49249.7,0.981941,0.487147,2,3,0,49252.1,-0.00417848,0.15818,0.121501,0.979329,0.148116,0.122518,-48093.8
-49250.8,0.92257,0.487147,3,7,0,49252,0.00304134,0.159446,0.118781,0.981342,0.149831,0.119775,-48094.8
-49252.4,0.768523,0.487147,3,7,0,49255.4,-0.00368893,0.149693,0.126591,0.979983,0.138507,0.12765,-48087.1
-49250.3,1,0.487147,2,3,0,49253.2,-0.000595695,0.152012,0.125528,0.981515,0.141086,0.126578,-48087.9
-49249.3,0.90354,0.487147,3,7,0,49253.3,0.00140307,0.159109,0.12113,0.977762,0.149141,0.122144,-48095.2
-49249.3,0.976371,0.487147,3,7,0,49250.3,0.000696157,0.154579,0.127275,0.979352,0.143521,0.12834,-48090.5
-49249.4,0.869605,0.487147,3,7,0,49251.5,-0.000570386,0.157911,0.119607,0.978471,0.148106,0.120607,-48094
-49249.8,0.545186,0.487147,3,7,0,49258.7,0.00134768,0.15325,0.124752,0.981726,0.142492,0.125796,-48088.7
-49249,1,0.487147,3,7,0,49249.8,0.000169782,0.156147,0.123198,0.98181,0.145746,0.124228,-48090.9
-49250.2,0.607646,0.487147,3,7,0,49256.9,-0.0011999,0.155115,0.122424,0.983092,0.144777,0.123448,-48090
-49251.9,0.876761,0.487147,2,3,0,49253.4,-0.00518631,0.162228,0.121831,0.977557,0.152305,0.12285,-48098.6
-49249.1,1,0.487147,2,3,0,49252.2,-0.00135628,0.160043,0.125123,0.978273,0.149546,0.12617,-48095.5
-49249.3,0.997018,0.487147,2,7,0,49249.5,-0.00260684,0.159876,0.124916,0.978862,0.149402,0.125961,-48095.1
-49251.9,0.796935,0.487147,2,3,0,49252.5,0.00239822,0.16356,0.126594,0.981829,0.153016,0.127653,-48098
-49248.7,1,0.487147,2,3,0,49251.7,0.00127699,0.158333,0.12603,0.979259,0.147627,0.127084,-48093.5
-49250.3,0.661414,0.487147,2,3,0,49253,-0.000694416,0.155125,0.128373,0.976891,0.143936,0.129447,-48092.1
-49248.8,0.987225,0.487147,2,3,0,49250.7,-0.000966023,0.156395,0.122095,0.980642,0.146163,0.123117,-48091.5
-49248.6,0.987945,0.487147,3,7,0,49249.3,0.00211071,0.156789,0.125071,0.97906,0.146149,0.126117,-48092.3
-49249.4,0.918439,0.487147,2,3,0,49249.7,-0.00283803,0.156443,0.121618,0.980901,0.146282,0.122636,-48091.6
-49249.3,0.999645,0.487147,2,7,0,49249.6,-0.00199633,0.157061,0.12079,0.98076,0.147047,0.1218,-48092.2
-49250.2,0.795596,0.487147,3,7,0,49253.4,-0.000558534,0.158044,0.128243,0.976688,0.147008,0.129316,-48094.6
-49248.7,0.960929,0.487147,2,3,0,49251,-0.00015377,0.15604,0.125282,0.980777,0.145336,0.12633,-48091
-49249.4,0.871413,0.487147,2,7,0,49251.2,-0.0025184,0.154826,0.121391,0.980498,0.144623,0.122407,-48090.5
-49249.8,0.986722,0.487147,2,3,0,49250.2,-0.00293697,0.156005,0.119839,0.980185,0.146078,0.120842,-48091.8
-49250.9,0.916095,0.487147,2,3,0,49251.8,-0.000338026,0.156143,0.117137,0.978285,0.14661,0.118117,-48093.2
-49251.5,0.794267,0.487147,3,7,0,49255.6,-0.00127828,0.158035,0.130874,0.981133,0.146622,0.131969,-48093.2
-49253.4,0.921642,0.487147,2,7,0,49254.9,-0.00214162,0.157078,0.114462,0.978544,0.147971,0.11542,-48094.8
-49250.2,0.99109,0.487147,2,7,0,49254.4,-0.00477026,0.154765,0.121859,0.97887,0.144491,0.122879,-48091.2
-49250.1,0.989547,0.487147,3,7,0,49251.7,0.00528059,0.15763,0.126325,0.980277,0.14685,0.127382,-48093.1
-49250.5,0.956937,0.487147,1,1,0,49250.6,0.00587221,0.158054,0.126359,0.980142,0.147288,0.127416,-48093.7
-49249.9,0.998876,0.487147,3,7,0,49251.7,2.60298e-05,0.157502,0.119082,0.981295,0.147753,0.120078,-48092.7
-49251,0.855261,0.487147,3,7,0,49253.9,0.0014676,0.153474,0.129,0.977278,0.142118,0.130079,-48090.8
-49250.9,1,0.487147,3,7,0,49252,0.000140377,0.152014,0.128638,0.97936,0.140642,0.129715,-48088.7
-49256.2,0.663369,0.487147,2,3,0,49257.6,0.00392374,0.151281,0.131637,0.983923,0.139446,0.132738,-48088.2
-49249.3,1,0.487147,2,3,0,49255.8,0.00129421,0.153279,0.124755,0.9784,0.142522,0.125799,-48089.9
-49250.5,0.906041,0.487147,2,7,0,49251.2,-0.00265061,0.152049,0.126177,0.978069,0.141031,0.127232,-48089.2
-49255.1,0.687838,0.487147,3,7,0,49258,0.0034904,0.16246,0.13246,0.98193,0.151025,0.133569,-48097.9
-49250.5,1,0.487147,2,3,0,49255.7,0.00472114,0.159249,0.127474,0.978222,0.14838,0.128541,-48095.4
-49250.6,0.979217,0.487147,3,7,0,49251.8,0.0061796,0.159366,0.123541,0.978501,0.149065,0.124574,-48095.6
-49250.6,0.709991,0.487147,2,3,0,49255.9,0.0061796,0.159366,0.123541,0.978501,0.149065,0.124574,-48095.6
-49249.5,0.982906,0.487147,2,3,0,49251.3,0.0042962,0.155991,0.12189,0.978934,0.14577,0.12291,-48092.2
-49249.6,0.994274,0.487147,3,7,0,49250,-0.00421714,0.158523,0.125233,0.980071,0.147941,0.126281,-48093.6
-49249.9,0.989687,0.487147,3,7,0,49250.6,0.0049587,0.15493,0.123577,0.978156,0.144418,0.124611,-48091.7
-49250.7,0.893575,0.487147,1,1,0,49250.8,0.00558091,0.154491,0.123013,0.977312,0.144039,0.124043,-48092
-49250.7,0.959329,0.487147,3,7,0,49253.4,-0.00403666,0.160919,0.126301,0.9811,0.150295,0.127357,-48095.5
-49249.5,1,0.487147,2,3,0,49250.9,-0.00288039,0.160469,0.124956,0.979429,0.150017,0.126001,-48095.5
-49250.9,0.841521,0.487147,3,7,0,49252.8,-0.00247038,0.151753,0.120508,0.978205,0.141533,0.121516,-48089.3
-49250.8,1,0.487147,2,3,0,49251.3,-0.00095922,0.15151,0.120335,0.978538,0.141303,0.121342,-48088.9
-49249.8,0.981712,0.487147,2,7,0,49251.7,0.00041123,0.155075,0.122675,0.982692,0.144699,0.123701,-48090
-49249.4,0.979401,0.487147,2,7,0,49250.4,-0.00263252,0.156443,0.123513,0.977005,0.146011,0.124547,-48093
-49251,0.784243,0.487147,3,7,0,49253.1,0.00237328,0.155031,0.124208,0.983953,0.144434,0.125247,-48089.9
-49250.7,0.916521,0.487147,2,3,0,49253.4,0.00250741,0.155136,0.119306,0.982184,0.145245,0.120304,-48090.7
-49251,0.976218,0.487147,3,7,0,49253,-0.00398777,0.162647,0.125054,0.979414,0.152282,0.1261,-48097.8
-49250.1,1,0.487147,3,7,0,49251.9,-0.000924657,0.151811,0.122293,0.978332,0.141338,0.123316,-48089
-49249.2,0.868202,0.487147,2,7,0,49252.5,-0.000674045,0.155263,0.124324,0.981915,0.144659,0.125364,-48090.1
-49250.4,0.869291,0.487147,2,3,0,49251.6,-0.00427809,0.156041,0.12431,0.976474,0.145476,0.12535,-48093.2
-49249.5,1,0.487147,2,3,0,49250.4,-0.00303773,0.157211,0.125092,0.977147,0.146588,0.126139,-48093.6
-49249,1,0.487147,3,7,0,49249.6,-0.00036124,0.155729,0.124808,0.977173,0.145078,0.125853,-48092.3
-49251.2,0.830569,0.487147,2,3,0,49251.9,-0.00631716,0.158616,0.123841,0.977269,0.148237,0.124877,-48095.3
-49250.3,1,0.487147,3,7,0,49252.1,0.0043365,0.158452,0.120597,0.981301,0.14853,0.121606,-48093.7
-49251.4,0.890747,0.487147,2,3,0,49252.7,0.00389914,0.158076,0.117461,0.980439,0.148586,0.118443,-48094.2
-49249.2,0.904178,0.487147,2,3,0,49253.4,-0.00331572,0.156344,0.123569,0.980687,0.145899,0.124603,-48091.5
-49249,0.976685,0.487147,2,7,0,49249.9,0.00117601,0.156299,0.122251,0.981539,0.146041,0.123274,-48091.2
-49249,1,0.487147,2,3,0,49249.1,0.000682846,0.156167,0.122169,0.981465,0.145914,0.123191,-48091.1
-49252.3,0.833868,0.487147,3,7,0,49252.6,-0.00222456,0.158634,0.130697,0.97625,0.147275,0.131791,-48095.9
-49249.1,1,0.487147,2,3,0,49252.7,-0.00226094,0.159809,0.123224,0.979253,0.149574,0.124255,-48094.9
-49248.5,0.974913,0.487147,2,3,0,49249.6,0.000876575,0.157908,0.1222,0.979317,0.147732,0.123223,-48093.3
-49249.9,0.812524,0.487147,3,7,0,49251.2,0.00326985,0.153229,0.123216,0.977796,0.14269,0.124247,-48090.4
-49250.4,0.96649,0.487147,3,7,0,49251.3,-0.00395618,0.160702,0.124836,0.981119,0.150277,0.125881,-48095.3
-49250.8,0.848545,0.487147,3,7,0,49254.2,-0.00642392,0.156579,0.123567,0.978601,0.146145,0.124601,-48092.9
-49250.8,0.994301,0.487147,3,7,0,49252.5,0.00596117,0.15951,0.123836,0.981275,0.149174,0.124872,-48094.7
-49249.6,0.982804,0.487147,3,7,0,49252.5,0.00197414,0.153378,0.12128,0.978605,0.143123,0.122295,-48090.2
-49250.9,0.877528,0.487147,2,7,0,49252.4,-0.00607913,0.159829,0.123899,0.979083,0.149498,0.124936,-48095.5
-49251.3,0.893399,0.487147,3,7,0,49254.6,0.00208277,0.157308,0.117777,0.982135,0.147737,0.118763,-48092.8
-49253.3,0.943658,0.487147,2,7,0,49254.2,0.00157486,0.156165,0.132754,0.977107,0.144396,0.133864,-48093.8
-49249.1,1,0.487147,2,3,0,49254.1,0.00108881,0.160076,0.121842,0.978581,0.150051,0.122862,-48095.6
-49248.8,0.966493,0.487147,3,7,0,49250,-0.00198216,0.158639,0.124738,0.979577,0.148132,0.125781,-48093.7
-49250,0.828645,0.487147,2,7,0,49252,-0.00430317,0.155294,0.121453,0.980307,0.145104,0.122469,-48091
-49249.6,0.974188,0.487147,3,7,0,49251,0.000233583,0.155998,0.123508,0.975928,0.145545,0.124542,-48093.3
-49250.5,0.967994,0.487147,3,7,0,49251.8,-0.00368598,0.156758,0.127748,0.981682,0.145734,0.128817,-48091.7
-49249.8,0.899511,0.487147,3,7,0,49253,-0.00357944,0.159646,0.125449,0.977916,0.149085,0.126499,-48095.4
-49250,0.992471,0.487147,3,7,0,49251.2,0.000904094,0.155949,0.118561,0.978369,0.146203,0.119553,-48092.6
-49251.9,0.875082,0.487147,2,3,0,49252.6,0.00449419,0.156717,0.117007,0.97864,0.147229,0.117986,-48094
-49251,1,0.487147,3,7,0,49252.8,-0.00433948,0.156432,0.128994,0.980482,0.145214,0.130073,-48091.9
-49251.1,0.995589,0.487147,2,3,0,49251.6,-0.00406669,0.157871,0.12918,0.980817,0.146693,0.130261,-48093
-49249.3,0.8231,0.487147,3,7,0,49253.7,0.00336094,0.156322,0.122679,0.981089,0.146003,0.123706,-48091.5
-49249,0.828631,0.487147,2,3,0,49252.1,-0.00238053,0.158055,0.122691,0.980604,0.147815,0.123718,-48092.9
-49249.1,0.80633,0.487147,3,7,0,49252.2,0.000420209,0.157923,0.124351,0.982003,0.14744,0.125391,-48092.3
-49249.5,0.994259,0.487147,3,7,0,49250,4.57201e-05,0.158155,0.120291,0.977247,0.148263,0.121298,-48094.7
-49249.9,0.970583,0.487147,3,15,0,49250.7,-0.00347414,0.1565,0.121808,0.98178,0.146315,0.122827,-48091.5
-49250.8,0.895494,0.487147,3,7,0,49252.5,0.00467941,0.156862,0.125089,0.975824,0.146224,0.126136,-48094.5
-49249.7,0.953063,0.487147,3,7,0,49252.8,0.000768229,0.159721,0.120348,0.981164,0.149894,0.121354,-48094.6
-49249.6,0.969825,0.487147,3,7,0,49251.4,-0.00053589,0.152839,0.126184,0.979173,0.141856,0.12724,-48089.2
-49248.7,1,0.487147,2,3,0,49249.7,0.000119398,0.155788,0.12621,0.979476,0.144939,0.127266,-48091.3
-49249,0.957022,0.487147,3,7,0,49249.5,0.000385529,0.159347,0.121919,0.980763,0.149278,0.122939,-48094.1
-49249.7,0.794982,0.487147,3,7,0,49252.1,0.00130531,0.153632,0.125722,0.977062,0.142753,0.126774,-48090.8
-49252.4,0.797398,0.487147,2,3,0,49253.4,0.00136626,0.151603,0.119868,0.983277,0.141468,0.12087,-48087.9
-49250.2,0.933704,0.487147,3,7,0,49255.8,-0.00228288,0.162185,0.125608,0.979527,0.151719,0.126659,-48097.1
-49249.9,0.982745,0.487147,3,7,0,49251.4,-0.000632524,0.159539,0.124172,0.982685,0.149156,0.125211,-48093.6
-49249.4,0.997202,0.487147,3,7,0,49250.7,0.00410326,0.15628,0.12207,0.979923,0.146046,0.123092,-48092
-49250.7,0.88318,0.487147,2,3,0,49251.4,0.00540601,0.158649,0.122907,0.981949,0.148405,0.123936,-48093.7
-49249.8,0.978544,0.487147,3,7,0,49251.6,0.00444526,0.157534,0.120791,0.979478,0.147542,0.121802,-48093.5
-49248.5,0.964434,0.487147,2,3,0,49250.5,0.00111832,0.156554,0.122747,0.9799,0.146236,0.123774,-48091.9
-49249.2,0.925873,0.487147,2,3,0,49249.5,-0.0025807,0.159605,0.122559,0.978629,0.149456,0.123584,-48095.1
-49250.2,0.895835,0.487147,2,7,0,49251.3,0.00134242,0.153645,0.124688,0.976117,0.142914,0.125731,-48091.3
-49249.3,0.982314,0.487147,2,3,0,49250.6,0.000788452,0.156621,0.124858,0.98224,0.146004,0.125902,-48091.2
-49248.9,0.97307,0.487147,3,7,0,49250.2,0.000455114,0.155048,0.126342,0.979789,0.144146,0.127399,-48090.6
-49252.7,0.70546,0.487147,2,3,0,49253.2,-0.00441573,0.150348,0.123413,0.982233,0.139647,0.124445,-48087
-49249.4,0.982463,0.487147,3,7,0,49253.4,-0.000666374,0.15636,0.123885,0.982431,0.145871,0.124922,-48090.9
-49248.4,0.924495,0.487147,1,3,0,49250.2,-0.000985153,0.156626,0.123977,0.978879,0.146136,0.125014,-48092.2
-49249,0.927841,0.487147,2,3,0,49249.3,-0.00142522,0.159269,0.121976,0.97995,0.149188,0.122996,-48094.2
-49249.4,0.805815,0.487147,2,3,0,49251.4,0.00249804,0.15769,0.123033,0.982064,0.147385,0.124062,-48092.3
-49249.8,0.746973,0.487147,3,7,0,49254.6,-0.00260647,0.15835,0.12661,0.981714,0.147563,0.12767,-48092.8
-49249.8,0.945401,0.487147,2,7,0,49251.7,-0.00240099,0.153623,0.124127,0.977165,0.142972,0.125165,-48090.7
-49250.1,0.817571,0.487147,2,3,0,49252.5,-0.00215231,0.153085,0.123776,0.981862,0.142459,0.124811,-48088.6
-49248.9,0.992627,0.487147,2,3,0,49250.6,0.000914671,0.156517,0.122049,0.977497,0.146298,0.12307,-48092.9
-49249.2,0.969966,0.487147,2,3,0,49249.5,0.00105122,0.156311,0.12467,0.982007,0.145706,0.125713,-48091
-49249.2,0.877232,0.487147,2,7,0,49252.2,0.00105122,0.156311,0.12467,0.982007,0.145706,0.125713,-48091
-49248.5,1,0.487147,2,3,0,49249.2,0.00152432,0.156416,0.124843,0.979362,0.145791,0.125888,-48091.9
