# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:48:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ownuu9c3.json
# init = 2 (Default)
# random
#   seed = 94170
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_SciBERT.nondens/multireg-20250420204855_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.477585
# Diagonal elements of inverse mass matrix:
# 2.38024e-05, 2.82225e-05, 2.26044e-05, 2.31828e-05, 1.7003e-05
-33925.7,1,0.477585,3,7,0,33926.9,-0.0102194,0.0413889,0.163045,0.133395,0.97916,0.0248612,0.160666,0.136432,-32786.7
-33925.3,0.780516,0.477585,2,3,0,33929.8,-0.00886932,0.0393312,0.162503,0.128488,0.982659,0.0235241,0.160894,0.131414,-32788
-33924.1,0.798132,0.477585,3,7,0,33929.6,-0.0102076,0.03205,0.164592,0.132915,0.981324,0.0157779,0.162488,0.135942,-32788.9
-33925.4,0.713016,0.477585,3,7,0,33930.3,-0.00860568,0.0405835,0.161895,0.12913,0.978376,0.0246527,0.1601,0.13207,-32786.8
-33926.2,0.98427,0.477585,3,7,0,33927.6,-0.0144636,0.0302772,0.160144,0.12645,0.981269,0.0148678,0.158588,0.12933,-32790.5
-33924.5,0.98577,0.477585,2,7,0,33927.2,-0.00943767,0.032923,0.164551,0.132492,0.983001,0.0166954,0.162515,0.135509,-32789.2
-33925.7,0.844317,0.477585,2,7,0,33928.3,-0.00794346,0.0281794,0.16786,0.132172,0.980465,0.0121404,0.166292,0.135181,-32790
-33927.6,0.851854,0.477585,3,7,0,33929.7,-0.0139077,0.0304655,0.162363,0.13175,0.98595,0.0143432,0.160179,0.13475,-32791.7
-33927.8,0.788964,0.477585,3,7,0,33934.1,-0.007005,0.0417236,0.157041,0.133283,0.981382,0.0250919,0.15393,0.136318,-32787.9
-33925,1,0.477585,3,7,0,33928.6,-0.00879746,0.0392983,0.163967,0.134118,0.978562,0.0227209,0.16158,0.137173,-32786.8
-33925.8,0.980107,0.477585,3,7,0,33926.6,-0.0141078,0.0381216,0.1629,0.126278,0.97806,0.0226563,0.161718,0.129153,-32787.7
-33927.1,0.919141,0.477585,3,7,0,33929.3,-0.0163219,0.0340185,0.159142,0.125866,0.977758,0.0186095,0.157561,0.128733,-32789.3
-33925.6,1,0.477585,3,7,0,33928.6,-0.0100562,0.0378617,0.168149,0.132144,0.982877,0.0216682,0.166622,0.135153,-32788.3
-33925,0.621546,0.477585,2,3,0,33933.1,-0.0081869,0.0337193,0.165186,0.129123,0.975739,0.0179682,0.163805,0.132064,-32787.6
-33925,0.994547,0.477585,3,7,0,33926.1,-0.00610045,0.0303594,0.166384,0.128094,0.979537,0.0148341,0.165328,0.131011,-32789.2
-33924.9,0.994424,0.477585,3,7,0,33925.7,-0.0130964,0.0363498,0.162432,0.132332,0.98259,0.0200465,0.160158,0.135345,-32788.6
