# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:48:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ownuu9c3.json
# init = 2 (Default)
# random
#   seed = 94170
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_SciBERT.nondens/multireg-20250420204855_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.543799
# Diagonal elements of inverse mass matrix:
# 2.37835e-05, 2.31998e-05, 2.40626e-05, 2.40746e-05, 1.67555e-05
-33925.4,1,0.543799,3,7,0,33928.7,-0.0138944,0.0359556,0.168199,0.130519,0.981632,0.0200259,0.166956,0.133491,-32788.6
-33925.4,0.957617,0.543799,2,3,0,33926.9,-0.0114634,0.0339306,0.168623,0.135271,0.980189,0.0173691,0.166622,0.138351,-32788.5
-33925.6,0.890234,0.543799,3,7,0,33928.1,-0.00977446,0.0329297,0.162064,0.13336,0.974965,0.0165315,0.159568,0.136397,-32787.8
-33925.2,0.954296,0.543799,3,7,0,33927,-0.0114853,0.0302651,0.163229,0.133738,0.976981,0.0138806,0.160814,0.136783,-32788.8
-33925.1,0.989074,0.543799,3,7,0,33926.5,-0.00830319,0.0342718,0.161455,0.124903,0.98146,0.0190392,0.160327,0.127748,-32789.1
-33926,0.963956,0.543799,2,3,0,33926.5,-0.00777402,0.0312804,0.161315,0.123648,0.981171,0.0162739,0.160384,0.126464,-32790.1
-33924.7,0.999303,0.543799,2,3,0,33926.8,-0.00630173,0.0301539,0.161721,0.130737,0.980926,0.0141683,0.159631,0.133714,-32789.5
-33925.7,0.93849,0.543799,3,7,0,33926.6,-0.0159925,0.0364075,0.160862,0.130062,0.978317,0.0203955,0.158779,0.133024,-32788.1
-33925.8,0.980651,0.543799,3,7,0,33927.3,-0.00324539,0.0325004,0.166911,0.13108,0.98211,0.0165252,0.165412,0.134065,-32789.3
