# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:24:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/o9o1a4y1.json
# init = 2 (Default)
# random
#   seed = 18263
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SBERT_j.h-nonsems/hreg-20250511162412_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.463099
# Diagonal elements of inverse mass matrix:
# 2.4784e-05, 1.62893e-05, 9.68701e-05, 0.000113821, 0.000118374, 0.000112666, 0.000155443, 0.000122995, 0.000163738, 0.000179421, 0.000176938, 0.000114339, 0.000134608, 0.000127446, 0.000135132, 0.000127259, 0.000118943, 0.000128781, 0.00014314, 0.000135315, 8.41938e-05, 0.000112033, 0.000143372, 0.000160509, 0.0001468, 0.000138816, 0.000152247, 0.000130032, 0.000158018, 0.00247353, 0.00097826, 0.000472109, 0.0864264, 0.0740346, 0.0897909
-34181.2,1,0.463099,3,7,0,34192.2,0.00520744,0.980001,0.126356,-0.0619433,0.22346,0.127302,0.307433,0.142091,0.0191878,0.0457065,0.262986,0.135395,-0.0529212,0.0979083,0.0808732,-0.0160861,0.173867,0.0838209,0.163427,0.15079,-0.0217203,0.065581,0.0870257,-0.0131579,0.0357812,0.0129836,-0.0993212,0.00878865,-0.037956,0.0494833,0.115394,0.015672,0.155867,0.168341,0.0650796,-34509.8
-34180.5,0.980476,0.463099,3,7,0,34196,0.00747,0.977433,0.114308,-0.0460837,0.253092,0.116497,0.301352,0.156539,0.021398,0.0683402,0.268502,0.123602,-0.0696778,0.0897898,0.0668351,-0.00582528,0.154877,0.092632,0.147057,0.158184,-0.0129208,0.0532418,0.0799039,-0.00878417,0.0296483,-0.000181975,-0.0825742,-0.0113562,-0.0490681,0.0971397,0.0705548,-0.0173395,0.258566,0.0934083,0.0394399,-34509.9
-34181.4,0.879032,0.463099,3,7,0,34198,-0.000298651,0.980324,0.106559,-0.0850545,0.241492,0.123119,0.32175,0.160135,-0.0023594,0.0525928,0.275274,0.125166,-0.0479604,0.108308,0.0595536,0.0168465,0.166138,0.0756962,0.13508,0.11191,-0.0246471,0.0438372,0.0730165,-0.00219761,-0.00229229,0.0230499,-0.0982984,0.0117291,-0.0198294,0.112791,0.0770783,0.0126229,0.114328,0.0626701,0.066519,-34495.9
-34176.5,0.972292,0.463099,3,7,0,34193,0.00570266,0.977762,0.119293,-0.0727147,0.230972,0.118629,0.312925,0.167908,0.00631692,0.0614388,0.258173,0.126227,-0.0354897,0.10153,0.05489,0.00358906,0.169124,0.0915628,0.123996,0.133683,-0.013694,0.0459931,0.107147,-0.0074333,0.0172852,0.0131904,-0.0860832,0.00532729,-0.029247,0.216922,0.0940199,-0.00666772,0.137325,0.0676501,0.0621364,-34495.9
-34174.9,0.668411,0.463099,3,7,0,34196.9,0.00896086,0.979286,0.109036,-0.0762197,0.251136,0.114969,0.305103,0.133052,0.0122663,0.0607748,0.280065,0.121295,-0.0413008,0.0952428,0.0509993,-0.000530245,0.167826,0.0898844,0.138372,0.136137,-0.00780926,0.0547038,0.0671548,0.00298889,0.0180403,-0.00347506,-0.106153,-0.0173251,-0.0261629,0.131082,0.0830204,0.0190033,0.158978,0.0538402,0.0592952,-34488
-34176.5,0.844856,0.463099,3,7,0,34189,0.00828566,0.981924,0.122786,-0.0701201,0.249415,0.115557,0.318185,0.162806,0.00166993,0.0767069,0.273313,0.127071,-0.0361085,0.0932421,0.0544595,-0.0186327,0.161699,0.0796051,0.139111,0.147206,-0.0186507,0.0511596,0.0762448,0.0156318,0.0342756,-0.00395194,-0.0825199,-0.0200031,-0.0330345,0.17778,0.0919248,0.0100385,0.102372,0.091162,0.0532388,-34511
