# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:24:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/o9o1a4y1.json
# init = 2 (Default)
# random
#   seed = 18263
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SBERT_j.h-nonsems/hreg-20250511162412_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.42223
# Diagonal elements of inverse mass matrix:
# 2.35058e-05, 1.7545e-05, 0.000101999, 0.000118029, 0.00010432, 0.000121106, 0.000126599, 0.0001318, 0.000149862, 0.00016964, 0.000148505, 0.000115997, 0.000118405, 0.000136005, 0.000123833, 0.000127709, 0.000119419, 0.000130596, 0.000129976, 0.000125204, 9.16733e-05, 0.000121544, 0.000116571, 0.000160445, 0.000205531, 0.000143505, 0.000142215, 0.00012399, 0.000118832, 0.00319474, 0.000900778, 0.000358803, 0.0924783, 0.0875791, 0.0887389
-34182,0.969027,0.42223,3,7,0,34199.3,-0.000827212,0.98153,0.117231,-0.0545736,0.225692,0.0975147,0.316651,0.142681,0.0113844,0.065326,0.282133,0.0994152,-0.0528683,0.0867801,0.0600641,0.00230718,0.166771,0.0834466,0.141496,0.13592,-0.0179342,0.0505757,0.0675673,0.000398174,0.00616531,-0.0034312,-0.1032,0.00388305,-0.0227407,0.252578,0.0330754,-0.00938377,0.191576,0.106566,0.0565737,-34473.1
-34180.1,0.996463,0.42223,3,7,0,34196.5,0.00497307,0.974854,0.107524,-0.0571554,0.229136,0.118912,0.319585,0.12903,0.007892,0.0701024,0.268156,0.136212,-0.0535345,0.0997246,0.0696895,-0.00597076,0.175264,0.089322,0.142995,0.13519,0.00464043,0.0480675,0.0653473,0.00144348,0.0145646,0.0116065,-0.083015,-0.0287168,-0.029941,0.0155519,0.0837608,-0.0210265,0.114288,0.0720005,0.0497678,-34498.3
-34178.2,0.634362,0.42223,3,7,0,34194.9,0.0030512,0.982181,0.112819,-0.0800775,0.235969,0.10507,0.288364,0.158124,0.00503015,0.0552577,0.285706,0.116445,-0.0574143,0.112286,0.0646502,0.00223248,0.169357,0.0888893,0.135501,0.132661,-0.0289383,0.0517397,0.0747831,-0.00194405,0.0303336,-0.00212428,-0.101903,-0.00159493,-0.0197533,0.280914,0.0962395,0.0174792,0.234752,0.0806902,0.0465816,-34486.4
-34177.3,0.778775,0.42223,3,15,0,34204.7,0.00383231,0.982609,0.117389,-0.0767352,0.234732,0.119459,0.294599,0.152255,0.00839231,0.0663374,0.281887,0.108912,-0.0631532,0.115307,0.0672853,0.00563148,0.174402,0.0978096,0.131545,0.12876,-0.0220209,0.0467314,0.0785668,-0.0125324,0.023213,0.0109863,-0.103787,-0.00536482,-0.0144437,0.251584,0.0891525,0.0250682,0.20951,0.0770146,0.0530372,-34493.1
-34177.6,0.955111,0.42223,3,7,0,34188.6,0.00475069,0.974745,0.118784,-0.0564463,0.240134,0.1235,0.325675,0.132815,0.00920111,0.0630367,0.260312,0.128497,-0.0336108,0.0912402,0.0623329,-0.0121599,0.16716,0.0740046,0.152696,0.145061,-0.01292,0.0438515,0.0658989,-0.00692414,0.0359027,0.00399479,-0.0882023,-0.00320031,-0.0303638,0.160853,0.128381,-0.0209252,0.204711,0.0929469,0.0468145,-34504.1
-34176.5,0.965795,0.42223,3,15,0,34188.5,0.00592436,0.977036,0.126316,-0.0515289,0.233044,0.112072,0.313873,0.141785,0.00203391,0.0547299,0.258054,0.13565,-0.0384167,0.0835601,0.075487,-0.00393161,0.1624,0.0785141,0.154021,0.139819,-0.0164398,0.0549957,0.0710097,-0.00722508,0.0297855,-0.00202617,-0.0901668,-0.0158033,-0.0263985,0.162936,0.146629,0.00912146,0.180587,0.107262,0.0469586,-34485.4
