# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/tgh2vu_t.json
# init = 2 (Default)
# random
#   seed = 559
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-BOW-SciBERT.h-nonsems/hreg-20250511133605_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.466438
# Diagonal elements of inverse mass matrix:
# 3.09113e-05, 2.17522e-05, 0.000120084, 0.000200342, 0.000195704, 0.000189198, 0.000377245, 0.000328332, 0.000160505, 0.000218185, 0.000176447, 0.000171859, 0.000213704, 0.000239048, 0.000331624, 0.000181341, 0.000324311, 0.000423773, 0.000348079, 0.000270672, 0.00256169, 0.00084715, 0.0908622, 0.0982083
-18908.1,0.566675,0.466438,3,7,0,18914.8,-0.0181827,0.975405,0.107895,-0.0423619,0.280982,0.0852436,0.313437,0.211039,0.0493199,0.0914142,0.217996,0.147885,-0.00407354,0.104354,0.064708,0.0131589,0.140312,0.0943419,0.107595,0.166943,0.17892,0.0773404,0.221388,0.123195,-19332.5
-18905.4,0.993667,0.466438,3,7,0,18919.9,-0.000889813,0.969259,0.105743,-0.0154039,0.236582,0.0832846,0.310998,0.187451,-0.0227195,0.0668748,0.252022,0.127178,-0.0491553,0.100472,0.0548717,0.0309929,0.137859,0.132042,0.138387,0.167115,0.15492,0.0842424,0.140355,0.0448862,-19332.9
-18897.3,0.972371,0.466438,3,7,0,18914.8,0.000745064,0.970839,0.111252,-0.0216213,0.243209,0.0956388,0.311889,0.191407,0.00363584,0.0788821,0.218012,0.142005,-0.023385,0.101462,0.0441702,-0.00616763,0.146567,0.117377,0.116885,0.162686,0.110158,0.081038,0.132685,0.0574456,-19316.5
-18900.1,0.754263,0.466438,3,7,0,18908.4,-0.0172213,0.974335,0.11345,-0.031774,0.269026,0.110017,0.320077,0.188197,0.043768,0.0464953,0.232808,0.158743,-0.0370116,0.0978698,0.0755359,0.013939,0.142972,0.138496,0.151574,0.176091,0.167333,0.125209,0.106869,0.118943,-19350.3
-18900.3,0.908111,0.466438,3,7,0,18912.8,-0.00135172,0.971036,0.114089,-0.0325864,0.204388,0.0883403,0.313075,0.200123,0.000732059,0.0982451,0.218205,0.140294,-0.0055752,0.0891837,0.0690814,0.00324856,0.153919,0.140486,0.120589,0.16848,0.104778,0.0842962,0.118341,0.0541551,-19329.4
-18897.6,0.677725,0.466438,3,7,0,18919.5,-0.00972775,0.974676,0.109117,-0.0345458,0.252643,0.102887,0.321266,0.207251,0.0282637,0.0607342,0.224956,0.172507,-0.0380975,0.107036,0.0652702,0.0163702,0.127452,0.125176,0.162124,0.170563,0.160268,0.130744,0.111081,0.0969955,-19348.8
-18897.5,0.760345,0.466438,3,7,0,18910.1,-0.00630629,0.970589,0.110543,-0.0407805,0.242649,0.0991305,0.296623,0.201012,0.0236458,0.0761368,0.247089,0.132962,-0.0194619,0.117055,0.0689802,0.00266798,0.141138,0.140668,0.11439,0.1487,0.169129,0.0847101,0.184278,0.084953,-19327
-18904.8,0.846478,0.466438,3,7,0,18910.6,-0.00267316,0.974199,0.0986998,-0.0211476,0.24405,0.107902,0.280744,0.163205,0.0308018,0.043586,0.242759,0.160111,-0.0360111,0.12699,0.0565957,0.0187532,0.136724,0.151249,0.125296,0.160157,0.150545,0.0978595,0.150442,0.087177,-19309
-18901.6,0.988124,0.466438,3,7,0,18915.1,-0.00288755,0.972824,0.0984251,-0.0136647,0.247427,0.119029,0.29944,0.198088,0.014286,0.0552212,0.222673,0.164908,-0.0171022,0.112981,0.064906,0.0227232,0.154831,0.149612,0.124645,0.193048,0.095091,0.0921447,0.120813,0.0901199,-19350.3
-18906.9,0.819793,0.466438,3,7,0,18917.3,-0.00638067,0.968697,0.115092,-0.016566,0.256816,0.132888,0.303869,0.187019,0.0364738,0.0393142,0.232518,0.168689,-0.034975,0.126911,0.0535737,0.0197865,0.162422,0.118988,0.111262,0.186441,0.182708,0.108008,0.116293,0.0522636,-19357.4
-18898.4,0.997013,0.466438,3,7,0,18913.6,-4.99667e-05,0.968729,0.123956,-0.0367732,0.255547,0.107463,0.319368,0.193839,0.0289132,0.0454272,0.241546,0.137028,-0.037187,0.0905978,0.0701221,0.0126876,0.151816,0.129389,0.160389,0.167908,0.109197,0.0923078,0.0928829,0.0904873,-19353.3
-18899.9,0.82735,0.466438,3,7,0,18908.1,-0.0181342,0.976374,0.102612,-0.0330366,0.266309,0.10128,0.301673,0.207885,0.0206479,0.0761083,0.204484,0.148609,-0.0265351,0.0918797,0.0498305,0.00584695,0.124619,0.124761,0.116395,0.169334,0.209552,0.100725,0.200791,0.0662503,-19313.7
