# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/tgh2vu_t.json
# init = 2 (Default)
# random
#   seed = 559
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-BOW-SciBERT.h-nonsems/hreg-20250511133605_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.472701
# Diagonal elements of inverse mass matrix:
# 3.15152e-05, 2.33339e-05, 0.000128197, 0.000176093, 0.000174858, 0.000175162, 0.000382764, 0.000330607, 0.000148919, 0.000219121, 0.00025316, 0.000174196, 0.000254291, 0.000178346, 0.00035889, 0.000213212, 0.000345137, 0.000418607, 0.0003688, 0.000278655, 0.0027549, 0.000905338, 0.082258, 0.102801
-18907.9,0.832421,0.472701,3,7,0,18914.7,-0.00808165,0.97245,0.115372,-0.0087047,0.270509,0.0893486,0.330184,0.184279,0.030893,0.0847216,0.237435,0.124999,-0.0572145,0.120676,0.0570338,-0.0272603,0.152284,0.123185,0.126887,0.130384,0.0956667,0.0940756,0.110248,0.13282,-19321.1
-18904.7,0.961614,0.472701,3,7,0,18921.4,-0.00887756,0.974389,0.134541,-0.0511204,0.251539,0.109302,0.311561,0.227844,0.0208435,0.0574882,0.204271,0.156966,-0.0218668,0.125849,0.046915,0.0185569,0.156213,0.12936,0.159308,0.198697,0.183212,0.136963,0.167337,0.0935988,-19373.8
-18908.5,0.803663,0.472701,3,7,0,18919.9,-0.0110737,0.972636,0.089159,-0.0158921,0.253549,0.088695,0.345005,0.174407,0.0227937,0.0851123,0.268317,0.13477,-0.0404338,0.0524804,0.0740348,0.0134344,0.12846,0.124155,0.0917598,0.15492,0.114169,0.0663773,0.0941062,0.0684304,-19328.4
-18903.9,0.992758,0.472701,3,7,0,18916.8,-0.00167636,0.97329,0.131062,-0.044073,0.267335,0.111137,0.291661,0.208613,0.025814,0.0791086,0.193925,0.150648,-0.0371001,0.119667,0.0516508,-0.00489417,0.148965,0.12604,0.159911,0.175219,0.189807,0.114128,0.176217,0.106091,-19336.7
-18899.7,0.918672,0.472701,3,7,0,18914.3,-0.0133719,0.975736,0.121511,-0.0242572,0.264854,0.103705,0.30259,0.196767,0.00679101,0.0831894,0.204058,0.148335,-0.0435131,0.0653675,0.0543294,0.00561809,0.144161,0.125932,0.141532,0.178092,0.116063,0.0949135,0.222129,0.0893095,-19321.8
-18897.2,0.883473,0.472701,3,7,0,18909.8,-0.00261041,0.969319,0.101016,-0.0364044,0.260755,0.0942633,0.324792,0.191955,0.0269243,0.0663332,0.249448,0.144576,-0.0210062,0.115737,0.0664786,0.0103108,0.117301,0.126341,0.133654,0.1708,0.140758,0.0877742,0.114583,0.0922211,-19343.9
-18901.1,0.706845,0.472701,3,7,0,18908.2,-0.0116221,0.982776,0.108833,-0.0319939,0.249907,0.0809361,0.324269,0.188188,0.0390577,0.0629076,0.231579,0.137336,-0.0151894,0.106353,0.0707073,0.018667,0.127507,0.128943,0.123503,0.165342,0.198563,0.100428,0.12659,0.0738087,-19314.6
-18902.6,0.970332,0.472701,3,7,0,18912.3,-0.0081608,0.975827,0.113645,-0.0175567,0.217575,0.099327,0.320474,0.19222,0.0613572,0.0530551,0.239548,0.12858,-0.0197147,0.0854698,0.0775461,0.0117408,0.134828,0.120449,0.132777,0.191363,0.205142,0.0738656,0.15874,0.0818312,-19326.5
-18905.9,0.81453,0.472701,3,7,0,18916.3,-0.00835255,0.968252,0.111687,-0.051046,0.300757,0.083702,0.309064,0.212152,7.62703e-05,0.0827028,0.220544,0.178577,-0.0342816,0.109145,0.0598032,0.00802095,0.135691,0.143353,0.132146,0.145935,0.0970526,0.125481,0.103223,0.0629055,-19360
-18901.9,1,0.472701,3,7,0,18917,-0.0122788,0.975303,0.0985606,-0.0372098,0.282904,0.0924085,0.340779,0.178632,0.00341922,0.0795364,0.23406,0.160708,-0.0443307,0.0947789,0.0689623,0.00669306,0.153232,0.147436,0.147188,0.150408,0.0896561,0.127053,0.127771,0.098981,-19349.4
-18900.6,0.965001,0.472701,3,7,0,18911.7,-0.00933257,0.972061,0.11665,-0.0509603,0.235804,0.100109,0.306757,0.179017,0.0438752,0.0743893,0.238692,0.1504,-0.0142946,0.0813119,0.056052,0.00455384,0.149379,0.129653,0.151465,0.183218,0.178024,0.0799636,0.105513,0.0431826,-19333.8
-18901.6,0.953211,0.472701,3,7,0,18914.5,-0.00408219,0.972466,0.106606,-0.0193449,0.270132,0.101819,0.302185,0.225157,0.00768316,0.0678209,0.22039,0.142713,-0.0341091,0.105387,0.0680141,0.0242225,0.132578,0.133173,0.112262,0.151461,0.144498,0.14728,0.165194,0.149616,-19336.3
-18902,0.979363,0.472701,3,7,0,18910.2,-0.00913391,0.97181,0.102451,-0.0273863,0.243707,0.0940272,0.33312,0.191603,0.0296634,0.0871336,0.206282,0.166187,-0.0240831,0.0703102,0.0526128,-0.00991605,0.120323,0.115418,0.143351,0.207033,0.0923957,0.109166,0.115196,0.0720835,-19336.7
-18901,0.960502,0.472701,3,7,0,18912.6,-0.0157329,0.971706,0.117081,-0.036043,0.225008,0.108681,0.337837,0.21319,0.00910145,0.0925877,0.218705,0.163158,-0.0455555,0.0973891,0.0602121,0.00551567,0.12459,0.110989,0.143633,0.177734,0.10652,0.0951753,0.113441,0.0891753,-19354.5
-18900.5,0.765668,0.472701,3,7,0,18911.4,-0.000267827,0.971611,0.104867,-0.0335916,0.279162,0.0988518,0.303862,0.190331,0.041457,0.0623761,0.234974,0.130284,-0.0139162,0.0967611,0.0600229,0.0100558,0.156475,0.147534,0.122066,0.167576,0.257949,0.0898653,0.215303,0.0648229,-19335.6
-18899.3,0.941597,0.472701,3,7,0,18908.4,-0.00641928,0.974241,0.128365,-0.0359184,0.253343,0.0924601,0.333275,0.235613,0.0282996,0.0871896,0.220182,0.153374,-0.044123,0.105297,0.0588834,0.00878658,0.127865,0.122378,0.15428,0.160153,0.192697,0.0911263,0.136364,0.0785042,-19361.4
-18900.5,0.951116,0.472701,3,7,0,18907.1,-0.00202599,0.977422,0.128905,-0.0352971,0.264309,0.0922471,0.33,0.234097,0.0294228,0.082558,0.218448,0.150538,-0.0461381,0.0913553,0.0510907,0.00568561,0.133565,0.11769,0.155031,0.157627,0.178069,0.101562,0.118863,0.0693625,-19351
-18904.5,0.739398,0.472701,3,7,0,18915.5,-0.0185123,0.96879,0.120535,-0.047725,0.225616,0.097764,0.302906,0.183932,0.0389225,0.0589137,0.23777,0.148336,-0.00539152,0.0983764,0.0824232,0.0260909,0.121568,0.123742,0.107635,0.155466,0.078763,0.0875501,0.129415,0.0763857,-19323.8
-18898.7,0.988209,0.472701,3,7,0,18911.8,0.00142163,0.974947,0.111028,-0.0114468,0.249396,0.0973868,0.33076,0.200104,0.0127991,0.0815924,0.235972,0.126877,-0.0342167,0.120666,0.0585207,0.00269779,0.151052,0.125599,0.13856,0.146502,0.131881,0.0847378,0.145034,0.0578857,-19333.2
-18901.4,0.784456,0.472701,3,7,0,18909.7,-0.0155899,0.971318,0.106601,-0.0630756,0.257948,0.101748,0.308311,0.197157,0.040542,0.0716042,0.229739,0.171048,-0.0185689,0.069921,0.0669628,0.00797952,0.1454,0.136282,0.126377,0.18725,0.152457,0.120286,0.11045,0.124232,-19352.1
-18904.4,0.935812,0.472701,3,7,0,18913.1,-0.00131106,0.974426,0.117476,-0.0039068,0.248836,0.0979434,0.318856,0.203554,-0.00383935,0.0822158,0.229457,0.114044,-0.0304098,0.120705,0.0631535,0.0171561,0.133689,0.106003,0.141477,0.134783,0.13099,0.103164,0.125118,0.0803872,-19316.9
-18902.3,1,0.472701,3,7,0,18912.3,-0.0136157,0.974104,0.11171,-0.0574167,0.268487,0.0923114,0.301929,0.199537,0.0558259,0.071079,0.239652,0.171034,-0.021847,0.0608562,0.0676801,0.00885936,0.145176,0.151204,0.122922,0.187552,0.114436,0.0969791,0.133734,0.0741664,-19352.1
-18898.4,0.99028,0.472701,3,7,0,18909.8,-0.0116922,0.972365,0.111781,-0.0422411,0.272147,0.114412,0.317014,0.194492,0.0456322,0.0742516,0.224916,0.146269,-0.0455981,0.110752,0.0766652,-0.00302143,0.152305,0.143195,0.129161,0.176603,0.203359,0.087903,0.103941,0.069543,-19352.8
-18903.7,0.911801,0.472701,3,7,0,18911,-0.00876082,0.973273,0.119022,-0.0152288,0.251945,0.082848,0.335357,0.199357,0.0253326,0.0855042,0.251389,0.149403,-0.0374064,0.100598,0.0693646,-0.0144157,0.138583,0.173024,0.116866,0.158869,0.0764433,0.0684689,0.109401,0.0910931,-19354.4
-18904.2,0.968659,0.472701,3,7,0,18917.5,-0.00587867,0.973109,0.119023,-0.0682965,0.246355,0.0963313,0.283018,0.196965,0.0387271,0.0797552,0.213732,0.143265,-0.0244163,0.0814513,0.0751207,0.0389966,0.145145,0.138919,0.101649,0.164774,0.207996,0.0859218,0.117393,0.093418,-19325.4
-18910.7,0.837116,0.472701,3,7,0,18922.2,-0.0127346,0.969372,0.113716,-0.0547902,0.236576,0.120666,0.308141,0.203476,0.0147695,0.0873457,0.200031,0.140796,-0.0323022,0.0642236,0.0789982,0.0255628,0.152198,0.13831,0.10658,0.194411,0.177301,0.067242,0.155882,0.0379287,-19350.8
-18900.3,1,0.472701,3,7,0,18918.7,-0.0132448,0.97021,0.0968119,-0.0243133,0.255029,0.0870062,0.304279,0.200334,0.0427383,0.0664535,0.197637,0.151909,-0.0256312,0.0887511,0.0582958,0.00580292,0.13475,0.111418,0.125967,0.156847,0.150398,0.0984526,0.110781,0.13553,-19308.3
-18902,0.900279,0.472701,3,7,0,18915.9,0.000995714,0.975504,0.120953,-0.0272643,0.276048,0.112401,0.335306,0.188373,0.0096552,0.0746905,0.268165,0.159138,-0.0187898,0.0932525,0.063842,-0.00030159,0.153797,0.150166,0.139361,0.166344,0.120364,0.121513,0.166087,0.0598254,-19368.1
-18901.7,0.997678,0.472701,3,7,0,18910.5,-0.0152857,0.969952,0.086741,-0.0279495,0.245821,0.0858507,0.304663,0.224739,0.0384333,0.0798873,0.200687,0.135156,-0.0298635,0.0817866,0.0539198,0.00930489,0.148691,0.117881,0.123422,0.161685,0.168952,0.0690377,0.093101,0.0861751,-19321.9
-18905.5,0.756053,0.472701,3,7,0,18913.5,0.00426144,0.979083,0.128829,-0.02435,0.241475,0.0878685,0.31692,0.186597,0.00802661,0.077185,0.259485,0.133934,-0.0438477,0.0938844,0.0944202,0.00546147,0.136287,0.138504,0.13954,0.170875,0.0700573,0.113321,0.165689,0.0650431,-19334
-18907.9,0.864169,0.472701,3,7,0,18922,-0.00868261,0.967065,0.114252,-0.00860681,0.204004,0.123759,0.328627,0.216646,-0.0154814,0.0808522,0.257692,0.15494,-0.0401336,0.0671985,0.0633098,0.00806883,0.13899,0.129244,0.138045,0.162253,0.124068,0.0425455,0.113458,0.107448,-19361.8
-18900.2,0.989786,0.472701,3,7,0,18914.3,-0.00513623,0.978312,0.0965903,-0.0446063,0.270865,0.0790109,0.300732,0.186225,0.0452459,0.0600167,0.214226,0.141458,-0.0156237,0.119683,0.0676507,0.0143489,0.140923,0.135578,0.125693,0.158401,0.134858,0.115132,0.143863,0.0574735,-19309.2
-18899.7,0.996666,0.472701,3,7,0,18910.3,-0.00962657,0.967212,0.116206,-0.0232551,0.231041,0.118685,0.330449,0.212906,0.0179087,0.091257,0.237059,0.147106,-0.0331262,0.0783152,0.0514364,-0.00452502,0.112738,0.128711,0.137041,0.179201,0.173875,0.0669826,0.121985,0.0812633,-19353.2
-18902.1,0.860964,0.472701,3,7,0,18912.9,-0.00599554,0.974039,0.10559,-0.0416143,0.254938,0.0710758,0.292598,0.185793,0.0369894,0.0593765,0.214404,0.145127,-0.0263389,0.128406,0.078728,0.0213506,0.170469,0.132122,0.120873,0.159858,0.0837199,0.131496,0.116304,0.0694977,-19321.6
-18906.1,0.90497,0.472701,3,7,0,18914.3,-0.00104027,0.970977,0.112953,-0.0230664,0.217299,0.0593513,0.307038,0.180049,0.038876,0.075897,0.205089,0.149867,-0.0472781,0.101819,0.0706503,0.0325214,0.169439,0.13015,0.123349,0.164991,0.0977736,0.123234,0.114068,0.100288,-19322.7
-18907.7,0.770229,0.472701,3,7,0,18925,-0.0014214,0.970354,0.101455,-0.0206723,0.210912,0.066302,0.329332,0.179724,0.030649,0.0894734,0.224688,0.148073,-0.034874,0.0974529,0.0872407,0.0327909,0.17535,0.142183,0.118648,0.159061,0.109783,0.131269,0.117006,0.0927977,-19342.8
-18902.7,0.997828,0.472701,3,7,0,18916,-0.0133442,0.97564,0.116876,-0.0515228,0.286944,0.126778,0.30549,0.215651,0.0196032,0.0659932,0.229284,0.148335,-0.0168206,0.102267,0.0413594,-0.0154272,0.123026,0.121636,0.141652,0.169072,0.178914,0.0758361,0.124181,0.0636432,-19338
-18898.9,0.947558,0.472701,3,7,0,18911.1,-0.00634382,0.967276,0.100461,-0.0272394,0.235556,0.0925771,0.333649,0.199661,0.0297975,0.0480206,0.223837,0.156455,-0.040433,0.113425,0.0781021,-7.84687e-05,0.136763,0.141306,0.14352,0.179706,0.0765587,0.0979857,0.14069,0.089775,-19356.1
-18899.8,0.810208,0.472701,3,7,0,18911.1,-0.00619277,0.964426,0.0964353,-0.0357631,0.235672,0.0914451,0.325965,0.205606,0.0399989,0.0619148,0.234543,0.153069,-0.0336859,0.108437,0.0829676,0.00528522,0.134753,0.138752,0.116045,0.175576,0.105014,0.0895276,0.160014,0.0883619,-19358.5
-18900,1,0.472701,3,7,0,18907.1,-0.00753968,0.980548,0.125248,-0.0232741,0.26772,0.104827,0.290642,0.19874,0.0145079,0.0955697,0.223281,0.145295,-0.0311302,0.0813433,0.0460823,0.0225881,0.152381,0.111345,0.130501,0.158619,0.126538,0.0758985,0.130753,0.0801985,-19313.4
-18899.7,0.918161,0.472701,3,7,0,18910.1,-0.00604284,0.972696,0.128459,-0.0246387,0.239859,0.111389,0.312212,0.199979,0.0386011,0.0573454,0.260943,0.143476,-0.0358088,0.088708,0.0375518,0.0251494,0.143426,0.107282,0.120877,0.152432,0.192633,0.0743004,0.120187,0.0594831,-19334.5
