# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/tgh2vu_t.json
# init = 2 (Default)
# random
#   seed = 559
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-BOW-SciBERT.h-nonsems/hreg-20250511133605_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.503258
# Diagonal elements of inverse mass matrix:
# 3.23738e-05, 2.34123e-05, 0.000127447, 0.000194364, 0.000190495, 0.000211134, 0.000384679, 0.000319819, 0.000164394, 0.000254993, 0.000232241, 0.000145233, 0.000280113, 0.000234065, 0.000343492, 0.000213421, 0.000273778, 0.000378079, 0.000371366, 0.000255591, 0.002498, 0.000751471, 0.0816057, 0.075912
-18898.2,0.9659,0.503258,3,7,0,18909.5,-5.54448e-05,0.97482,0.114544,-0.0337873,0.233531,0.107167,0.320444,0.204751,0.00709766,0.0689993,0.221035,0.149943,-0.0323227,0.113125,0.0433276,0.00541468,0.169392,0.136788,0.118548,0.167058,0.13635,0.063496,0.105045,0.0687752,-19343.4
-18898.7,0.899515,0.503258,3,7,0,18907.1,-0.0159839,0.971415,0.109784,-0.0345634,0.260037,0.0882754,0.309984,0.196622,0.0465253,0.0758162,0.227953,0.142441,-0.0297195,0.081607,0.0710147,0.0065121,0.117942,0.122934,0.150706,0.155754,0.179089,0.13407,0.147097,0.0721025,-19320.6
-18902.8,0.866209,0.503258,3,7,0,18909.6,-0.00519497,0.972745,0.118542,-0.0490989,0.242982,0.121499,0.310447,0.19379,-0.0132929,0.08449,0.237711,0.147712,-0.0288906,0.09515,0.0372255,-0.00342887,0.179641,0.132321,0.117412,0.174701,0.158897,0.0550935,0.146035,0.0839441,-19348.7
-18902.1,0.86698,0.503258,3,7,0,18914.4,-0.00470881,0.978887,0.105647,-0.0337578,0.280759,0.119953,0.332695,0.201904,0.0172435,0.088531,0.217213,0.14816,-0.0298721,0.111639,0.0443272,0.00695859,0.153079,0.112017,0.118732,0.167925,0.233711,0.0881645,0.194776,0.101423,-19342.2
-18907.5,0.902996,0.503258,3,7,0,18915.5,-0.00481455,0.969556,0.133276,-0.0109682,0.243538,0.118682,0.339518,0.191238,0.0295617,0.0771851,0.256267,0.155992,-0.0455956,0.0743818,0.0724962,-0.0207553,0.122789,0.123938,0.144769,0.136617,0.227627,0.0540222,0.166793,0.0655629,-19342.8
-18906.1,0.781709,0.503258,3,7,0,18922.2,-0.0147048,0.968762,0.105504,-0.0403782,0.256122,0.103237,0.304996,0.19662,0.0218008,0.080356,0.257844,0.123201,-0.0397452,0.104206,0.0410036,0.00025932,0.12113,0.111385,0.127093,0.189911,0.106749,0.0928623,0.267909,0.0945204,-19335.4
-18902.7,0.984141,0.503258,3,7,0,18918.5,-0.00931194,0.972601,0.115849,-0.0328233,0.242852,0.0970346,0.315193,0.215657,0.0243764,0.0616535,0.222363,0.164171,-0.034058,0.0781626,0.097803,0.00880265,0.169073,0.146606,0.137388,0.163148,0.172104,0.102945,0.151621,0.0464298,-19359.3
